ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0050866	negative regulation of cell activation	58/2454	221/18903	7.91274713748658e-08	1.70971857792121e-05	1.5560744464734e-05	TNFRSF14/RAG2/LGALS9/TBC1D10C/LGALS3/APOE/LAX1/CD84/ARG1/CD300A/PTPN6/CD80/VSIR/ENPP3/SPI1/RASSF5/LAPTM5/ID2/SAMSN1/GAL/LGALS9B/PKN1/CST7/PTPRC/BCR/CD74/CR1/RIPOR2/LYN/FOXJ1/BANK1/CNR2/CTSG/PDE5A/NOS3/DUSP22/BTK/SPN/PIBF1/NCKAP1L/TSPAN32/HMGB1/FGL2/INPP5D/CASP3/BTN2A2/FCGR2B/SDC4/TNFAIP8L2/PARP3/GPNMB/INHA/PGLYRP3/MNDA/LST1/PTPN22/SFTPD/HAVCR2	58
BP	GO:0002285	lymphocyte activation involved in immune response	55/2454	207/18903	1.08963909086564e-07	2.27321258611624e-05	2.06892997615903e-05	PCK1/RAG2/LGALS9/CD244/SLC11A1/LGALS3/ITGAL/RAB27A/CD80/GAPT/BATF/UNC13D/C17orf99/SPI1/MFNG/APBB1IP/SLAMF6/CORO1A/SHLD2/FCGR3A/STAT6/LY9/PTPRC/MYB/CRACR2A/CD74/IL18/CR1/GPR183/HLA-DRA/TMEM98/ST3GAL1/SHLD1/DOCK11/CD40/RARA/UNG/TNFSF13/IL12RB1/NBN/SPN/NOTCH2/PHF14/MALT1/NCKAP1L/LCP1/SHLD3/HMGB1/FGL2/LEF1/FCGR2B/PARP3/PGLYRP3/CD19/HAVCR2	55
BP	GO:0002696	positive regulation of leukocyte activation	98/2454	450/18903	1.22419737609409e-07	2.46879804178976e-05	2.24693911380639e-05	TNFRSF14/IGLL1/TNFSF14/PCK1/TRBC2/LGALS9/CCR7/VAV1/IGHD/RHOH/RASAL3/TOX/TESPA1/AIF1/RAG1/PTPN6/CD80/VSIR/CD70/CARD11/FCHO1/MYD88/CCDC88B/IL7/CORO1A/KLRK1/SHLD2/FCGR3A/STAT6/BCL2/PTPRC/STAP1/AGER/SASH3/MYB/GATA2/ZBTB16/SYK/ACTL6B/CD74/IL18/CR1/TLR6/GPR183/HLA-DRA/IL1RL1/ITGB2/SHLD1/ITPKB/CSK/CD40/LYN/VAMP8/ITGAM/RARA/IL15RA/CD320/TNFSF13/TRDC/DOCK8/IL12RB1/IL2RG/SPTA1/ADAM8/PYCARD/STX4/HLA-DRB5/BTK/ADORA2B/TICAM1/NFATC2/CD4/MALT1/NCKAP1L/CD38/JAK2/SHLD3/HMGB1/BLOC1S3/TSLP/HLA-DPA1/HLA-DPB1/ZMIZ1/INPP5D/LEF1/BTN2A2/SH3KBP1/IGHM/SOX12/ZP3/HLA-DMA/IL15/PIK3R6/HES1/PTPN22/CD83/SLAMF1/HAVCR2	98
BP	GO:0050870	positive regulation of T cell activation	63/2454	251/18903	1.31430376748537e-07	2.56501219138274e-05	2.33450696357079e-05	TNFRSF14/TNFSF14/PCK1/LGALS9/CCR7/VAV1/RHOH/RASAL3/TESPA1/AIF1/RAG1/PTPN6/CD80/VSIR/CD70/CARD11/FCHO1/CCDC88B/IL7/CORO1A/KLRK1/PTPRC/AGER/SASH3/MYB/ZBTB16/SYK/ACTL6B/CD74/IL18/CR1/HLA-DRA/ITPKB/CSK/LYN/RARA/DOCK8/IL12RB1/IL2RG/SPTA1/ADAM8/PYCARD/HLA-DRB5/CD4/MALT1/NCKAP1L/JAK2/HMGB1/HLA-DPA1/HLA-DPB1/ZMIZ1/LEF1/BTN2A2/SOX12/ZP3/HLA-DMA/IL15/PIK3R6/HES1/PTPN22/CD83/SLAMF1/HAVCR2	63
BP	GO:0070665	positive regulation of leukocyte proliferation	47/2454	167/18903	1.4217255730045e-07	2.68794991146164e-05	2.44639686591663e-05	BST2/LGALS9/CSF2RB/RASAL3/AIF1/CD80/CD70/CARD11/MYD88/CCDC88B/IL7/CORO1A/RAC2/FCGR3A/BCL2/PTPRC/AGER/SASH3/SYK/MAPK3/CD74/IL18/GPR183/KIT/CD40/LYN/CD320/IL12RB1/SPTA1/PYCARD/BTK/TICAM1/NFATC2/NCKAP1L/CD38/JAK2/HMGB1/HLA-DPA1/HLA-DPB1/ZP3/IL15/HES1/PTPN22/NMB/CSF1/SLAMF1/HAVCR2	47
BP	GO:0010934	macrophage cytokine production	18/2454	37/18903	1.55649792749507e-07	2.76965072392505e-05	2.52075562189682e-05	PRG2/P2RX7/SPON2/LAPTM5/MYD88/EPX/NLRX1/CD74/TLR3/TGFB3/CARD9/SEMA7A/ACP5/CD36/LITAF/PYCARD/CUEDC2/TICAM1	18
BP	GO:0010935	regulation of macrophage cytokine production	18/2454	37/18903	1.55649792749507e-07	2.76965072392505e-05	2.52075562189682e-05	PRG2/P2RX7/SPON2/LAPTM5/MYD88/EPX/NLRX1/CD74/TLR3/TGFB3/CARD9/SEMA7A/ACP5/CD36/LITAF/PYCARD/CUEDC2/TICAM1	18
BP	GO:0022409	positive regulation of cell-cell adhesion	75/2454	322/18903	2.3774292887235e-07	4.10955634193633e-05	3.74025040881582e-05	TNFRSF14/TNFSF14/PCK1/LGALS9/CCR7/VAV1/RHOH/RASAL3/GCNT1/TESPA1/AIF1/RAG1/PTPN6/CD80/VSIR/CD70/GCNT2/CARD11/FCHO1/CCDC88B/IL7/IRAK1/CORO1A/KLRK1/PTPRC/AGER/SASH3/MYB/ZBTB16/SYK/ACTL6B/CD74/IL18/CR1/HLA-DRA/ITGB2/ITPKB/CSK/LYN/RARA/FLOT1/MFSD2B/ITGA4/ALOX5/CTSG/DOCK8/IL12RB1/IL2RG/SPTA1/ADAM8/PYCARD/SKAP1/HLA-DRB5/FUT4/CD4/MALT1/NCKAP1L/JAK2/HMGB1/HLA-DPA1/HLA-DPB1/ZMIZ1/LEF1/BTN2A2/SOX12/ZP3/HLA-DMA/SERPINF2/IL15/PIK3R6/HES1/PTPN22/CD83/SLAMF1/HAVCR2	75
BP	GO:0051251	positive regulation of lymphocyte activation	88/2454	400/18903	3.35816668156832e-07	5.6435856731912e-05	5.1364239506678e-05	TNFRSF14/IGLL1/TNFSF14/PCK1/TRBC2/LGALS9/CCR7/VAV1/IGHD/RHOH/RASAL3/TOX/TESPA1/AIF1/RAG1/PTPN6/CD80/VSIR/CD70/CARD11/FCHO1/MYD88/CCDC88B/IL7/CORO1A/KLRK1/SHLD2/FCGR3A/STAT6/BCL2/PTPRC/AGER/SASH3/MYB/ZBTB16/SYK/ACTL6B/CD74/IL18/CR1/GPR183/HLA-DRA/SHLD1/ITPKB/CSK/CD40/LYN/RARA/IL15RA/CD320/TNFSF13/TRDC/DOCK8/IL12RB1/IL2RG/SPTA1/ADAM8/PYCARD/HLA-DRB5/BTK/TICAM1/NFATC2/CD4/MALT1/NCKAP1L/CD38/JAK2/SHLD3/HMGB1/BLOC1S3/HLA-DPA1/HLA-DPB1/ZMIZ1/INPP5D/LEF1/BTN2A2/SH3KBP1/IGHM/SOX12/ZP3/HLA-DMA/IL15/PIK3R6/HES1/PTPN22/CD83/SLAMF1/HAVCR2	88
BP	GO:0009615	response to virus	89/2454	409/18903	4.77173065958592e-07	7.80242445689049e-05	7.1012583443226e-05	BST2/IFI44L/LGALS9/VWCE/OAS1/RTP4/IFIT1B/MX1/IFI27/APOBEC3A/TRIM22/OAS3/APOBEC3B/UNC13D/SPON2/CDK6/DDX60/TRIM15/APOBEC3H/IFIH1/MYD88/BNIP3L/DHX58/PARP9/STING1/RNASE6/HSPB1/BCL2/PTPRC/SERINC5/NLRX1/RSAD2/DTX3L/TLR3/ISG20/NLRC5/TRIM26/APOBEC3D/CARD9/SHFL/CD40/VAMP8/IFIT3/AP1S1/NFKB1/HYAL3/IFI6/ARMC5/TRAF3IP2/NLRP9/PML/EIF2AK2/NPC2/IL12RB1/RIPK3/NMI/TRIM25/DDX56/PYCARD/GPATCH3/BANF1/IRF9/URI1/APOBEC3F/TICAM1/UNC93B1/RNASEL/CASP1/APOBEC3C/TSPAN32/JAK2/FGL2/IFITM1/MLKL/IFIT1/TRIM6/MIR26B/MX2/IFIT5/TRIM32/IFNL4/IFITM2/IL15/PTPN22/NMB/CGAS/PLA2G10/GBP3/IFNGR2	89
BP	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	83/2454	375/18903	5.52663711330264e-07	8.79898803565289e-05	8.00826557886042e-05	IGLL1/TRBC2/CSF2RB/SLC11A1/MYO1G/IGHD/P2RX7/IL9R/BTN3A2/TNFRSF1B/RAB27A/ARG1/PTPN6/CD80/GAPT/BATF/UNC13D/CD70/C17orf99/MYD88/SLAMF6/SHLD2/KLHL6/AZGP1/PKN1/SERPING1/FCGR3A/STAT6/LY9/PTPRC/AGER/SASH3/RSAD2/CRACR2A/CD74/IL18/CR1/HLA-DRA/IL1RL1/TMEM98/CARD9/SHLD1/CTSH/CD40/FOXJ1/DENND1B/CR1L/EMP2/TRAF3IP2/UNG/TNFSF13/BTN3A3/TRDC/IL12RB1/RIPK3/FCER2/NBN/DUSP22/HLA-DRB5/BTK/SPN/WAS/CD4/MALT1/NCKAP1L/JAK2/SHLD3/HMGB1/MR1/HLA-DPA1/HLA-DPB1/INPP5D/LEF1/IGHM/FCGR2B/ZP3/HLA-DMA/PARP3/C8G/CR2/CD19/SLAMF1/HAVCR2	83
BP	GO:0050869	negative regulation of B cell activation	17/2454	36/18903	5.91726034270329e-07	9.1793397623987e-05	8.3544369372958e-05	TBC1D10C/CD300A/LAPTM5/ID2/SAMSN1/PKN1/CR1/LYN/FOXJ1/BANK1/BTK/INPP5D/CASP3/FCGR2B/PARP3/INHA/MNDA	17
BP	GO:0048525	negative regulation of viral process	30/2454	91/18903	6.80724507184765e-07	0.000102959581711696	9.37071025548291e-05	BST2/TRIM10/OAS1/LTF/MX1/APOBEC3A/OAS3/PARP10/APOBEC3B/TRIM15/APOBEC3H/IFIH1/RSAD2/ISG20/TRIM26/APOBEC3D/SHFL/TRIM14/EIF2AK2/TRIM25/BANF1/APOBEC3F/RNASEL/APOBEC3C/IFITM1/IFIT1/TRIM6/IFIT5/TRIM32/IFITM2	30
BP	GO:0072527	pyrimidine-containing compound metabolic process	28/2454	82/18903	7.08703610826606e-07	0.000104576996231731	9.5179167862233e-05	ACP3/APOBEC3A/ENPP3/APOBEC3B/APOBEC3H/APOBEC3D/APOBEC2/NME4/NME6/CTPS2/DCTD/NT5C/NME1/UNG/DTYMK/CAD/CMPK2/NTHL1/DCTPP1/TET1/APOBEC3F/APOBEC3C/CDADC1/UMPS/OGG1/TKTL1/UPB1/NME2P1	28
BP	GO:0002700	regulation of production of molecular mediator of immune response	49/2454	187/18903	8.22585392824738e-07	0.000118491467299754	0.000107843212778602	TNFRSF14/BST2/CD244/PRG2/P2RX7/TNFRSF1B/ARG1/SPON2/C17orf99/LAPTM5/MYD88/EPX/SHLD2/PKN1/STAT6/PTPRC/SASH3/NLRX1/RSAD2/SYK/CD74/IL18/TLR3/CR1/TGFB3/CARD9/SHLD1/KIT/CD40/SEMA7A/DENND1B/ACP5/TNFSF13/CD36/LITAF/PYCARD/STX4/CUEDC2/BTK/TICAM1/ANGPT1/MALT1/SHLD3/TRIM6/FCGR2B/PARP3/PTPN22/CGAS/SLAMF1	49
BP	GO:0002819	regulation of adaptive immune response	51/2454	198/18903	8.69172998931797e-07	0.000122290619617148	0.000111300953669822	TNFRSF14/SLC11A1/P2RX7/TNFRSF1B/ARG1/PTPN6/CD80/BATF/ADCY7/C17orf99/SAMSN1/SHLD2/AZGP1/PKN1/STAT6/PTPRC/AGER/SASH3/RSAD2/IL18/CR1/HLA-DRA/IL1RL1/CARD9/SHLD1/CD40/FOXJ1/DENND1B/CR1L/TNFSF13/IL12RB1/RIPK3/FCER2/PYCARD/SKAP1/DUSP22/BTK/WAS/CD4/MALT1/NCKAP1L/JAK2/SHLD3/HMGB1/MR1/FCGR2B/ZP3/PARP3/CR2/SLAMF1/HAVCR2	51
BP	GO:0043299	leukocyte degranulation	27/2454	79/18903	1.09126342968363e-06	0.0001500487215815	0.000136564569394141	LGALS9/FES/RAB27A/CD84/CD300A/UNC13D/SPI1/CORO1A/RAC2/FCGR3A/ADGRE2/BCR/GATA2/SYK/ITGB2/KIT/PIK3CG/LYN/VAMP8/ITGAM/STX4/BTK/ADORA2B/NCKAP1L/LAT/FCGR2B/RAB44	27
BP	GO:1902107	positive regulation of leukocyte differentiation	48/2454	184/18903	1.21751393829402e-06	0.00015894991585622	0.000144665856432168	PCK1/LGALS9/FES/RHOH/TOX/TESPA1/RAG1/CD80/VSIR/ID2/IL7/SLC9B2/PTPRC/AGER/SASH3/MYB/ZBTB16/SYK/ACTL6B/CD74/IL18/CR1/HLA-DRA/ITPKB/RARA/IL15RA/IL12RB1/IL2RG/CASP8/PPARGC1B/ADAM8/BTK/NOTCH2/CD4/MALT1/NCKAP1L/EVI2B/HMGB1/ZMIZ1/INPP5D/LEF1/BTN2A2/SOX12/IL15/GPR68/PIK3R6/CSF1/CD83	48
BP	GO:1903708	positive regulation of hemopoiesis	48/2454	184/18903	1.21751393829402e-06	0.00015894991585622	0.000144665856432168	PCK1/LGALS9/FES/RHOH/TOX/TESPA1/RAG1/CD80/VSIR/ID2/IL7/SLC9B2/PTPRC/AGER/SASH3/MYB/ZBTB16/SYK/ACTL6B/CD74/IL18/CR1/HLA-DRA/ITPKB/RARA/IL15RA/IL12RB1/IL2RG/CASP8/PPARGC1B/ADAM8/BTK/NOTCH2/CD4/MALT1/NCKAP1L/EVI2B/HMGB1/ZMIZ1/INPP5D/LEF1/BTN2A2/SOX12/IL15/GPR68/PIK3R6/CSF1/CD83	48
BP	GO:0140053	mitochondrial gene expression	44/2454	163/18903	1.23481752813923e-06	0.00015894991585622	0.000144665856432168	MRPL12/MRPL3/MRPL15/CHCHD10/PUS1/TRUB2/RCC1L/YARS2/MRPL34/FASTKD2/TWNK/MRPL16/MRPS12/PPARGC1B/MRPL4/COA3/METTL8/MRPL50/MRPL32/RPUSD4/MRPS35/MRPS17/MTRF1/PTCD1/MRPS2/QRSL1/MRPL38/TRIT1/MRPL39/EARS2/MRPL11/GATB/MRPS34/MRPS18A/FASTKD3/MRPS15/GADD45GIP1/MRPL58/NDUFA7/MRPL27/TACO1/HSD17B10/TFB1M/PRORP	44
BP	GO:0001819	positive regulation of cytokine production	100/2454	486/18903	1.48101750502289e-06	0.000186669914695593	0.000169894793174884	TNFRSF14/LGALS9/CD244/CCR7/SLC11A1/OAS1/PRG2/IGHD/P2RX7/BTN3A1/BTN3A2/CD84/AIF1/OAS3/CD80/BATF/SPON2/GDF2/LAPTM5/TRIM15/CARD11/IFIH1/MYD88/CCDC88B/IL7/SLAMF6/DHX58/IRAK1/EPX/KLRK1/TLR1/STING1/FCGR3A/LY9/HSPB1/PTPRC/AGER/SASH3/RSAD2/KAT2A/MBP/SYK/CD74/IL18/TLR3/TLR6/IL1RL1/TLR5/CARD9/KIT/PIK3CG/RAB7B/CD40/FLT4/SEMA7A/DENND1B/RARA/FLOT1/NLRP9/EIF2AK2/CD36/IL12RB1/CASP8/CYBB/ADAM8/PYCARD/GPSM3/BTK/ADORA2B/TICAM1/SPN/AGPAT1/CD4/PIBF1/CASP1/MALT1/JAK2/HMGB1/PIK3R1/ARHGEF2/TSLP/HLA-DPA1/HLA-DPB1/TRIM6/TXK/C3AR1/TRIM32/ZP3/SERPINF2/MNDA/IL15/CEACAM20/PLCB1/PTPN22/NMB/CGAS/CD83/SLAMF1/NLRC4/HAVCR2	100
BP	GO:0061082	myeloid leukocyte cytokine production	20/2454	50/18903	1.63104450949975e-06	0.000201384066989255	0.000183286655836588	PRG2/P2RX7/SPON2/LAPTM5/MYD88/EPX/NLRX1/SYK/CD74/TLR3/TGFB3/CARD9/KIT/SEMA7A/ACP5/CD36/LITAF/PYCARD/CUEDC2/TICAM1	20
BP	GO:0042113	B cell activation	77/2454	350/18903	1.78861177630333e-06	0.000216422024932702	0.000196973225301952	IGLL1/BST2/TRBC2/RAG2/TBC1D10C/IGHD/LAX1/PIK3R2/CD300A/RAG1/PTPN6/ZFP36L2/GAPT/BATF/CD70/C17orf99/SPI1/MFNG/LAPTM5/ID2/CARD11/SAMSN1/IL7/SHLD2/PKN1/STAT6/BCL2/PTPRC/SASH3/SYK/CD74/CR1/GPR183/ST3GAL1/SHLD1/KIT/THEMIS2/DOCK11/CD40/LYN/FOXJ1/CD320/BANK1/TRAF3IP2/UNG/TNFSF13/ITGA4/TRDC/IL2RG/CASP8/LYL1/NBN/BTK/TICAM1/RABL3/NOTCH2/NFATC2/PHF14/MALT1/NCKAP1L/CD38/TCF3/NTRK1/SHLD3/PIK3R1/INPP5D/CASP3/LEF1/SH3KBP1/IGHM/FCGR2B/PRKCB/PARP3/INHA/MNDA/CR2/CD19	77
BP	GO:0042129	regulation of T cell proliferation	47/2454	182/18903	2.12521172256816e-06	0.000252108449441909	0.000229452683606895	TNFRSF14/LGALS9/RASAL3/LGALS3/TNFRSF1B/ARG1/AIF1/PTPN6/CD80/VSIR/CD70/CARD11/CCDC88B/CORO1A/RAC2/LGALS9B/BID/PTPRC/AGER/SASH3/SYK/IL18/CR1/FOXJ1/IL12RB1/RIPK3/PDE5A/SPTA1/PYCARD/SPN/NCKAP1L/TSPAN32/JAK2/HMGB1/HLA-DPA1/HLA-DPB1/CASP3/BTN2A2/SDC4/ZP3/GPNMB/IL15/HES1/PTPN22/SFTPD/SLAMF1/HAVCR2	47
BP	GO:0045785	positive regulation of cell adhesion	99/2454	484/18903	2.1948303111671e-06	0.00025536006504925	0.00023241209226144	TNFRSF14/TNFSF14/PCK1/LGALS9/CCR7/VAV1/RHOH/RASAL3/GCNT1/PIK3R2/TESPA1/AIF1/RAG1/PTPN6/CD80/VSIR/UNC13D/CD70/CDK6/GCNT2/APBB1IP/CARD11/FCHO1/CCDC88B/IL7/IRAK1/CORO1A/KLRK1/PTPRC/AGER/SASH3/MYB/ZBTB16/SYK/ACTL6B/CD74/IL18/CR1/HLA-DRA/ITGB2/ITPKB/CSK/LYN/FUT1/CCL28/RARA/EMP2/FLOT1/MFSD2B/JUP/TGM2/ITGA4/ALOX5/CTSG/ARL2/CD36/DOCK8/TMEM102/CASS4/IL12RB1/IL2RG/RREB1/SPTA1/ADAM8/PYCARD/SKAP1/STX4/HLA-DRB5/FUT4/PLEKHA2/ANGPT1/ADGRG1/CD4/EGFL6/MALT1/NCKAP1L/JAK2/HMGB1/GFUS/HLA-DPA1/HLA-DPB1/ZMIZ1/LEF1/BTN2A2/SOX12/SDC4/ZP3/HLA-DMA/SERPINF2/CSPG5/IL15/PIK3R6/HES1/PTPN22/CARMIL1/CSF1/CD83/SLAMF1/HAVCR2	99
BP	GO:1903131	mononuclear cell differentiation	97/2454	473/18903	2.4668686256161e-06	0.000281595380848631	0.000256289767241268	PCK1/RAG2/LGALS9/CCR7/FES/VAV1/RHOH/PIK3R2/TOX/TESPA1/RAG1/PTPN6/LEPR/CD80/VSIR/ZFP36L2/PIR/BATF/C17orf99/CDK6/SPI1/MFNG/DOCK2/ID2/CARD11/IL7/SLAMF6/STAT6/LY9/BCL2/PTPRC/AGER/SASH3/MYB/RSAD2/KAT2A/ZBTB16/SYK/ACTL6B/CRACR2A/CD74/IL18/CR1/GPR183/HLA-DRA/TMEM98/ST3GAL1/ITPKB/KIT/DOCK11/LYN/FOXJ1/RARA/IL15RA/ARMC5/TRAF3IP2/ITGA4/IL12RB1/IL2RG/RIPK3/ADAM8/LYL1/BTK/MYC/SPN/RABL3/NOTCH2/NFATC1/CD4/PHF14/MALT1/NCKAP1L/TCF3/NTRK1/HMGB1/PIK3R1/FGL2/MR1/ZMIZ1/INPP5D/IKZF1/LEF1/BTN2A2/SOX12/FCGR2B/INHA/PGLYRP3/IL15/GPR68/PIK3R6/PTPN22/CR2/CD19/CSF1/CD83/SLAMF1/PDE1B	97
BP	GO:0030098	lymphocyte differentiation	88/2454	419/18903	2.62095341199662e-06	0.000293643854492214	0.000267255502887999	PCK1/RAG2/LGALS9/CCR7/VAV1/RHOH/PIK3R2/TOX/TESPA1/RAG1/PTPN6/LEPR/CD80/VSIR/ZFP36L2/BATF/C17orf99/CDK6/SPI1/MFNG/DOCK2/ID2/CARD11/IL7/SLAMF6/STAT6/LY9/BCL2/PTPRC/SASH3/MYB/RSAD2/KAT2A/ZBTB16/SYK/ACTL6B/CRACR2A/CD74/IL18/CR1/GPR183/HLA-DRA/TMEM98/ST3GAL1/ITPKB/KIT/DOCK11/FOXJ1/RARA/IL15RA/ARMC5/TRAF3IP2/ITGA4/IL12RB1/IL2RG/RIPK3/ADAM8/LYL1/BTK/SPN/RABL3/NOTCH2/CD4/PHF14/MALT1/NCKAP1L/TCF3/NTRK1/HMGB1/PIK3R1/FGL2/MR1/ZMIZ1/INPP5D/IKZF1/LEF1/BTN2A2/SOX12/FCGR2B/INHA/PGLYRP3/IL15/PIK3R6/PTPN22/CR2/CD19/CD83/SLAMF1	88
BP	GO:0050672	negative regulation of lymphocyte proliferation	28/2454	87/18903	2.71507865446285e-06	0.000298658651990913	0.000271819644813304	TNFRSF14/LGALS9/ARG1/CD300A/PTPN6/CD80/VSIR/RASSF5/GAL/LGALS9B/PKN1/CR1/LYN/FOXJ1/PDE5A/BTK/SPN/TSPAN32/INPP5D/CASP3/BTN2A2/FCGR2B/SDC4/GPNMB/MNDA/LST1/SFTPD/HAVCR2	28
BP	GO:0002886	regulation of myeloid leukocyte mediated immunity	22/2454	60/18903	2.81725911036817e-06	0.000304364600316561	0.000277012827186765	LGALS9/FES/CD84/ARG1/CD300A/UNC13D/SPI1/RAC2/ADGRE2/STAP1/BCR/GATA2/SYK/ITGB2/LYN/VAMP8/ITGAM/STX4/BTK/ADORA2B/TICAM1/FCGR2B	22
BP	GO:1903900	regulation of viral life cycle	39/2454	142/18903	3.07553157017793e-06	0.00032643799999257	0.000297102597296413	BST2/LGALS9/TRIM10/OAS1/LTF/MX1/APOBEC3A/TRIM22/OAS3/PARP10/APOBEC3B/PPARA/TRIM15/APOBEC3H/IFIH1/BCL2/RSAD2/CD74/VPS37B/ISG20/TRIM26/APOBEC3D/SHFL/TRIM14/EIF2AK2/TMPRSS4/TRIM25/BANF1/APOBEC3F/RNASEL/CD4/APOBEC3C/HMGB1/IFITM1/IFIT1/TRIM6/IFIT5/NR5A2/IFITM2	39
BP	GO:0002444	myeloid leukocyte mediated immunity	32/2454	107/18903	3.26678838682662e-06	0.000340759823108639	0.000310137387504357	LGALS9/FES/CD84/ARG1/CD300A/UNC13D/SPON2/SPI1/MYD88/RAC2/FCGR3A/ADGRE2/STAP1/BCR/GATA2/SYK/ITGB2/CARD9/KIT/PIK3CG/LYN/VAMP8/ITGAM/TRAF3IP2/CTSG/STX4/BTK/ADORA2B/TICAM1/LAT/FCGR2B/RAB44	32
BP	GO:0032945	negative regulation of mononuclear cell proliferation	28/2454	88/18903	3.49304995341692e-06	0.000358185630816481	0.00032599722223593	TNFRSF14/LGALS9/ARG1/CD300A/PTPN6/CD80/VSIR/RASSF5/GAL/LGALS9B/PKN1/CR1/LYN/FOXJ1/PDE5A/BTK/SPN/TSPAN32/INPP5D/CASP3/BTN2A2/FCGR2B/SDC4/GPNMB/MNDA/LST1/SFTPD/HAVCR2	28
BP	GO:0032946	positive regulation of mononuclear cell proliferation	40/2454	149/18903	4.27884541021252e-06	0.000431450245529762	0.00039267790071617	LGALS9/RASAL3/AIF1/CD80/CD70/CARD11/MYD88/CCDC88B/IL7/CORO1A/FCGR3A/BCL2/PTPRC/AGER/SASH3/SYK/CD74/IL18/GPR183/CD40/CD320/IL12RB1/SPTA1/PYCARD/BTK/TICAM1/NFATC2/NCKAP1L/CD38/JAK2/HMGB1/HLA-DPA1/HLA-DPB1/ZP3/IL15/HES1/PTPN22/CSF1/SLAMF1/HAVCR2	40
BP	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	46/2454	182/18903	5.07421241846903e-06	0.000499302878504222	0.000454432946055779	SLC11A1/P2RX7/TNFRSF1B/ARG1/PTPN6/CD80/BATF/C17orf99/SHLD2/AZGP1/PKN1/STAT6/PTPRC/AGER/SASH3/RSAD2/IL18/CR1/HLA-DRA/IL1RL1/CARD9/SHLD1/CD40/FOXJ1/DENND1B/CR1L/TNFSF13/IL12RB1/RIPK3/FCER2/DUSP22/BTK/WAS/CD4/MALT1/NCKAP1L/JAK2/SHLD3/HMGB1/MR1/FCGR2B/ZP3/PARP3/CR2/SLAMF1/HAVCR2	46
BP	GO:0043300	regulation of leukocyte degranulation	19/2454	49/18903	5.11682288715071e-06	0.000499302878504222	0.000454432946055779	LGALS9/FES/CD84/CD300A/UNC13D/SPI1/RAC2/ADGRE2/BCR/GATA2/SYK/ITGB2/LYN/VAMP8/ITGAM/STX4/ADORA2B/NCKAP1L/FCGR2B	19
BP	GO:0045621	positive regulation of lymphocyte differentiation	36/2454	130/18903	5.91606685072962e-06	0.000563920763360576	0.000513243934430478	PCK1/LGALS9/RHOH/TOX/TESPA1/RAG1/CD80/VSIR/IL7/PTPRC/SASH3/MYB/ZBTB16/SYK/ACTL6B/CD74/IL18/CR1/HLA-DRA/ITPKB/RARA/IL15RA/IL12RB1/IL2RG/ADAM8/BTK/MALT1/NCKAP1L/ZMIZ1/INPP5D/LEF1/BTN2A2/SOX12/IL15/PIK3R6/CD83	36
BP	GO:0030217	T cell differentiation	66/2454	296/18903	5.96544278596312e-06	0.000563920763360576	0.000513243934430478	PCK1/RAG2/LGALS9/CCR7/VAV1/RHOH/PIK3R2/TOX/TESPA1/RAG1/LEPR/CD80/VSIR/ZFP36L2/BATF/CDK6/SPI1/DOCK2/CARD11/IL7/SLAMF6/STAT6/LY9/BCL2/PTPRC/SASH3/MYB/RSAD2/KAT2A/ZBTB16/SYK/ACTL6B/CRACR2A/CD74/IL18/CR1/GPR183/HLA-DRA/TMEM98/ITPKB/KIT/FOXJ1/RARA/ARMC5/TRAF3IP2/IL12RB1/IL2RG/RIPK3/ADAM8/SPN/RABL3/CD4/MALT1/NCKAP1L/HMGB1/PIK3R1/FGL2/MR1/ZMIZ1/LEF1/BTN2A2/SOX12/IL15/PIK3R6/PTPN22/CD83	66
BP	GO:0045576	mast cell activation	23/2454	67/18903	6.1617867572813e-06	0.00056518933570375	0.000514398506318629	LGALS9/FES/LCP2/RHOH/CD84/CD300A/PTPN6/ENPP3/UNC13D/RAC2/ADGRE2/GATA2/SYK/KIT/PIK3CG/LYN/VAMP8/CNR2/BTK/ADORA2B/TSLP/LAT/RAB44	23
BP	GO:0002367	cytokine production involved in immune response	34/2454	120/18903	6.16570184404091e-06	0.00056518933570375	0.000514398506318629	TNFRSF14/BST2/PRG2/P2RX7/TNFRSF1B/ARG1/SPON2/LAPTM5/MYD88/EPX/SASH3/NLRX1/RSAD2/SYK/CD74/IL18/TLR3/TGFB3/CARD9/KIT/SEMA7A/DENND1B/ACP5/CD36/LITAF/PYCARD/CUEDC2/BTK/TICAM1/ANGPT1/MALT1/TRIM6/SLAMF9/SLAMF1	34
BP	GO:0050671	positive regulation of lymphocyte proliferation	39/2454	146/18903	6.38250454564776e-06	0.000576330634345806	0.000524538590389371	LGALS9/RASAL3/AIF1/CD80/CD70/CARD11/MYD88/CCDC88B/IL7/CORO1A/FCGR3A/BCL2/PTPRC/AGER/SASH3/SYK/CD74/IL18/GPR183/CD40/CD320/IL12RB1/SPTA1/PYCARD/BTK/TICAM1/NFATC2/NCKAP1L/CD38/JAK2/HMGB1/HLA-DPA1/HLA-DPB1/ZP3/IL15/HES1/PTPN22/SLAMF1/HAVCR2	39
