ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:1901725	regulation of histone deacetylase activity	2/734	10/18614	0.056642838784306	0.317558648295296	0.27858339252983	PINK1/PRKD1	2
BP	GO:1902571	regulation of serine-type peptidase activity	2/734	10/18614	0.056642838784306	0.317558648295296	0.27858339252983	CR1/SPINK1	2
BP	GO:2000109	regulation of macrophage apoptotic process	2/734	10/18614	0.056642838784306	0.317558648295296	0.27858339252983	MIAT/CDKN2A	2
BP	GO:2000659	regulation of interleukin-1-mediated signaling pathway	2/734	10/18614	0.056642838784306	0.317558648295296	0.27858339252983	MIR27A/IL1R1	2
BP	GO:0008207	C21-steroid hormone metabolic process	4/734	37/18614	0.0566691597831456	0.317558648295296	0.27858339252983	BMP6/EGR1/DHRS2/ADM	4
BP	GO:0014059	regulation of dopamine secretion	4/734	37/18614	0.0566691597831456	0.317558648295296	0.27858339252983	PINK1/SNCA/SYT6/SYT5	4
BP	GO:0030104	water homeostasis	4/734	37/18614	0.0566691597831456	0.317558648295296	0.27858339252983	CYP4F12/MYO5B/CYP4F2/INPP5K	4
BP	GO:0031076	embryonic camera-type eye development	4/734	37/18614	0.0566691597831456	0.317558648295296	0.27858339252983	IHH/TBX2/STRA6/WNT16	4
BP	GO:0055023	positive regulation of cardiac muscle tissue growth	4/734	37/18614	0.0566691597831456	0.317558648295296	0.27858339252983	PIM1/GLI1/TBX2/ZFPM2	4
BP	GO:0050921	positive regulation of chemotaxis	10/734	143/18614	0.0567857456639532	0.317841519385666	0.278831545708548	TNFSF18/PTK2B/SERPINE1/CMKLR1/THBS1/IL16/TMSB4X/CCR4/CAMK1D/PRKD1	10
BP	GO:0097300	programmed necrotic cell death	5/734	53/18614	0.0570826448348655	0.319131809727946	0.279963473504659	BIRC3/NLRP6/MIR101-1/BIRC2/FAS	5
BP	GO:0032722	positive regulation of chemokine production	6/734	70/18614	0.0575456415805368	0.321226247598438	0.281800852554283	HMOX1/EGR1/C5/FFAR3/MCOLN2/ADIPOQ	6
BP	GO:0001894	tissue homeostasis	16/734	263/18614	0.0576837324034424	0.321226247598438	0.281800852554283	TMEM119/KRT1/IHH/VSIG1/PTK2B/ACP5/SRC/SLC2A1/CRB1/CLN8/PDK4/VCL/NFKBIZ/IL20RB/UBASH3B/CLCN3	16
BP	GO:0060249	anatomical structure homeostasis	16/734	263/18614	0.0576837324034424	0.321226247598438	0.281800852554283	TMEM119/KRT1/IHH/VSIG1/PTK2B/ACP5/SRC/SLC2A1/CRB1/CLN8/PDK4/VCL/NFKBIZ/IL20RB/UBASH3B/CLCN3	16
BP	GO:0048568	embryonic organ development	25/734	453/18614	0.0577245170393201	0.321226247598438	0.281800852554283	OSR2/FOXI1/IHH/FGF8/DLX2/PRDM1/MICAL2/HOXB2/ID3/GLI1/TBX2/NODAL/RUNX2/HOXB7/EPAS1/STRA6/HOXB9/HOXB8/SLITRK6/WNT16/ZFPM2/ADM/CEBPB/E2F7/SH2B3	25
BP	GO:0010876	lipid localization	27/734	497/18614	0.0585199993574151	0.325276481977401	0.285353985305948	GULP1/MIR27A/FGF19/ABCA8/MIR144/ABCC3/BMP6/CYP4F2/SLCO2B1/PNPLA2/FITM1/SLC2A1/SLC22A1/PLSCR1/CLN8/ABCG2/LRP10/TSPO2/THBS1/SLC4A1/IRS2/ATG9A/STRA6/RNF213/ADIPOQ/OSBP2/ABCC11	27
BP	GO:0031110	regulation of microtubule polymerization or depolymerization	7/734	88/18614	0.0587288151484021	0.326060211586048	0.286041524613647	MAP2/MAP1A/ANKRD53/CAMSAP3/SNCA/MAP1B/PDE4DIP	7
BP	GO:0043409	negative regulation of MAPK cascade	12/734	183/18614	0.0589485548927988	0.326902712715775	0.286780622176221	SFRP2/DUSP5/ERRFI1/NLRP6/ATF3/PINK1/MARVELD3/FOXO1/DUSP8/ADIPOQ/SH2B3/INPP5K	12
BP	GO:0098656	monoatomic anion transmembrane transport	9/734	125/18614	0.0590830382845747	0.327271023124695	0.28710372836077	CLIC2/TTYH2/SLC13A4/LRRC8A/SLC4A1/BEST3/BEST2/BEST1/CLCN3	9
BP	GO:0071900	regulation of protein serine/threonine kinase activity	21/734	369/18614	0.0598011388111561	0.329610452690869	0.289156030285558	SFRP2/CDKN2B/CDKN2D/PTK2B/CNPPD1/SERTAD1/HEXIM1/CCNG2/SRC/CDKN1A/GADD45A/SLC8A2/TRIB3/RAPGEF2/THBS1/SNCA/CDKN2A/SESN2/ADIPOQ/SH2B3/INPP5K	21
BP	GO:0000209	protein polyubiquitination	15/734	244/18614	0.0601041902597577	0.329610452690869	0.289156030285558	TRIM58/UBE2H/TRIM2/TRAF1/MKRN1/BIRC2/UBE2B/FZR1/RNF19A/CDC34/RNF168/C10orf90/TRIM38/RNF213/TRIM31	15
BP	GO:0002363	alpha-beta T cell lineage commitment	3/734	23/18614	0.0601909270928834	0.329610452690869	0.289156030285558	TNFSF18/LY9/IL12RB1	3
BP	GO:0006925	inflammatory cell apoptotic process	3/734	23/18614	0.0601909270928834	0.329610452690869	0.289156030285558	MIAT/SLC7A11/CDKN2A	3
BP	GO:0019835	cytolysis	3/734	23/18614	0.0601909270928834	0.329610452690869	0.289156030285558	GZMM/C5/GSDMB	3
BP	GO:0031065	positive regulation of histone deacetylation	3/734	23/18614	0.0601909270928834	0.329610452690869	0.289156030285558	BCL6/PINK1/PRKD1	3
BP	GO:0045591	positive regulation of regulatory T cell differentiation	3/734	23/18614	0.0601909270928834	0.329610452690869	0.289156030285558	BCL6/FOXO3/CR1	3
BP	GO:0061042	vascular wound healing	3/734	23/18614	0.0601909270928834	0.329610452690869	0.289156030285558	MIR451A/SERPINE1/HPSE	3
BP	GO:1901032	negative regulation of response to reactive oxygen species	3/734	23/18614	0.0601909270928834	0.329610452690869	0.289156030285558	GPR37L1/PINK1/H19	3
BP	GO:2001169	regulation of ATP biosynthetic process	3/734	23/18614	0.0601909270928834	0.329610452690869	0.289156030285558	PINK1/H19/TMSB4X	3
BP	GO:0005976	polysaccharide metabolic process	8/734	107/18614	0.0608522276856117	0.331080578672375	0.2904457217664	B3GNT8/GABARAPL1/IL6ST/CHIT1/SORBS1/IRS2/RB1CC1/INPP5K	8
BP	GO:0015837	amine transport	8/734	107/18614	0.0608522276856117	0.331080578672375	0.2904457217664	ARG1/SLC43A2/PINK1/FFAR3/SNCA/SYT6/SYT5/SLC7A5	8
BP	GO:0062207	regulation of pattern recognition receptor signaling pathway	8/734	107/18614	0.0608522276856117	0.331080578672375	0.2904457217664	RSAD2/BIRC3/RIOK3/TREML4/OASL/NLRP6/BIRC2/SEC14L1	8
BP	GO:1901655	cellular response to ketone	8/734	107/18614	0.0608522276856117	0.331080578672375	0.2904457217664	ARG1/ERRFI1/NCOA4/SRC/KLF2/FBXO32/FOS/DDIT4	8
BP	GO:1903317	regulation of protein maturation	6/734	71/18614	0.0608639063530919	0.331080578672375	0.2904457217664	SERPINF2/SRC/SERPINE1/S100A10/THBS1/CCBE1	6
BP	GO:0043550	regulation of lipid kinase activity	5/734	54/18614	0.0609610462600173	0.331080578672375	0.2904457217664	PIK3IP1/PTK2B/ATG14/SRC/PRKD1	5
BP	GO:0046686	response to cadmium ion	5/734	54/18614	0.0609610462600173	0.331080578672375	0.2904457217664	HMOX1/ARG1/FOS/ABCB6/GCLC	5
BP	GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process	13/734	204/18614	0.0610102730249011	0.331080578672375	0.2904457217664	SFRP2/BIRC3/VIL1/CDKN2D/SRC/BIRC2/SIAH2/FAS/THBS1/NODAL/SNCA/DAPK1/TP63	13
BP	GO:0050671	positive regulation of lymphocyte proliferation	10/734	145/18614	0.0612269003334083	0.331566424567849	0.290871937832422	BCL6/IL6ST/GPR183/CDKN1A/HLA-A/CD274/CD55/IRS2/CCDC88B/IL12RB1	10
BP	GO:0014046	dopamine secretion	4/734	38/18614	0.0614446098772782	0.331566424567849	0.290871937832422	PINK1/SNCA/SYT6/SYT5	4
BP	GO:0033028	myeloid cell apoptotic process	4/734	38/18614	0.0614446098772782	0.331566424567849	0.290871937832422	MIAT/SLC7A11/CDKN2A/ADIPOQ	4
BP	GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	4/734	38/18614	0.0614446098772782	0.331566424567849	0.290871937832422	CREB3L1/THBS1/RUNX2/HHIP	4
BP	GO:0070229	negative regulation of lymphocyte apoptotic process	4/734	38/18614	0.0614446098772782	0.331566424567849	0.290871937832422	BCL6/TSC22D3/ARG2/IRS2	4
BP	GO:0007519	skeletal muscle tissue development	11/734	165/18614	0.0624266048422101	0.336487798297473	0.295189291483049	ANKRD33/CASQ1/EGR1/KLF5/GPCPD1/MAFF/ATF3/FOS/MSC/EP300/TLL2	11
BP	GO:0031109	microtubule polymerization or depolymerization	9/734	127/18614	0.0640163149789885	0.344670148285528	0.302367388602354	MAP2/MAP1A/NIN/ANKRD53/CAMSAP3/SNCA/MAP1B/TUBB1/PDE4DIP	9
BP	GO:0046626	regulation of insulin receptor signaling pathway	6/734	72/18614	0.064293410071344	0.345071936780768	0.302719863972444	SESN3/SRC/ADIPOR1/FFAR3/SORBS1/INPP5K	6
BP	GO:0070665	positive regulation of leukocyte proliferation	11/734	166/18614	0.0646021467170919	0.345071936780768	0.302719863972444	BCL6/BCL2L1/IL6ST/GPR183/CDKN1A/HLA-A/CD274/CD55/IRS2/CCDC88B/IL12RB1	11
BP	GO:0034381	plasma lipoprotein particle clearance	5/734	55/18614	0.0649851970076914	0.345071936780768	0.302719863972444	HMOX1/MIR27A/MIR144/ADIPOQ/FGF21	5
BP	GO:0043647	inositol phosphate metabolic process	5/734	55/18614	0.0649851970076914	0.345071936780768	0.302719863972444	PTK2B/NUDT4/IMPA2/SNCA/INPP5K	5
BP	GO:0071695	anatomical structure maturation	15/734	247/18614	0.0653293058982974	0.345071936780768	0.302719863972444	TRIM58/ROPN1L/IHH/PTK2B/PHOSPHO1/SLFN14/KLF2/DDIT3/NR4A2/RUNX2/EPAS1/BHLHA15/EREG/C1QL1/SPINK1	15
BP	GO:0046777	protein autophosphorylation	14/734	227/18614	0.0662241290087957	0.345071936780768	0.302719863972444	ERRFI1/PTK2B/STK17B/SRC/PIM1/PINK1/ULK1/MOB1B/AAK1/PIM2/DAPK1/RB1CC1/ADIPOQ/PRKD1	14
BP	GO:0001708	cell fate specification	8/734	109/18614	0.0663576726719967	0.345071936780768	0.302719863972444	SFRP2/MIAT/IHH/LHX3/FKBP8/TBX2/NODAL/ESRP1	8
BP	GO:1902106	negative regulation of leukocyte differentiation	8/734	109/18614	0.0663576726719967	0.345071936780768	0.302719863972444	TNFSF18/BCL6/IHH/LAG3/CR1/ADIPOQ/UBASH3B/LILRB3	8
BP	GO:1904035	regulation of epithelial cell apoptotic process	8/734	109/18614	0.0663576726719967	0.345071936780768	0.302719863972444	HMOX1/SERPINE1/MIR101-1/ZFP36/THBS1/H19/BTC/FGF21	8
BP	GO:0032350	regulation of hormone metabolic process	4/734	39/18614	0.0664256329030501	0.345071936780768	0.302719863972444	BMP6/EGR1/FFAR3/ADM	4
BP	GO:0045066	regulatory T cell differentiation	4/734	39/18614	0.0664256329030501	0.345071936780768	0.302719863972444	BCL6/FOXO3/LAG3/CR1	4
BP	GO:0045616	regulation of keratinocyte differentiation	4/734	39/18614	0.0664256329030501	0.345071936780768	0.302719863972444	ERRFI1/ZFP36/TP63/GRHL1	4
BP	GO:0002082	regulation of oxidative phosphorylation	3/734	24/18614	0.0668488064357047	0.345071936780768	0.302719863972444	PINK1/SNCA/MLXIPL	3
BP	GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	3/734	24/18614	0.0668488064357047	0.345071936780768	0.302719863972444	SRC/SNCA/ADIPOQ	3
BP	GO:0030539	male genitalia development	3/734	24/18614	0.0668488064357047	0.345071936780768	0.302719863972444	FGF8/BMP6/WT1	3
BP	GO:0036344	platelet morphogenesis	3/734	24/18614	0.0668488064357047	0.345071936780768	0.302719863972444	CLEC1B/TUBB1/EP300	3
BP	GO:0043369	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	3/734	24/18614	0.0668488064357047	0.345071936780768	0.302719863972444	TNFSF18/LY9/IL12RB1	3
BP	GO:0051923	sulfation	3/734	24/18614	0.0668488064357047	0.345071936780768	0.302719863972444	UST/HS3ST3B1/TPST2	3
BP	GO:0120255	olefinic compound biosynthetic process	3/734	24/18614	0.0668488064357047	0.345071936780768	0.302719863972444	BMP6/EGR1/ADM	3
BP	GO:1900543	negative regulation of purine nucleotide metabolic process	3/734	24/18614	0.0668488064357047	0.345071936780768	0.302719863972444	SLC4A1/H19/DDIT4	3
BP	GO:2001026	regulation of endothelial cell chemotaxis	3/734	24/18614	0.0668488064357047	0.345071936780768	0.302719863972444	THBS1/TMSB4X/PRKD1	3
BP	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	24/734	439/18614	0.0673898481990598	0.345071936780768	0.302719863972444	RNF175/UBE2H/ANKRD9/DCAF12/WDR26/TRIM2/MAP1A/YOD1/DDIT3/BIRC2/TRIB3/UBE2B/UBR2/SIAH2/FZR1/RNF19A/DNAJB2/MAN1A1/SPOPL/CDC34/GCLC/TRIM38/PLK3/SEL1L	24
BP	GO:0001547	antral ovarian follicle growth	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	EREG/GAS2	2
BP	GO:0001867	complement activation, lectin pathway	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	KRT1/COLEC11	2
BP	GO:0002924	negative regulation of humoral immune response mediated by circulating immunoglobulin	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	CR1L/CR1	2
BP	GO:0006020	inositol metabolic process	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	IMPA2/MIOX	2
BP	GO:0006527	arginine catabolic process	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	ARG1/ARG2	2
BP	GO:0010248	establishment or maintenance of transmembrane electrochemical gradient	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	ATP1A3/SLC22A1	2
BP	GO:0014745	negative regulation of muscle adaptation	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	ERRFI1/FOXO1	2
BP	GO:0021936	regulation of cerebellar granule cell precursor proliferation	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	GPR37L1/GLI1	2
BP	GO:0032610	interleukin-1 alpha production	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	NLRP10/IL16	2
BP	GO:0032650	regulation of interleukin-1 alpha production	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	NLRP10/IL16	2
BP	GO:0042167	heme catabolic process	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	HMOX1/SLCO2B1	2
BP	GO:0042487	regulation of odontogenesis of dentin-containing tooth	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	FGF8/RUNX2	2
BP	GO:0046149	pigment catabolic process	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	HMOX1/SLCO2B1	2
BP	GO:0060900	embryonic camera-type eye formation	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	STRA6/WNT16	2
BP	GO:0070673	response to interleukin-18	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	NLRP6/CASP4	2
BP	GO:0071609	chemokine (C-C motif) ligand 5 production	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	ARG2/MCOLN2	2
BP	GO:0071649	regulation of chemokine (C-C motif) ligand 5 production	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	ARG2/MCOLN2	2
BP	GO:0071872	cellular response to epinephrine stimulus	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	SNCA/ADIPOQ	2
BP	GO:0072124	regulation of glomerular mesangial cell proliferation	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	EGR1/WT1	2
BP	GO:0099151	regulation of postsynaptic density assembly	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	PTK2B/ABI3	2
BP	GO:1901856	negative regulation of cellular respiration	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	SNCA/MLXIPL	2
BP	GO:1903059	regulation of protein lipidation	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	ULK1/RB1CC1	2
BP	GO:1905383	protein localization to presynapse	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	MAP1A/KIF5C	2
BP	GO:1990535	neuron projection maintenance	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	MAP1A/ATP1A3	2
BP	GO:2000392	regulation of lamellipodium morphogenesis	2/734	11/18614	0.0674641473739438	0.345071936780768	0.302719863972444	VIL1/SRC	2
BP	GO:0046637	regulation of alpha-beta T cell differentiation	6/734	73/18614	0.0678341484877666	0.345860642554806	0.303411768700654	TNFSF18/BCL6/IHH/PRDM1/NFKBIZ/IL12RB1	6
BP	GO:0051937	catecholamine transport	6/734	73/18614	0.0678341484877666	0.345860642554806	0.303411768700654	SLC22A1/PINK1/FFAR3/SNCA/SYT6/SYT5	6
BP	GO:0070988	demethylation	6/734	73/18614	0.0678341484877666	0.345860642554806	0.303411768700654	CYP3A4/APOBEC3A/UBE2B/KDM6B/CYP3A43/APOBEC2	6
BP	GO:0023061	signal release	26/734	483/18614	0.0680150404570463	0.346415587412583	0.303898602934193	CRHBP/MAFA/VGF/BMP6/PNKD/HNF4A/DYSF/PINK1/FFAR3/PTPRN/LRRC8A/IRS2/KLF7/SNCA/FOXO1/RAB11FIP5/FOXD1/RIMS2/SV2B/SYT6/ADM/ADIPOQ/SPINK1/SYT5/NAPB/STX19	26
BP	GO:0030336	negative regulation of cell migration	21/734	375/18614	0.0683188795347577	0.347594891855148	0.304933166578417	SFRP2/HMOX1/MIR451A/MIR130A/FOXO3/RHOB/HDAC5/C5/SERPINE1/GADD45A/MIR101-1/ADIPOR1/MIR29C/MARVELD3/PIP5KL1/VCL/THBS1/NODAL/ADIPOQ/STC1/TP53INP1	21
BP	GO:0033002	muscle cell proliferation	15/734	249/18614	0.0689773256545062	0.350573976476602	0.307546616109499	HMOX1/MIR27A/SERPINF2/MIR130A/SRC/CDKN1A/DDIT3/PIM1/FOS/THBS1/GLI1/TBX2/EREG/ZFPM2/ADIPOQ	15
BP	GO:0019079	viral genome replication	9/734	129/18614	0.0692031068440454	0.351350092614752	0.308227476378692	RSAD2/OASL/APOBEC3A/PLSCR1/STOM/IFIT1/ISG20/TRIM38/INPP5K	9
BP	GO:0006959	humoral immune response	15/734	250/18614	0.0708512072706345	0.358581943854911	0.314571733301214	KRT1/COLEC11/CXCL2/POU2F2/PPBP/PF4/C5/GPR183/HLA-A/CXCL1/TFE3/CD55/CXCL3/CR1L/CR1	15
BP	GO:0016485	protein processing	15/734	250/18614	0.0708512072706345	0.358581943854911	0.314571733301214	PCSK1N/IHH/SERPINF2/NLRP6/SRC/SERPINE1/CASP4/PCSK6/S100A10/CPM/THBS1/CPZ/CCBE1/THBD/TLL2	15
BP	GO:0048167	regulation of synaptic plasticity	13/734	209/18614	0.0709258378964268	0.358581943854911	0.314571733301214	CALB2/PTK2B/VGF/MAP1A/ARC/SLC8A2/SCGN/RAPGEF2/SNCA/CRHR2/RIMS2/RELN/MAP1B	13
BP	GO:0071383	cellular response to steroid hormone stimulus	13/734	209/18614	0.0709258378964268	0.358581943854911	0.314571733301214	ARG1/ERRFI1/NCOA4/ATP1A3/SRC/FBXO32/ZFP36/CALCOCO1/NODAL/TP63/DDIT4/EP300/STC1	13
BP	GO:0044403	biological process involved in symbiotic interaction	18/734	313/18614	0.0712420400607919	0.358645114275267	0.314627150560687	ARG1/ITGB5/TRIM58/BCL2L1/GPR15/NLRP6/PF4/SRC/PLSCR1/STOM/CD55/IFIT1/CR1/TRIM38/GYPA/TRIM31/EP300/INPP5K	18
BP	GO:0002221	pattern recognition receptor signaling pathway	12/734	189/18614	0.0714151091627089	0.358645114275267	0.314627150560687	COLEC11/RSAD2/BIRC3/RIOK3/TREML4/OASL/NLRP6/IRAK2/BIRC2/SEC14L1/ALPK1/NFKBIZ	12
BP	GO:0002067	glandular epithelial cell differentiation	6/734	74/18614	0.0714859881777517	0.358645114275267	0.314627150560687	FGF8/BMP6/SPDEF/LHX3/BHLHA15/TP63	6
BP	GO:0060420	regulation of heart growth	6/734	74/18614	0.0714859881777517	0.358645114275267	0.314627150560687	PI16/PIM1/GLI1/TBX2/ZFPM2/WT1	6
BP	GO:1901616	organic hydroxy compound catabolic process	6/734	74/18614	0.0714859881777517	0.358645114275267	0.314627150560687	CYP3A4/CYP4F12/CYP4F2/IMPA2/MIOX/INPP5K	6
BP	GO:0007015	actin filament organization	24/734	442/18614	0.0715385919705796	0.358645114275267	0.314627150560687	ASAP3/ITGB5/SYNPO2L/MYO5B/VIL1/SERPINF2/FHDC1/PTK2B/ERMN/SRC/ESPN/MICAL2/XIRP2/PLS3/S100A10/SORBS1/NEBL/ID1/TMSB4X/FMN1/LMOD2/BAIAP2L2/GAS2/INPP5K	24
BP	GO:0035136	forelimb morphogenesis	4/734	40/18614	0.0716096733993878	0.358645114275267	0.314627150560687	OSR2/RUNX2/TP63/FMN1	4
BP	GO:0042092	type 2 immune response	4/734	40/18614	0.0716096733993878	0.358645114275267	0.314627150560687	ARG1/BCL6/RSAD2/ARG2	4
BP	GO:0048489	synaptic vesicle transport	4/734	40/18614	0.0716096733993878	0.358645114275267	0.314627150560687	MAP2/PINK1/SNCA/KIF5C	4
BP	GO:0050768	negative regulation of neurogenesis	10/734	150/18614	0.0732929648882569	0.363685517900888	0.319048925087324	CDKN2B/GPR37L1/MAP2/KIAA0319/DLX2/RNF10/SEMA3E/RAPGEF2/ULK1/ID1	10
BP	GO:0061351	neural precursor cell proliferation	10/734	150/18614	0.0732929648882569	0.363685517900888	0.319048925087324	GPR37L1/GJC2/EML1/ACSL6/FGF8/RORA/GLI1/FOXO1/ATF5/HHIP	10
BP	GO:0050804	modulation of chemical synaptic transmission	26/734	487/18614	0.0733464024034115	0.363685517900888	0.319048925087324	CALB2/DLGAP2/PLCL2/PTK2B/VGF/MAP1A/ARC/PNKD/SRC/DYSF/SLC8A2/SCGN/RAPGEF2/PINK1/RNF19A/SLC6A9/SNCA/PLCL1/CRHR2/SLC7A11/RIMS2/RELN/MAP1B/SV2B/ADIPOQ/CACNA1B	26
BP	GO:0006826	iron ion transport	5/734	57/18614	0.0734681419155695	0.363685517900888	0.319048925087324	SCARA5/SLC25A37/ISCU/ABCB6/MCOLN1	5
BP	GO:0010676	positive regulation of cellular carbohydrate metabolic process	5/734	57/18614	0.0734681419155695	0.363685517900888	0.319048925087324	SRC/SORBS1/IRS2/SNCA/FOXO1	5
BP	GO:0050433	regulation of catecholamine secretion	5/734	57/18614	0.0734681419155695	0.363685517900888	0.319048925087324	PINK1/FFAR3/SNCA/SYT6/SYT5	5
BP	GO:0051495	positive regulation of cytoskeleton organization	12/734	190/18614	0.0736463578000067	0.363685517900888	0.319048925087324	SYNPO2L/VIL1/SERPINF2/PTK2B/ANKRD53/S100A10/ID1/MAP1B/PDE4DIP/FMN1/LMOD2/BAIAP2L2	12
BP	GO:0003071	renal system process involved in regulation of systemic arterial blood pressure	3/734	25/18614	0.0738263447319607	0.363685517900888	0.319048925087324	CYP4F12/SERPINF2/CYP4F2	3
BP	GO:0003148	outflow tract septum morphogenesis	3/734	25/18614	0.0738263447319607	0.363685517900888	0.319048925087324	FGF8/TBX2/ZFPM2	3
BP	GO:0009164	nucleoside catabolic process	3/734	25/18614	0.0738263447319607	0.363685517900888	0.319048925087324	APOBEC3A/APOBEC2/GDA	3
BP	GO:0010226	response to lithium ion	3/734	25/18614	0.0738263447319607	0.363685517900888	0.319048925087324	TPH2/PTK2B/IMPA2	3
BP	GO:0017121	plasma membrane phospholipid scrambling	3/734	25/18614	0.0738263447319607	0.363685517900888	0.319048925087324	PLSCR1/SLC4A1/ATG9A	3
BP	GO:0045662	negative regulation of myoblast differentiation	3/734	25/18614	0.0738263447319607	0.363685517900888	0.319048925087324	DDIT3/CMTM5/ID3	3
BP	GO:0045980	negative regulation of nucleotide metabolic process	3/734	25/18614	0.0738263447319607	0.363685517900888	0.319048925087324	SLC4A1/H19/DDIT4	3
BP	GO:0046628	positive regulation of insulin receptor signaling pathway	3/734	25/18614	0.0738263447319607	0.363685517900888	0.319048925087324	SRC/ADIPOR1/SORBS1	3
BP	GO:2000311	regulation of AMPA receptor activity	3/734	25/18614	0.0738263447319607	0.363685517900888	0.319048925087324	ARC/CNIH3/RELN	3
BP	GO:0045103	intermediate filament-based process	7/734	93/18614	0.0743949890508769	0.365737328585497	0.320848908757791	KRT1/SYNC/NEFM/KRT18/CLN8/KRT72/KRT9	7
BP	GO:0061912	selective autophagy	7/734	93/18614	0.0743949890508769	0.365737328585497	0.320848908757791	GABARAPL1/ATG14/PINK1/ULK1/RB1CC1/SESN2/RNF213	7
BP	GO:0038127	ERBB signaling pathway	9/734	131/18614	0.0746450451298083	0.365853686787563	0.320950985847659	VIL1/ERRFI1/PTK2B/ERBB3/RHBDF1/SRC/PTPN3/EREG/BTC	9
BP	GO:0071621	granulocyte chemotaxis	9/734	131/18614	0.0746450451298083	0.365853686787563	0.320950985847659	TNFSF18/CXCL2/PPBP/PF4/CMKLR1/CXCL1/THBS1/CXCL3/CAMK1D	9
BP	GO:0022411	cellular component disassembly	26/734	488/18614	0.0747230283746646	0.365853686787563	0.320950985847659	TRIM58/GABARAPL1/VIL1/GABARAPL3/ATG14/MAP1A/MICAL2/PNPLA2/PINK1/ULK1/WDR45/DEDD2/FKBP8/MCOLN1/GABARAPL2/ATG9A/BNIP3L/RB1CC1/MAP1LC3B2/DDIT4/MAP1B/C1QL1/ADAMTS4/PLK3/LMOD2/NAPB	26
BP	GO:0099177	regulation of trans-synaptic signaling	26/734	488/18614	0.0747230283746646	0.365853686787563	0.320950985847659	CALB2/DLGAP2/PLCL2/PTK2B/VGF/MAP1A/ARC/PNKD/SRC/DYSF/SLC8A2/SCGN/RAPGEF2/PINK1/RNF19A/SLC6A9/SNCA/PLCL1/CRHR2/SLC7A11/RIMS2/RELN/MAP1B/SV2B/ADIPOQ/CACNA1B	26
BP	GO:0048562	embryonic organ morphogenesis	17/734	294/18614	0.0749286980494105	0.366487467163342	0.321506979797599	OSR2/FOXI1/IHH/FGF8/DLX2/MICAL2/HOXB2/GLI1/TBX2/NODAL/RUNX2/HOXB7/STRA6/HOXB9/HOXB8/SLITRK6/WNT16	17
BP	GO:0005977	glycogen metabolic process	6/734	75/18614	0.0752486682219122	0.366560888359629	0.321571389713861	GABARAPL1/IL6ST/SORBS1/IRS2/RB1CC1/INPP5K	6
BP	GO:0030968	endoplasmic reticulum unfolded protein response	6/734	75/18614	0.0752486682219122	0.366560888359629	0.321571389713861	YOD1/CREB3L1/DDIT3/ATF3/BHLHA15/FGF21	6
BP	GO:0071479	cellular response to ionizing radiation	6/734	75/18614	0.0752486682219122	0.366560888359629	0.321571389713861	SFRP2/BCL2L1/EGR1/RHOB/CDKN1A/GADD45A	6
BP	GO:0072078	nephron tubule morphogenesis	6/734	75/18614	0.0752486682219122	0.366560888359629	0.321571389713861	FGF8/HOXB7/FOXD1/HS3ST3B1/FMN1/WT1	6
BP	GO:0016525	negative regulation of angiogenesis	10/734	151/18614	0.0758729820836643	0.369228034269492	0.323911186031582	E2F2/CREB3L1/PF4/SERPINE1/GADD45A/KLF2/MIR29C/SEMA3E/FOXO4/THBS1	10
