ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-5419276	Mitochondrial translation termination	55/2370	87/11009	4.63925652905275e-17	2.59626541311063e-15	2.1903078583559e-15	MRPL1/MRPS26/MRPL16/MRPL3/MRPS25/MRPL17/MRPL15/PTCD3/MRPS27/MRPL19/MRPS35/MRPL30/MRPL11/MRPL39/MRPS33/MRPL13/MRPL35/MRPS34/MRPS28/MRPS30/MRPS23/MRPL42/MRPL9/OXA1L/MRPS2/MRPL12/GFM2/MRPL46/MRPS10/MRPL4/MRPS18B/MRPS31/MRPL34/MRPL51/MRPS15/MRPL40/MRPS11/MRPL32/MRPL48/MRPL47/MRPL38/MRPL37/MRPS7/DAP3/MRPS18A/MRPL2/MRPS14/MRPL44/MRPL10/MRPL21/MRPL43/MRPS21/MRPL22/MRPS5/MRPS16	55
R-HSA-69190	DNA strand elongation	29/2370	32/11009	9.84453418729827e-17	5.31253255607418e-15	4.48185372211211e-15	GINS1/MCM6/MCM3/RFC4/RFC2/MCM4/POLD3/PRIM2/GINS2/PRIM1/POLA2/RFC1/CDC45/POLA1/MCM2/PCNA/GINS4/MCM8/LIG1/DNA2/POLD1/RFC5/GINS3/POLD2/RPA3/FEN1/RPA2/MCM5/MCM7	29
R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	60/2370	102/11009	2.48027432843588e-16	1.29230845181608e-14	1.09024036723624e-14	RPL22L1/IMPACT/RPL10A/RPL22/RPL12/RPL3/RPL5/RPL23/RPSA/RPL36A/RPS4X/RPS23/RPL15/RPL6/RPS2/RPS6/RPS3A/RPL26L1/RPL37A/RPS18/RPL26/RPL4/RPS20/RPL14/RPL10/RPLP0/RPL27/RPL37/EIF2S3/RPS16/RPS21/RPL35/RPL23A/RPL29/RPS5/RPS3/EIF2AK4/RPS13/RPL32/RPS27A/RPL11/RPS9/RPL34/RPS8/RPL27A/RPL7A/RPL19/RPS29/RPL31/RPL13/RPLP1/RPL7/RPL30/RPL18A/RPS14/RPL28/RPL8/RPS24/RPS25/RPS15	60
R-HSA-927802	Nonsense-Mediated Decay (NMD)	65/2370	116/11009	4.1138504965885e-16	2.00517035495007e-14	1.69163767448851e-14	RPL22L1/RPL10A/RPL22/MAGOHB/NCBP2/RPL12/RPL3/RPL5/RPL23/RPSA/RPL36A/RPS4X/RPS23/NCBP1/RPL15/RPL6/RPS2/RPS6/RPS3A/RPL26L1/RPL37A/RPS18/RPL26/RPL4/RPS20/RPL14/RPL10/RPLP0/RPL27/RPL37/UPF3B/RPS16/RPS21/RPL35/RPL23A/RPL29/RPS5/MAGOH/RPS3/RPS13/RPL32/RPS27A/RPL11/RPS9/RPL34/RPS8/RPL27A/RPL7A/PPP2R1A/RPL19/RPS29/RPL31/SMG9/RPL13/RPLP1/RPL7/RPL30/RPL18A/RPS14/RPL28/RPL8/RPS24/EIF4A3/RPS25/RPS15	65
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	65/2370	116/11009	4.1138504965885e-16	2.00517035495007e-14	1.69163767448851e-14	RPL22L1/RPL10A/RPL22/MAGOHB/NCBP2/RPL12/RPL3/RPL5/RPL23/RPSA/RPL36A/RPS4X/RPS23/NCBP1/RPL15/RPL6/RPS2/RPS6/RPS3A/RPL26L1/RPL37A/RPS18/RPL26/RPL4/RPS20/RPL14/RPL10/RPLP0/RPL27/RPL37/UPF3B/RPS16/RPS21/RPL35/RPL23A/RPL29/RPS5/MAGOH/RPS3/RPS13/RPL32/RPS27A/RPL11/RPS9/RPL34/RPS8/RPL27A/RPL7A/PPP2R1A/RPL19/RPS29/RPL31/SMG9/RPL13/RPLP1/RPL7/RPL30/RPL18A/RPS14/RPL28/RPL8/RPS24/EIF4A3/RPS25/RPS15	65
R-HSA-5685942	HDR through Homologous Recombination (HRR)	45/2370	68/11009	2.65869414853742e-15	1.25540214326251e-13	1.05910480719698e-13	POLE2/NBN/XRCC2/RFC4/RFC2/POLD3/CHEK1/RAD51D/RAD51B/BLM/EME1/RFC1/ATR/PCNA/EXO1/XRCC3/BRIP1/RTEL1/DNA2/POLD1/RFC5/RAD51C/PALB2/TOPBP1/POLD2/POLE4/BRCA1/RAD51/BRCA2/RBBP8/TOP3A/RAD50/RPA3/HUS1/BARD1/POLE/RAD1/POLE3/ATRIP/RPA2/WRN/RMI1/POLK/RPS27A/MUS81	45
R-HSA-9675135	Diseases of DNA repair	37/2370	51/11009	8.44792843390942e-15	3.86812723140519e-13	3.2632986709615e-13	NTHL1/MSH2/NBN/XRCC2/RFC4/RFC2/RAD51D/RAD51B/BLM/ATR/EXO1/BRIP1/DNA2/RFC5/RAD51C/PALB2/TOPBP1/BRCA1/RAD51/MUTYH/BRCA2/RBBP8/TOP3A/RAD50/RPA3/HUS1/BARD1/RAD1/ATRIP/RPA2/MSH3/MLH1/WRN/OGG1/RMI1/PMS2/NEIL1	37
R-HSA-2408522	Selenoamino acid metabolism	64/2370	119/11009	1.0038171307732e-14	4.46108142528915e-13	3.76353729215588e-13	RPL22L1/RPL10A/RPL22/AHCY/PAPSS1/RPL12/RPL3/RPL5/AIMP1/RPL23/RPSA/RPL36A/RPS4X/RPS23/RPL15/RPL6/RPS2/RPS6/RPS3A/RPL26L1/RPL37A/RPS18/EEFSEC/RPL26/RPL4/RPS20/RPL14/RPL10/RPLP0/RPL27/RPL37/SCLY/RPS16/RPS21/RPL35/RPL23A/RPL29/RPS5/RPS3/RPS13/RPL32/RPS27A/RPL11/RPS9/RPL34/RPS8/RPL27A/RPL7A/RPL19/RPS29/RPL31/RPL13/RPLP1/RPL7/RPL30/RPL18A/RPS14/AIMP2/RPL28/RPL8/RPS24/RPS25/SEPSECS/RPS15	64
R-HSA-69239	Synthesis of DNA	64/2370	120/11009	1.70454300625882e-14	7.260331485125e-13	6.12509068827641e-13	SKP2/ANAPC4/CCNE1/POLE2/GINS1/MCM6/MCM3/RFC4/RFC2/MCM4/POLD3/PRIM2/GINS2/PRIM1/ORC5/POLA2/RFC1/CDC6/CDT1/CDC45/ORC6/CDK2/POLA1/MCM2/PCNA/GINS4/MCM8/ANAPC1/ORC1/ANAPC5/LIG1/ANAPC10/DNA2/POLD1/RFC5/CCNE2/GMNN/GINS3/POLD2/POLE4/ORC2/RPA3/FEN1/POLE/POLE3/RPA2/PSMA8/CDC23/MCM5/PSMD14/ORC3/MCM7/PSMB3/RPS27A/PSMB2/PSME3/PSMC5/PSMA2/PSMD12/PSMC6/ORC4/PSMC1/PSMD5/CDC16	64
R-HSA-176187	Activation of ATR in response to replication stress	30/2370	37/11009	1.72979439751489e-14	7.260331485125e-13	6.12509068827641e-13	MCM6/MCM3/RFC4/RFC2/MCM4/CDC7/CHEK1/ORC5/CDC6/ATR/CDC45/ORC6/CDK2/CDC25A/MCM2/MCM8/CLSPN/ORC1/RFC5/ORC2/RPA3/HUS1/RAD1/ATRIP/RPA2/MCM5/ORC3/MCM7/MCM10/ORC4	30
R-HSA-72306	tRNA processing	59/2370	107/11009	2.52145192758754e-14	1.02970644934724e-12	8.68699369646804e-13	ADAT2/TRMT11/TSEN2/TYW3/PUS7/NUP210/QTRT1/NUP43/NUP35/ALKBH8/NUP107/GTPBP3/CSTF2/FAM98B/PUS1/TRDMT1/TSEN15/NUP160/NUP85/NUP205/NUP37/NUP155/THG1L/TRIT1/TPRKB/TRMT61B/TRNT1/NUP54/DDX1/NUP93/SEH1L/WDR4/TRMT1/RPP30/MTO1/LCMT2/NUP133/TRMU/METTL1/NUP188/TRMT6/RAN/CTU2/FTSJ1/CDKAL1/NSUN2/CPSF1/THADA/TYW1/POP5/NSUN6/OSGEP/TPR/LAGE3/RPP21/PUS3/AAAS/POM121/HSD17B10	59
R-HSA-69242	S Phase	76/2370	162/11009	4.37634663454575e-13	1.74017362231543e-11	1.46807639181022e-11	SKP2/ANAPC4/CCNE1/POLE2/GINS1/MCM6/MCM3/RFC4/RFC2/MCM4/POLD3/PRIM2/GINS2/PRIM1/ORC5/POLA2/RFC1/CDC6/CDT1/CDC45/ORC6/CDK2/CDC25A/POLA1/MCM2/PCNA/LIN9/GINS4/MCM8/ANAPC1/ORC1/ANAPC5/LIG1/ANAPC10/DNA2/POLD1/RFC5/CCNE2/GMNN/GINS3/MNAT1/POLD2/POLE4/ORC2/RPA3/FEN1/PDS5B/POLE/CDCA5/POLE3/RPA2/PSMA8/AKT1/RBBP4/SMC1A/CDC23/PDS5A/MCM5/PSMD14/ORC3/MCM7/PSMB3/RPS27A/PSMB2/PSME3/PSMC5/PSMA2/CCNH/PSMD12/PSMC6/WEE1/ORC4/PSMC1/PSMD5/CDC16/CDK4	76
R-HSA-191859	snRNP Assembly	36/2370	53/11009	4.96645138231246e-13	1.87607700966853e-11	1.58272963788958e-11	NUP210/SNRPD1/NUP43/NUP35/SNRPF/NUP107/GEMIN4/SNRPE/NUP160/NUP85/NUP205/NUP37/GEMIN6/GEMIN2/NUP155/NUP54/SNRPB/NUP93/NCBP2/SEH1L/SNUPN/WDR77/NUP133/DDX20/NCBP1/SNRPD3/NUP188/SNRPG/GEMIN8/TGS1/PRMT5/TPR/AAAS/POM121/SNRPD2/PHAX	36
R-HSA-194441	Metabolism of non-coding RNA	36/2370	53/11009	4.96645138231246e-13	1.87607700966853e-11	1.58272963788958e-11	NUP210/SNRPD1/NUP43/NUP35/SNRPF/NUP107/GEMIN4/SNRPE/NUP160/NUP85/NUP205/NUP37/GEMIN6/GEMIN2/NUP155/NUP54/SNRPB/NUP93/NCBP2/SEH1L/SNUPN/WDR77/NUP133/DDX20/NCBP1/SNRPD3/NUP188/SNRPG/GEMIN8/TGS1/PRMT5/TPR/AAAS/POM121/SNRPD2/PHAX	36
R-HSA-73856	RNA Polymerase II Transcription Termination	42/2370	68/11009	7.60838973516494e-13	2.8039699731303e-11	2.36553529378299e-11	SRSF7/SNRPF/THOC3/CSTF2/SNRPE/THOC1/LSM11/CPSF3/NUDT21/SRSF1/SRSF2/CSTF2T/THOC6/SNRPB/ALYREF/MAGOHB/NCBP2/SLBP/SRSF3/SRRM1/NCBP1/SNRPD3/SNRPG/U2AF1/CPSF6/CPSF1/SRSF6/UPF3B/MAGOH/CDC40/ZNF473/THOC7/FIP1L1/CPSF7/DDX39A/SARNP/THOC5/WDR33/PABPN1/SRSF5/EIF4A3/SRSF11	42
R-HSA-5693532	DNA Double-Strand Break Repair	77/2370	168/11009	1.37473887988473e-12	4.94578677977579e-11	4.17245309157998e-11	TIPIN/POLE2/NBN/XRCC2/RFC4/RFC2/POLD3/PARP2/CHEK1/RAD51D/RAD51B/BLM/EME1/BRCC3/PARP1/RFC1/ATR/CHEK2/CDK2/PCNA/PPP5C/EXO1/TIMELESS/CLSPN/RIF1/XRCC3/BRIP1/RTEL1/DNA2/POLD1/RFC5/XRCC4/RAD51C/PALB2/TOPBP1/POLD2/POLE4/BRCA1/RAD51/BRCA2/TDP1/RBBP8/TOP3A/PRKDC/RAD50/RPA3/FEN1/SUMO2/HUS1/BARD1/POLE/RAD1/POLE3/ATRIP/RPA2/PAXIP1/SMARCA5/WRN/XRCC5/LIG4/RAD52/MDC1/RMI1/HERC2/POLK/BAZ1B/RPS27A/ERCC4/XRCC6/MUS81/ERCC1/RNF4/UBE2V2/MAPK8/XRCC1/SIRT6/EYA3	77
R-HSA-5693579	Homologous DNA Pairing and Strand Exchange	31/2370	43/11009	1.73029632986661e-12	6.08018082425222e-11	5.12947088241976e-11	NBN/XRCC2/RFC4/RFC2/CHEK1/RAD51D/RAD51B/BLM/ATR/EXO1/XRCC3/BRIP1/DNA2/RFC5/RAD51C/PALB2/TOPBP1/BRCA1/RAD51/BRCA2/RBBP8/TOP3A/RAD50/RPA3/HUS1/BARD1/RAD1/ATRIP/RPA2/WRN/RMI1	31
R-HSA-9010553	Regulation of expression of SLITs and ROBOs	77/2370	172/11009	5.99409700336955e-12	2.05842740274804e-10	1.73656733757907e-10	RPL22L1/RPL10A/RPL22/MAGOHB/NCBP2/RPL12/RPL3/RPL5/RPL23/RPSA/COL4A5/RPL36A/RPS4X/RPS23/NCBP1/RPL15/RPL6/RPS2/PSMA8/RPS6/RPS3A/RPL26L1/RPL37A/RPS18/PSMD14/RPL26/RPL4/RPS20/RPL14/RPL10/RPLP0/RPL27/RPL37/CUL2/UPF3B/RPS16/RPS21/LDB1/RPL35/RPL23A/RPL29/RPS5/MAGOH/PSMB3/RPS3/RPS13/RPL32/RPS27A/RPL11/RPS9/RPL34/PSMB2/RPS8/PSME3/RPL27A/RPL7A/RPL19/RPS29/PSMC5/PSMA2/RPL31/RPL13/RPLP1/PSMD12/PSMC6/RPL7/RPL30/RPL18A/PSMC1/RPS14/RPL28/PSMD5/RPL8/RPS24/EIF4A3/RPS25/RPS15	77
R-HSA-9711097	Cellular response to starvation	72/2370	157/11009	7.11570955039949e-12	2.38545824876324e-10	2.01246294838015e-10	ATP6V0E2/RPL22L1/IMPACT/RPL10A/RPL22/SEH1L/RPL12/RPL3/RPL5/TCIRG1/RPL23/RPSA/RPL36A/MIOS/RPS4X/ITFG2/RPS23/RPL15/RPL6/RPS2/RPS6/RPS3A/RPL26L1/NPRL2/RPL37A/RPS18/RPL26/RPL4/RPS20/DEPDC5/RPL14/RPL10/RPLP0/RPL27/RPL37/EIF2S3/RPS16/RPS21/RPL35/RPL23A/RPL29/RPS5/RPS3/EIF2AK4/SLC38A9/RPS13/RPL32/RPS27A/RPL11/RPS9/RPL34/RPS8/RPTOR/RPL27A/RPL7A/ATP6V1E2/RPL19/RPS29/RPL31/RPL13/RPLP1/ATP6V1F/RPL7/RPL30/RPL18A/RPS14/RPL28/RPL8/RPS24/MTOR/RPS25/RPS15	72
R-HSA-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	29/2370	40/11009	7.26214953296553e-12	2.38545824876324e-10	2.01246294838015e-10	NBN/XRCC2/RFC4/RFC2/CHEK1/RAD51D/RAD51B/BLM/ATR/EXO1/BRIP1/DNA2/RFC5/RAD51C/TOPBP1/BRCA1/RAD51/BRCA2/RBBP8/TOP3A/RAD50/RPA3/HUS1/BARD1/RAD1/ATRIP/RPA2/WRN/RMI1	29
R-HSA-110373	Resolution of AP sites via the multiple-nucleotide patch replacement pathway	22/2370	26/11009	1.17578904360269e-11	3.78003669124184e-10	3.18898215409374e-10	POLE2/RFC4/BPHL/RFC2/POLD3/PARP2/POLB/PARP1/RFC1/PCNA/LIG1/POLD1/RFC5/POLD2/POLE4/RPA3/FEN1/POLE/POLE3/RPA2/PARG/APEX1	22
R-HSA-9675136	Diseases of DNA Double-Strand Break Repair	29/2370	41/11009	1.97112703051242e-11	6.07831212878421e-10	5.12789438013005e-10	NBN/XRCC2/RFC4/RFC2/RAD51D/RAD51B/BLM/ATR/EXO1/BRIP1/DNA2/RFC5/RAD51C/PALB2/TOPBP1/BRCA1/RAD51/BRCA2/RBBP8/TOP3A/RAD50/RPA3/HUS1/BARD1/RAD1/ATRIP/RPA2/WRN/RMI1	29
R-HSA-9701190	Defective homologous recombination repair (HRR) due to BRCA2 loss of function	29/2370	41/11009	1.97112703051242e-11	6.07831212878421e-10	5.12789438013005e-10	NBN/XRCC2/RFC4/RFC2/RAD51D/RAD51B/BLM/ATR/EXO1/BRIP1/DNA2/RFC5/RAD51C/PALB2/TOPBP1/BRCA1/RAD51/BRCA2/RBBP8/TOP3A/RAD50/RPA3/HUS1/BARD1/RAD1/ATRIP/RPA2/WRN/RMI1	29
R-HSA-72202	Transport of Mature Transcript to Cytoplasm	46/2370	84/11009	2.48659106323581e-11	7.51447819309862e-10	6.33949847911277e-10	NUP210/NUP43/NUP35/SRSF7/THOC3/NUP107/THOC1/NUP160/NUP85/NUP205/NUP37/NUP155/CPSF3/SRSF1/SRSF2/NUP54/THOC6/NUP93/ALYREF/MAGOHB/NCBP2/SEH1L/SLBP/NUP133/SRSF3/SRRM1/NCBP1/NUP188/U2AF1/CPSF1/SRSF6/UPF3B/MAGOH/CDC40/THOC7/FIP1L1/DDX39A/TPR/SARNP/THOC5/AAAS/POM121/WDR33/SRSF5/EIF4A3/SRSF11	46
R-HSA-71291	Metabolism of amino acids and derivatives	136/2370	376/11009	2.63762683204945e-11	7.81461596711122e-10	6.59270607556633e-10	PCBD1/MCCC2/MTAP/SLC25A15/SLC25A12/ALDH18A1/DLAT/SMS/ADO/GPT/AMT/SLC25A21/RPL22L1/PNMT/BCKDHB/GOT2/ENOPH1/SHMT1/CPS1/IVD/BCAT1/ALDH4A1/AFMID/AADAT/RPL10A/LIPT2/SLC25A13/RPL22/MRI1/SRM/AHCY/ASL/LIAS/ASRGL1/PAPSS1/SRR/RPL12/RPL3/MTR/APIP/GLS2/DHTKD1/RPL5/DUOX1/PYCR1/ACAT1/AIMP1/RPL23/RPSA/RPL36A/GLUD1/RPS4X/ACAD8/RPS23/RPL15/RPL6/RPS2/PSMA8/RPS6/RPS3A/RPL26L1/NDUFAB1/RPL37A/RPS18/EEFSEC/PSMD14/RPL26/RPL4/RPS20/TMLHE/PAOX/RPL14/RPL10/RPLP0/PDHA1/RPL27/RPL37/SCLY/RPS16/RPS21/RPL35/RPL23A/AZIN1/RPL29/RPS5/PDHX/PSMB3/GRHPR/ETHE1/RPS3/PXMP2/QDPR/RPS13/RPL32/RPS27A/PDHA2/RPL11/RPS9/RPL34/HDC/PSMB2/RPS8/DBT/PSME3/TXN2/RPL27A/RPL7A/RPL19/RPS29/PSMC5/PSMA2/RPL31/RPL13/RPLP1/SLC44A1/PSMD12/PSMC6/RPL7/RPL30/CSAD/RPL18A/PPM1K/PSMC1/RPS14/DDO/AIMP2/RPL28/PSMD5/RPL8/RPS24/RPS25/SEPSECS/PRODH/RPS15/HSD17B10/NAALAD2	136
R-HSA-180786	Extension of Telomeres	33/2370	51/11009	3.55870670008371e-11	1.01456713657104e-09	8.55927271857274e-10	DSCC1/RUVBL1/RFC4/SHQ1/RFC2/POLD3/PRIM2/BLM/PRIM1/POLA2/RFC1/CDK2/POLA1/PCNA/CHTF18/LIG1/ACD/RTEL1/DNA2/POLD1/RFC5/ANKRD28/POLD2/POT1/RPA3/FEN1/WRAP53/RUVBL2/RPA2/NHP2/WRN/TERF1/CHTF8	33
R-HSA-9754678	SARS-CoV-2 modulates host translation machinery	33/2370	51/11009	3.55870670008371e-11	1.01456713657104e-09	8.55927271857274e-10	SNRPD1/SNRPF/GEMIN4/SNRPE/GEMIN6/GEMIN2/SNRPB/RPSA/RPS4X/DDX20/RPS23/RPS2/RPS6/RPS3A/SNRPD3/SNRPG/RPS18/GEMIN8/RPS20/RPS16/RPS21/RPS5/RPS3/RPS13/RPS27A/RPS9/RPS8/RPS29/RPS14/SNRPD2/RPS24/RPS25/RPS15	33
R-HSA-3108214	SUMOylation of DNA damage response and repair proteins	43/2370	77/11009	4.69074268465229e-11	1.31253929564993e-09	1.10730787351149e-09	NUP210/NUP43/NSMCE4A/NUP35/BLM/CBX2/NUP107/PARP1/NUP160/NUP85/NUP205/PIAS2/NUP37/NUP155/SMC5/EID3/NUP54/PHC2/NUP93/XRCC4/SMC6/SEH1L/CBX8/BRCA1/SCMH1/SUMO2/NUP133/NUP188/SMC1A/RNF2/WRN/RAD52/MDC1/HERC2/PHC1/NSMCE1/TPR/BMI1/AAAS/SUMO3/POM121/NSMCE2/RING1	43
R-HSA-174417	Telomere C-strand (Lagging Strand) Synthesis	25/2370	34/11009	1.27242149031099e-10	3.4956888579271e-09	2.94909554979255e-09	DSCC1/RFC4/RFC2/POLD3/PRIM2/BLM/PRIM1/POLA2/RFC1/POLA1/PCNA/CHTF18/LIG1/ACD/DNA2/POLD1/RFC5/POLD2/POT1/RPA3/FEN1/RPA2/WRN/TERF1/CHTF8	25
R-HSA-5693538	Homology Directed Repair	63/2370	138/11009	1.84710288502669e-10	4.98387939156308e-09	4.20458946196865e-09	TIPIN/POLE2/NBN/XRCC2/RFC4/RFC2/POLD3/PARP2/CHEK1/RAD51D/RAD51B/BLM/EME1/BRCC3/PARP1/RFC1/ATR/CDK2/PCNA/EXO1/TIMELESS/CLSPN/XRCC3/BRIP1/RTEL1/DNA2/POLD1/RFC5/RAD51C/PALB2/TOPBP1/POLD2/POLE4/BRCA1/RAD51/BRCA2/RBBP8/TOP3A/RAD50/RPA3/FEN1/SUMO2/HUS1/BARD1/POLE/RAD1/POLE3/ATRIP/RPA2/WRN/RAD52/MDC1/RMI1/HERC2/POLK/RPS27A/ERCC4/MUS81/ERCC1/RNF4/UBE2V2/XRCC1/SIRT6	63
R-HSA-73933	Resolution of Abasic Sites (AP sites)	27/2370	39/11009	2.15850001851447e-10	5.72191847013223e-09	4.82722718821981e-09	NTHL1/POLE2/RFC4/BPHL/RFC2/POLD3/PARP2/POLB/PARP1/RFC1/PCNA/LIG1/POLD1/RFC5/POLD2/POLE4/MUTYH/RPA3/FEN1/POLE/POLE3/RPA2/PARG/APEX1/OGG1/XRCC1/NEIL1	27
R-HSA-5685938	HDR through Single Strand Annealing (SSA)	26/2370	37/11009	2.79093344385049e-10	7.27086281665189e-09	6.13397531851715e-09	NBN/RFC4/RFC2/BLM/ATR/EXO1/BRIP1/DNA2/RFC5/TOPBP1/BRCA1/RAD51/RBBP8/TOP3A/RAD50/RPA3/HUS1/BARD1/RAD1/ATRIP/RPA2/WRN/RAD52/RMI1/ERCC4/ERCC1	26
R-HSA-69620	Cell Cycle Checkpoints	109/2370	292/11009	3.17009343111905e-10	8.11866300749303e-09	6.84921167722600e-09	ANAPC4/CCNE1/CENPH/PCBP4/MCM6/NBN/MCM3/NUP43/RFC4/ITGB3BP/RFC2/MCM4/MAD2L1/CDC7/CHEK1/BLM/NUP107/BRCC3/ORC5/KNTC1/CDC6/ATR/CDC45/ORC6/CHEK2/NUP160/NUP85/NUP37/CDK2/CDC25A/MCM2/MCM8/EXO1/ERCC6L/ANAPC1/CLSPN/ORC1/ANAPC5/ZWINT/ANAPC10/BRIP1/DNA2/BUB1B/RFC5/CCNE2/DSN1/ZWILCH/SEH1L/TOPBP1/BRCA1/CDC20/ORC2/RBBP8/TOP3A/RAD50/RPA3/HUS1/NUP133/BARD1/XPO1/RAD1/MAD1L1/ZW10/ATRIP/RPA2/CENPP/PSMA8/CENPM/CDC23/MCM5/WRN/PSMD14/PPP1CC/PPP2R5D/ORC3/MCM7/NSL1/MDC1/RMI1/RCC2/HERC2/AHCTF1/PSMB3/PPP2R1B/MCM10/RPS27A/PMF1/PSMB2/PSME3/YWHAQ/PPP2R1A/CLASP2/NUDC/PSMC5/PSMA2/MAPRE1/PPP2R5C/PSMD12/MIS12/PSMC6/WEE1/UBE2V2/ORC4/SFN/PSMC1/DYNC1LI1/PSMD5/DYNC1I2/CDC16	109
R-HSA-159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	41/2370	75/11009	3.23151314317133e-10	8.13802726555312e-09	6.86554809891311e-09	NUP210/NUP43/NUP35/SRSF7/THOC3/NUP107/THOC1/NUP160/NUP85/NUP205/NUP37/NUP155/SRSF1/SRSF2/NUP54/THOC6/NUP93/ALYREF/MAGOHB/NCBP2/SEH1L/NUP133/SRSF3/SRRM1/NCBP1/NUP188/U2AF1/SRSF6/UPF3B/MAGOH/CDC40/THOC7/DDX39A/TPR/SARNP/THOC5/AAAS/POM121/SRSF5/EIF4A3/SRSF11	41
R-HSA-6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	42/2370	79/11009	6.28852573284933e-10	1.54059653592421e-08	1.29970560103397e-08	POLE2/RFC4/RFC2/POLD3/GTF2H2/ERCC8/RFC1/GTF2H3/GTF2H4/PCNA/LIG1/POLD1/RFC5/MNAT1/POLD2/POLE4/PPIE/RPA3/POLE/POLE3/RPA2/ERCC3/COPS7B/POLR2G/GTF2H5/POLK/AQR/POLR2H/RPS27A/ERCC4/COPS8/PRPF19/COPS6/COPS7A/POLR2K/CCNH/ERCC1/COPS4/POLR2F/XRCC1/ISY1/POLR2C	42
R-HSA-5651801	PCNA-Dependent Long Patch Base Excision Repair	18/2370	21/11009	6.32144177546663e-10	1.54059653592421e-08	1.29970560103397e-08	POLE2/RFC4/RFC2/POLD3/POLB/RFC1/PCNA/LIG1/POLD1/RFC5/POLD2/POLE4/RPA3/FEN1/POLE/POLE3/RPA2/APEX1	18
R-HSA-72165	mRNA Splicing - Minor Pathway	31/2370	50/11009	6.83632078440827e-10	1.60845349352508e-08	1.35695230113126e-08	SNRPD1/SRSF7/SNRPF/SNRPE/SNRNP40/SRSF1/SNRNP48/SRSF2/GTF2F2/SNRPB/NCBP2/NCBP1/SNRPD3/EFTUD2/SNRPG/POLR2G/SRSF6/DDX23/SNRNP200/POLR2H/ZRSR2/SNRNP25/SF3B2/RNPC3/ZCRB1/POLR2K/POLR2F/SNRPD2/GTF2F1/DDX42/POLR2C	31
R-HSA-5696398	Nucleotide Excision Repair	53/2370	111/11009	6.86948051785347e-10	1.60845349352508e-08	1.35695230113126e-08	POLE2/CHD1L/RUVBL1/RFC4/RFC2/POLD3/GTF2H2/ERCC8/PARP2/PARP1/RFC1/GTF2H3/GTF2H4/PCNA/LIG1/POLD1/RFC5/ACTL6A/USP45/MNAT1/POLD2/POLE4/PPIE/RPA3/SUMO2/POLE/POLE3/INO80E/RPA2/ERCC3/COPS7B/POLR2G/GTF2H5/POLK/ACTR5/AQR/POLR2H/RPS27A/ERCC4/COPS8/PRPF19/COPS6/COPS7A/POLR2K/CCNH/ERCC1/UBE2V2/COPS4/POLR2F/XRCC1/ISY1/SUMO3/POLR2C	53
R-HSA-5693554	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	21/2370	27/11009	6.9192241614249e-10	1.60845349352508e-08	1.35695230113126e-08	NBN/XRCC2/RAD51D/RAD51B/BLM/EXO1/XRCC3/BRIP1/RTEL1/DNA2/RAD51C/PALB2/BRCA1/RAD51/BRCA2/RBBP8/TOP3A/RAD50/BARD1/WRN/RMI1	21
R-HSA-376176	Signaling by ROBO receptors	86/2370	219/11009	1.40239529100055e-09	3.21063527985126e-08	2.70861355247475e-08	PAK6/RPL22L1/RPL10A/RPL22/MAGOHB/NCBP2/EVL/PAK1/RPL12/RPL3/RPL5/RPL23/RPSA/COL4A5/RPL36A/RPS4X/RPS23/NCBP1/RPL15/RPL6/RPS2/PSMA8/RPS6/RPS3A/RPL26L1/PRKAR2A/RPL37A/RPS18/PSMD14/RPL26/RPL4/PRKCA/RPS20/RPL14/RPL10/RPLP0/RPL27/RPL37/CUL2/UPF3B/RPS16/RPS21/LDB1/RPL35/RPL23A/RPL29/RPS5/MAGOH/PSMB3/RPS3/RPS13/RPL32/RPS27A/RPL11/RPS9/RPL34/PSMB2/RPS8/PSME3/RPL27A/RPL7A/CLASP2/RPL19/RPS29/PRKACA/PSMC5/PSMA2/RPL31/RPL13/RPLP1/PSMD12/PSMC6/RPL7/RPL30/RPL18A/MYO9B/PRKACG/PSMC1/RPS14/RPL28/PSMD5/RPL8/RPS24/EIF4A3/RPS25/RPS15	86
R-HSA-72187	mRNA 3'-end processing	34/2370	59/11009	1.63021812789101e-09	3.67650685260197e-08	3.10164046013514e-08	SRSF7/THOC3/CSTF2/THOC1/CPSF3/NUDT21/SRSF1/SRSF2/CSTF2T/THOC6/ALYREF/MAGOHB/NCBP2/SRSF3/SRRM1/NCBP1/U2AF1/CPSF6/CPSF1/SRSF6/UPF3B/MAGOH/CDC40/THOC7/FIP1L1/CPSF7/DDX39A/SARNP/THOC5/WDR33/PABPN1/SRSF5/EIF4A3/SRSF11	34
