ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
hsa00620	Pyruvate metabolism	2/323	47/8388	0.545454486674413	0.819640164467968	0.70311892737653	5105/197257	2
hsa04932	Non-alcoholic fatty liver disease	6/323	155/8388	0.553778175410955	0.826884026989925	0.709332991873732	5295/53632/51085/5603/3576/3553	6
hsa04914	Progesterone-mediated oocyte maturation	4/323	102/8388	0.557020895154321	0.826884026989925	0.709332991873732	5295/5595/5603/8900	4
hsa04150	mTOR signaling pathway	6/323	156/8388	0.560137483969507	0.826884026989925	0.709332991873732	5295/81029/5595/64900/8322/64798	6
hsa00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	1/323	21/8388	0.562045726530519	0.826884026989925	0.709332991873732	55790	1
hsa05030	Cocaine addiction	2/323	49/8388	0.568211971508934	0.831601895802138	0.713380161598388	84699/1813	2
hsa05412	Arrhythmogenic right ventricular cardiomyopathy	3/323	77/8388	0.574225694781333	0.834464606880554	0.715835905509072	93589/6445/1829	3
hsa04217	Necroptosis	6/323	159/8388	0.578956640477404	0.834464606880554	0.715835905509072	596/7188/7128/197259/8743/3553	6
hsa04728	Dopaminergic synapse	5/323	132/8388	0.579076862426007	0.834464606880554	0.715835905509072	2793/5330/84699/5603/1813	5
hsa04913	Ovarian steroidogenesis	2/323	51/8388	0.590137175977763	0.840470444741079	0.720987944730126	6770/240	2
hsa04270	Vascular smooth muscle contraction	5/323	134/8388	0.592550432447967	0.840470444741079	0.720987944730126	91807/5583/5595/5330/340156	5
hsa04922	Glucagon signaling pathway	4/323	107/8388	0.595182875910109	0.840470444741079	0.720987944730126	53632/5330/5105/84699	4
hsa00515	Mannose type O-glycan biosynthesis	1/323	23/8388	0.595208606773931	0.840470444741079	0.720987944730126	11041	1
hsa04977	Vitamin digestion and absorption	1/323	24/8388	0.610838925962457	0.858228690977252	0.736221652870541	335	1
hsa05225	Hepatocellular carcinoma	6/323	168/8388	0.63286434448276	0.875134442699068	0.750724058355822	5295/81029/1021/5595/8322/53358	6
hsa00790	Folate biosynthesis	1/323	26/8388	0.640317437804622	0.875134442699068	0.750724058355822	55034	1
hsa04340	Hedgehog signaling pathway	2/323	56/8388	0.641292771374623	0.875134442699068	0.750724058355822	8945/596	2
hsa01232	Nucleotide metabolism	3/323	85/8388	0.641523032210673	0.875134442699068	0.750724058355822	100/956/9615	3
hsa05210	Colorectal cancer	3/323	86/8388	0.649389494637169	0.875134442699068	0.750724058355822	5295/596/5595	3
hsa04310	Wnt signaling pathway	6/323	171/8388	0.649913492196458	0.875134442699068	0.750724058355822	8945/54894/81029/5330/8322/59352	6
hsa04550	Signaling pathways regulating pluripotency of stem cells	5/323	143/8388	0.650109716643265	0.875134442699068	0.750724058355822	5295/81029/5595/8322/5603	5
hsa00480	Glutathione metabolism	2/323	57/8388	0.650900706491478	0.875134442699068	0.750724058355822	27306/2678	2
hsa01212	Fatty acid metabolism	2/323	57/8388	0.650900706491478	0.875134442699068	0.750724058355822	23305/51703	2
hsa00062	Fatty acid elongation	1/323	27/8388	0.654210940266845	0.875396543880874	0.750948898852669	284486	1
hsa04540	Gap junction	3/323	88/8388	0.664752820191532	0.885286931155547	0.759433254297136	5595/5330/1813	3
hsa04211	Longevity regulating pathway	3/323	89/8388	0.672249412205749	0.889284339620244	0.762862385364435	5295/53632/84699	3
hsa05203	Viral carcinogenesis	7/323	204/8388	0.67615725467749	0.889284339620244	0.762862385364435	5295/51564/7188/1021/5595/84699/8900	7
hsa04730	Long-term depression	2/323	60/8388	0.678499280541237	0.889284339620244	0.762862385364435	5595/5330	2
hsa04392	Hippo signaling pathway - multiple species	1/323	29/8388	0.68041328476282	0.889284339620244	0.762862385364435	7005	1
hsa00020	Citrate cycle (TCA cycle)	1/323	30/8388	0.692762430476615	0.897001798411203	0.769482718996687	5105	1
hsa00630	Glyoxylate and dicarboxylate metabolism	1/323	30/8388	0.692762430476615	0.897001798411203	0.769482718996687	112817	1
hsa04213	Longevity regulating pathway - multiple species	2/323	62/8388	0.695894633642855	0.897001798411203	0.769482718996687	5295/53632	2
hsa05217	Basal cell carcinoma	2/323	63/8388	0.704297252476007	0.900012107189175	0.772065077903432	81029/8322	2
hsa00410	beta-Alanine metabolism	1/323	31/8388	0.704635813457717	0.900012107189175	0.772065077903432	221	1
hsa05321	Inflammatory bowel disease	2/323	65/8388	0.720523818463924	0.902335590657115	0.774058251584489	7097/3553	2
hsa05414	Dilated cardiomyopathy	3/323	96/8388	0.721286056999544	0.902335590657115	0.774058251584489	93589/4625/6445	3
hsa00051	Fructose and mannose metabolism	1/323	33/8388	0.727027689309082	0.902335590657115	0.774058251584489	3795	1
hsa04130	SNARE interactions in vesicular transport	1/323	33/8388	0.727027689309082	0.902335590657115	0.774058251584489	112755	1
hsa04070	Phosphatidylinositol signaling system	3/323	97/8388	0.727805036154516	0.902335590657115	0.774058251584489	5295/1606/5330	3
hsa05020	Prion disease	9/323	273/8388	0.730989625065373	0.902335590657115	0.774058251584489	147700/4689/5295/6263/653361/5595/84699/5603/3553	9
hsa05034	Alcoholism	6/323	187/8388	0.732380158280049	0.902335590657115	0.774058251584489	51564/2793/5595/84699/1813/53358	6
hsa00010	Glycolysis / Gluconeogenesis	2/323	67/8388	0.735995359654413	0.902335590657115	0.774058251584489	221/5105	2
hsa04720	Long-term potentiation	2/323	67/8388	0.735995359654413	0.902335590657115	0.774058251584489	5595/5330	2
hsa04924	Renin secretion	2/323	69/8388	0.750732965530964	0.902335590657115	0.774058251584489	358/5330	2
hsa04144	Endocytosis	8/323	251/8388	0.757302507721736	0.902335590657115	0.774058251584489	9744/440073/5337/55040/7456/27128/3560/653857	8
hsa00500	Starch and sucrose metabolism	1/323	36/8388	0.7574819539721	0.902335590657115	0.774058251584489	277	1
hsa00512	Mucin type O-glycan biosynthesis	1/323	36/8388	0.7574819539721	0.902335590657115	0.774058251584489	442117	1
hsa00760	Nicotinate and nicotinamide metabolism	1/323	36/8388	0.7574819539721	0.902335590657115	0.774058251584489	23475	1
hsa05120	Epithelial cell signaling in Helicobacter pylori infection	2/323	70/8388	0.757833449804552	0.902335590657115	0.774058251584489	5603/3576	2
hsa05230	Central carbon metabolism in cancer	2/323	70/8388	0.757833449804552	0.902335590657115	0.774058251584489	5295/5595	2
hsa00250	Alanine, aspartate and glutamate metabolism	1/323	37/8388	0.766860944497365	0.909231752758479	0.779974045258257	2875	1
hsa00982	Drug metabolism - cytochrome P450	2/323	72/8388	0.771512082810013	0.910902921300898	0.781407638051716	27306/221	2
hsa04115	p53 signaling pathway	2/323	73/8388	0.778096079849739	0.914832629446764	0.78477869317591	596/1021	2
hsa04530	Tight junction	5/323	169/8388	0.785488968200104	0.919676666934288	0.788934095253613	53632/5010/153562/653857/1366	5
hsa01230	Biosynthesis of amino acids	2/323	75/8388	0.790768286620769	0.922016135022556	0.790940981158139	383/2875	2
hsa05017	Spinocerebellar ataxia	4/323	143/8388	0.806986051293937	0.927416428432159	0.795573561007546	6712/5295/55062/5330	4
hsa04612	Antigen processing and presentation	2/323	78/8388	0.808582258560733	0.927416428432159	0.795573561007546	1520/920	2
hsa00380	Tryptophan metabolism	1/323	42/8388	0.808601512334089	0.927416428432159	0.795573561007546	8942	1
hsa05332	Graft-versus-host disease	1/323	42/8388	0.808601512334089	0.927416428432159	0.795573561007546	3553	1
hsa00860	Porphyrin metabolism	1/323	43/8388	0.816008858549772	0.928333964584963	0.796360658887269	9843	1
hsa04940	Type I diabetes mellitus	1/323	43/8388	0.816008858549772	0.928333964584963	0.796360658887269	3553	1
hsa04962	Vasopressin-regulated water reabsorption	1/323	44/8388	0.823130385055275	0.932659831453759	0.800071554234541	84699	1
hsa04723	Retrograde endocannabinoid signaling	4/323	148/8388	0.827752016815988	0.9331805194973	0.800518220509016	2793/5595/5330/5603	4
hsa04146	Peroxisome	2/323	82/8388	0.830231778912189	0.9331805194973	0.800518220509016	23305/51703	2
hsa00514	Other types of O-glycan biosynthesis	1/323	47/8388	0.842887910717333	0.943631485703468	0.809483462169298	442117	1
hsa04742	Taste transduction	2/323	86/8388	0.849654620938644	0.947432335253012	0.812743977422512	342372/5330	2
hsa05208	Chemical carcinogenesis - reactive oxygen species	6/323	223/8388	0.865359577156045	0.961130597552761	0.824494874843912	5295/5337/1645/653361/5595/5603	6
hsa05032	Morphine addiction	2/323	91/8388	0.871087089403643	0.963682961111904	0.82668439068974	5141/2793	2
hsa05010	Alzheimer disease	11/323	384/8388	0.881382605983829	0.967649091702209	0.830086690390732	4035/1435/147700/5295/6263/55062/81029/5595/5330/8322/3553	11
hsa05022	Pathways of neurodegeneration - multiple diseases	14/323	476/8388	0.885290994673522	0.967649091702209	0.830086690390732	6712/1435/147700/596/6263/55062/81029/7133/5595/5330/8322/5603/3553/64446	14
hsa04114	Oocyte meiosis	3/323	131/8388	0.885812542946836	0.967649091702209	0.830086690390732	8945/5595/5603	3
hsa04350	TGF-beta signaling pathway	2/323	98/8388	0.896400953306878	0.967649091702209	0.830086690390732	5595/4681	2
hsa00240	Pyrimidine metabolism	1/323	58/8388	0.898276479911218	0.967649091702209	0.830086690390732	956	1
hsa04923	Regulation of lipolysis in adipocytes	1/323	58/8388	0.898276479911218	0.967649091702209	0.830086690390732	5295	1
hsa05322	Systemic lupus erythematosus	3/323	136/8388	0.900397377002323	0.967649091702209	0.830086690390732	2212/2215/2214	3
hsa04330	Notch signaling pathway	1/323	59/8388	0.902220861302416	0.967649091702209	0.830086690390732	388585	1
hsa05207	Chemical carcinogenesis - receptor activation	5/323	212/8388	0.916331669106194	0.979046384102055	0.839863727137557	5295/596/5595/9641/84699	5
hsa05031	Amphetamine addiction	1/323	69/8388	0.934176843394239	0.989603539754802	0.848920062198351	84699	1
hsa05204	Chemical carcinogenesis - DNA adducts	1/323	69/8388	0.934176843394239	0.989603539754802	0.848920062198351	27306	1
hsa01240	Biosynthesis of cofactors	3/323	153/8388	0.938269570355347	0.989603539754802	0.848920062198351	8630/23475/8942	3
hsa04137	Mitophagy - animal	1/323	72/8388	0.941550962879464	0.989603539754802	0.848920062198351	285973	1
hsa00562	Inositol phosphate metabolism	1/323	73/8388	0.94382116958821	0.989603539754802	0.848920062198351	5330	1
hsa04714	Thermogenesis	5/323	232/8388	0.948396680659912	0.990704339276711	0.849864370460261	23305/51703/53632/84699/5603	5
hsa04721	Synaptic vesicle cycle	1/323	78/8388	0.953919446729647	0.99278283159641	0.851647381290796	112755	1
hsa04727	GABAergic synapse	1/323	89/8388	0.970214108065825	0.999974785025813	0.857816916167489	2793	1
hsa05016	Huntington disease	6/323	306/8388	0.980258068267218	0.999974785025813	0.857816916167489	147700/7052/55062/5330/84699/64446	6
hsa05206	MicroRNAs in cancer	6/323	310/8388	0.982171233530274	0.999974785025813	0.857816916167489	7148/5295/596/1021/5595/1944	6
hsa04110	Cell cycle	2/323	157/8388	0.985320262800583	0.999974785025813	0.857816916167489	1021/8900	2
hsa05014	Amyotrophic lateral sclerosis	7/323	364/8388	0.988595985523123	0.999974785025813	0.857816916167489	147700/596/55062/7133/5603/145957/64446	7
hsa01200	Carbon metabolism	1/323	115/8388	0.989405893877292	0.999974785025813	0.857816916167489	2875	1
hsa04141	Protein processing in endoplasmic reticulum	2/323	171/8388	0.990962164541821	0.999974785025813	0.857816916167489	596/26270	2
hsa04120	Ubiquitin mediated proteolysis	1/323	142/8388	0.996391515229849	0.999974785025813	0.857816916167489	8945	1
hsa05012	Parkinson disease	3/323	266/8388	0.99823063659196	0.999974785025813	0.857816916167489	147700/6263/1813	3
hsa03008	Ribosome biogenesis in eukaryotes	1/323	164/8388	0.9985036018126	0.999974785025813	0.857816916167489	54433	1
hsa04740	Olfactory transduction	4/323	439/8388	0.999974785025813	0.999974785025813	0.857816916167489	390054/128368/343171/26497	4
