ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0045926	negative regulation of growth	36/1358	249/18903	4.59345171569355e-05	0.00505266781553633	0.00425487816045165	MT3/CDH1/HSPA1B/SEMA4C/BCL2/HSPA1A/TSPYL2/HNF4A/DUSP10/SERPINE2/BTG1/BST2/IFRD1/EAF2/SEMA6C/RGS2/PTK6/MIR17HG/WT1/ADRB3/RGS4/SEMA4F/TMPRSS4/ADRB2/TLL2/DACT3/SEMA6B/WNT5A/MAP2/SOX17/GJA1/SLIT2/NTN1/TGFB2/SPP1/IGFBP5	36
BP	GO:0001961	positive regulation of cytokine-mediated signaling pathway	14/1358	58/18903	4.61430850733912e-05	0.00505266781553633	0.00425487816045165	HSPA1B/IL1R1/CSF1/HSPA1A/IRGM/IL7/IKBKE/STING1/TRIM6/IRF7/WNT5A/CXCR4/TSLP/HPX	14
BP	GO:0022408	negative regulation of cell-cell adhesion	31/1358	202/18903	4.85109924701999e-05	0.00517784955252946	0.00436029436002481	EPCAM/CD9/LGALS9/ARG1/CDH1/MYADM/CR1/SPI1/GPNMB/APOA1/PODXL/IL1RN/SERPINE2/TNFRSF14/PTPN6/SOCS1/PTPN22/IL20RB/FCGR2B/SFTPD/BTN2A2/TNFSF18/LAX1/EPB41L5/VSIR/CD300A/HAVCR2/NRARP/LRRC32/LGALS9B/TNFSF4	31
BP	GO:0050866	negative regulation of cell activation	33/1358	221/18903	4.9177749174709e-05	0.00517784955252946	0.00436029436002481	CD9/LGALS9/ARG1/CR1/SPI1/GPNMB/SERPINE2/TNFRSF14/PTPN6/SOCS1/PTPN22/IL20RB/MERTK/FCGR2B/PTPRC/SFTPD/TNFAIP3/CD84/NOS3/BTN2A2/TNFSF18/TBC1D10C/LAX1/CST7/VSIR/CD300A/SOX11/HAVCR2/NRARP/LRRC32/CNR2/LGALS9B/TNFSF4	33
BP	GO:0043903	regulation of biological process involved in symbiotic interaction	14/1358	59/18903	5.65396477826077e-05	0.0058406522945241	0.00491844403749397	TRIM10/LGALS9/ARG1/IFITM1/LGALS1/IFITM2/SFTPD/IFITM3/TRIM6/CXCL8/TMPRSS4/LTF/MID2/CD4	14
BP	GO:0045637	regulation of myeloid cell differentiation	32/1358	214/18903	6.18077218359703e-05	0.00626661624170255	0.00527715051932846	HSPA1B/H4C5/H4C6/CSF1/SPI1/H4C3/PIK3R1/H4C8/HSPA1A/H4C9/H4C13/CDK6/H4C4/H4C2/MYB/ETS1/H4C15/H4C12/RHEX/H4C11/GPR68/EVI2B/IRF7/MEIS1/MAFB/LTF/CD4/H4C14/TNF/H4C1/DLL1/ZBTB16	32
BP	GO:0032944	regulation of mononuclear cell proliferation	35/1358	243/18903	6.2955396679218e-05	0.00626692357852215	0.00527740932928181	LGALS9/ARG1/CR1/CSF1/CCDC88B/IKZF3/GPNMB/SPTA1/BCL2/HLA-A/TNFRSF1B/TNFRSF14/PTPN6/PTPN22/IL6ST/IL20RB/FCGR2B/PTPRC/SFTPD/AIF1/BTN2A2/IL7/FCGR3A/TNFSF18/CD70/CD276/VSIR/ADA/CD300A/SOX11/IL1B/HAVCR2/LRRC32/LGALS9B/TNFSF4	35
BP	GO:0060041	retina development in camera-type eye	26/1358	159/18903	6.55981750360548e-05	0.00641339300575714	0.00540075200484812	CALB1/ATP2B4/CYP1B1/RHOJ/HIPK2/DIO3/ROM1/MERTK/NPHP1/NECTIN1/ATP2B2/RP1L1/FZD4/ARHGEF15/FJX1/CRB2/PDE6A/LPCAT1/CRB1/DLL4/DLX2/PDE6C/TGFB2/DLL1/SOX8/SDK1	26
BP	GO:0002920	regulation of humoral immune response	12/1358	46/18903	7.06902287720589e-05	0.00678998250047408	0.00571788000039922	CR1/A2M/PTPN6/SPNS2/CCR7/FCGR2B/PTPRC/IL1B/FCER2/KLK3/TNF/HPX	12
BP	GO:1901342	regulation of vasculature development	46/1358	355/18903	7.23224324278228e-05	0.00682698823348845	0.00574904272293764	PLXND1/AQP1/RHOB/ATP2B4/ENG/CYP1B1/APLNR/RHOJ/GPNMB/FUT1/SLC12A2/TAFA5/HIPK2/HSPB1/PLK2/PGF/NIBAN2/EMP2/BTG1/CLDN5/ITGB3/TJP1/ETS1/ID1/TNFAIP3/NOS3/ANGPT4/RECK/ALOX5/KRT1/LRG1/CXCL8/MIR126/C3AR1/IL1B/ADM/WNT5A/CXCR4/KLK3/TNF/ENPP2/KLF2/TGFB2/DLL1/TBXA2R/EFNA3	46
BP	GO:0030098	lymphocyte differentiation	52/1358	419/18903	7.9482789053055e-05	0.00737573339094028	0.00621114390816023	LGALS9/C17orf99/LY9/CR1/IKZF3/SPI1/FZD9/RHOH/PIK3R1/BCL2/ZFP36L2/EGR1/DUSP10/ZMIZ1/PREX1/RAG1/VAV1/PTPN6/SOCS1/PTPN22/LGALS1/CDK6/MYB/PRDM1/CCR7/MERTK/FCGR2B/PTPRC/BTN2A2/IL7/PCK1/NTRK1/TNFSF18/ADAM8/MIR17HG/VSIR/MAFB/ADA/NFIL3/PRKCZ/SLAMF6/IL1B/FZD8/NRARP/CD4/IRF4/DLL4/DLL1/TCF7/ITK/ZBTB16/TNFSF4	52
BP	GO:0002695	negative regulation of leukocyte activation	30/1358	198/18903	8.10369985847128e-05	0.00739462612085504	0.00622705357545688	LGALS9/ARG1/CR1/SPI1/GPNMB/TNFRSF14/PTPN6/SOCS1/PTPN22/IL20RB/MERTK/FCGR2B/PTPRC/SFTPD/TNFAIP3/CD84/BTN2A2/TNFSF18/TBC1D10C/LAX1/CST7/VSIR/CD300A/SOX11/HAVCR2/NRARP/LRRC32/CNR2/LGALS9B/TNFSF4	30
BP	GO:1903131	mononuclear cell differentiation	57/1358	473/18903	8.34771455808048e-05	0.00749241593532633	0.00630940289290638	LGALS9/JUN/C17orf99/LY9/CR1/CSF1/IKZF3/SPI1/FZD9/RHOH/PIK3R1/BCL2/ZFP36L2/EGR1/DUSP10/ZMIZ1/PREX1/RAG1/VAV1/PTPN6/SOCS1/PTPN22/LGALS1/CDK6/MYB/PRDM1/CCR7/MERTK/FCGR2B/PTPRC/BTN2A2/IL7/PCK1/GPR68/NTRK1/TNFSF18/ADAM8/MIR17HG/IRF7/VSIR/MAFB/ADA/NFIL3/PRKCZ/SLAMF6/CSF2/IL1B/FZD8/NRARP/CD4/IRF4/DLL4/DLL1/TCF7/ITK/ZBTB16/TNFSF4	57
BP	GO:0045744	negative regulation of G protein-coupled receptor signaling pathway	13/1358	54/18903	8.8147103832068e-05	0.00778395795936407	0.00655491196578027	ATP2B4/APLNR/RGS2/GPRASP1/RGS14/DRD2/ADA/CXCL8/GIPR/RGS4/ADRB2/ADM/RGS13	13
BP	GO:0050878	regulation of body fluid levels	49/1358	390/18903	9.31779869469645e-05	0.00801803988900176	0.00675203359073832	AQP1/CD9/APLNR/PDPN/CYP4F12/PAM/ADCY6/ACTG1/PEAR1/HSPB1/AQP2/HNF4A/PRKACA/SERPINE2/ALOX12B/EMP2/VAV1/FLI1/MMRN1/PTPN6/DGKA/IL6ST/TMPRSS11F/KCNN4/ITGB3/SCNN1A/ENTPD2/MERTK/NOS3/WFS1/HEG1/F13B/SELP/KRT1/CELA2A/DRD2/ADA/F13A1/ALOXE3/P2RY2/MYO5B/ADM/GJA5/ANO1/AQP5/FBLN1/MPIG6B/TBXA2R/CORO2B	49
BP	GO:0050830	defense response to Gram-positive bacterium	21/1358	118/18903	9.37268589764589e-05	0.00801803988900176	0.00675203359073832	RNASE1/H2BC4/H2BC10/H2BC7/H2BC6/HLA-A/H2BC8/TNFRSF14/H2BC11/GBP4/H2BC12/P2RX7/H2BC21/CHGA/LYZ/ACP5/TLR2/IL1B/HAVCR2/TNF/LYG2	21
BP	GO:0045765	regulation of angiogenesis	45/1358	349/18903	9.69016495376028e-05	0.0081621004802827	0.00687334777286964	PLXND1/AQP1/RHOB/ATP2B4/ENG/CYP1B1/APLNR/RHOJ/GPNMB/FUT1/SLC12A2/TAFA5/HIPK2/HSPB1/PLK2/PGF/NIBAN2/EMP2/BTG1/CLDN5/ITGB3/TJP1/ETS1/TNFAIP3/NOS3/ANGPT4/RECK/ALOX5/KRT1/LRG1/CXCL8/MIR126/C3AR1/IL1B/ADM/WNT5A/CXCR4/KLK3/TNF/ENPP2/KLF2/TGFB2/DLL1/TBXA2R/EFNA3	45
BP	GO:0050670	regulation of lymphocyte proliferation	34/1358	239/18903	0.000102010933280205	0.00846227060165336	0.00712612261191862	LGALS9/ARG1/CR1/CCDC88B/IKZF3/GPNMB/SPTA1/BCL2/HLA-A/TNFRSF1B/TNFRSF14/PTPN6/PTPN22/IL6ST/IL20RB/FCGR2B/PTPRC/SFTPD/AIF1/BTN2A2/IL7/FCGR3A/TNFSF18/CD70/CD276/VSIR/ADA/CD300A/SOX11/IL1B/HAVCR2/LRRC32/LGALS9B/TNFSF4	34
BP	GO:0045776	negative regulation of blood pressure	12/1358	48/18903	0.000110704010032374	0.00904633514816784	0.00761796644056239	ARHGAP42/NOS3/ABCC9/DRD2/ADRB3/RNLS/ADRB2/GLP1R/GJA5/FFAR3/TNF/NOS2	12
BP	GO:0009581	detection of external stimulus	23/1358	137/18903	0.000112516784139434	0.00905925578181469	0.00762884697415974	CACNA2D4/PKD1L3/PRDM12/GNGT2/SERPINE2/KCNA1/ROM1/PKD1L1/BEST1/NTRK1/TRPM3/WHRN/ABCA4/MMP24/PKD1L2/GUCY2F/TRPM8/CXCR4/CRB1/ANO1/TNF/PDE6C/TMC1	23
BP	GO:0002685	regulation of leukocyte migration	33/1358	231/18903	0.00011812417453598	0.00937289645774627	0.00789296543810212	CD9/LGALS9/IL1R1/RIN3/CSF1/PLVAP/SPI1/RHOH/PIK3R1/PGF/TNFRSF14/P2RX4/SPNS2/ITGB3/CCR7/MAPK3/CMKLR1/AIF1/C5AR2/TNFSF18/ADAM8/SELP/ADA/CXCL8/CD300A/TNFSF14/C3AR1/NBL1/WNT5A/CXCR3/TNFRSF18/SLIT2/TNF	33
BP	GO:0032943	mononuclear cell proliferation	41/1358	312/18903	0.000128344875738198	0.0100384027809519	0.00845339181553847	LGALS9/ARG1/CR1/CSF1/CCDC88B/IKZF3/GPNMB/SPTA1/BCL2/HLA-A/EMP2/TNFRSF1B/TNFRSF14/PTPN6/PTPN22/IL6ST/P2RX7/SLC11A1/GAPT/IL20RB/FCGR2B/PTPRC/SFTPD/AIF1/BTN2A2/IL7/FCGR3A/TNFSF18/CD70/CD276/VSIR/ADA/ACE/CD300A/TNFSF14/SOX11/IL1B/HAVCR2/LRRC32/LGALS9B/TNFSF4	41
BP	GO:0097529	myeloid leukocyte migration	34/1358	242/18903	0.000130540850188083	0.0100663542926726	0.00847692993067166	CD9/IL1R1/RIN3/CSF1/SPI1/RHOH/PIK3R1/PGF/EMP2/PREX1/VAV1/P2RX4/ITGB2/CCR7/MAPK3/CMKLR1/SFTPD/AIF1/EPX/C5AR2/CHGA/TNFSF18/ADAM8/JAML/ITGA9/CXCL8/CD300A/C3AR1/IL1B/NBL1/TNFRSF11A/SLIT2/UMODL1/TGFB2	34
BP	GO:0030099	myeloid cell differentiation	50/1358	407/18903	0.0001391833950321	0.0105837373305659	0.00891262090995025	TRIM10/HSPA1B/JUN/H4C5/TSPO2/H4C6/CSF1/SPI1/EPB42/H4C3/PIK3R1/H4C8/HIPK2/HSPA1A/H4C9/FLI1/PTPN6/SOCS1/H4C13/CDK6/H4C4/H4C2/MYB/CCR7/ETS1/H4C15/H4C12/RHEX/H4C11/GPR68/EVI2B/IRF7/MEIS1/HOXB7/MAFB/TLR2/LTF/CEBPA/CSF2/TNFRSF11A/CD4/H4C14/MMP9/IRF4/TNF/H4C1/KLF2/MPIG6B/DLL1/ZBTB16	50
BP	GO:0050767	regulation of neurogenesis	47/1358	377/18903	0.000154384382663201	0.01157882869974	0.00975059258925478	PLXND1/NEFL/MT3/CUX2/CDH1/SEMA4C/TGM2/HEY2/PLXNC1/PRKCH/DUSP10/SERPINE2/TNFRSF1B/ASCL2/IFRD1/IL6ST/FAIM/SEMA6C/ID1/HES5/DIXDC1/ID4/SHOX2/RGS14/DRD2/ACE/SEMA4F/TLR2/TIAM1/SOX11/IL1B/SEMA6B/WNT5A/MAP2/CXCR4/ROBO2/OTP/SLIT2/NTN1/TNF/DLL4/DLX2/SORL1/DLL1/SPP1/SOX8/HAP1	47
BP	GO:0009582	detection of abiotic stimulus	23/1358	140/18903	0.000157363072964549	0.0116427408713636	0.00980441336535881	CACNA2D4/PKD1L3/PRDM12/GNGT2/SERPINE2/KCNA1/ROM1/PKD1L1/BEST1/NTRK1/TRPM3/WHRN/ABCA4/MMP24/PKD1L2/GUCY2F/TRPM8/CXCR4/CRB1/ANO1/TNF/PDE6C/TMC1	23
BP	GO:0002700	regulation of production of molecular mediator of immune response	28/1358	187/18903	0.000169359752034771	0.0122383331849445	0.0103059647873217	ARG1/SPON2/IL1R1/C17orf99/CR1/APOA1/HLA-A/TNFRSF1B/TNFRSF14/BST2/PTPN22/P2RX7/CD244/FCGR2B/PTPRC/LITAF/EPX/TRIM6/ACP5/PRKCZ/IL1B/WNT5A/FFAR3/KLK3/TNF/HPX/TGFB2/TNFSF4	28
BP	GO:0032103	positive regulation of response to external stimulus	55/1358	464/18903	0.00016988371179101	0.0122383331849445	0.0103059647873217	LGALS9/MIAT/ARG1/CSF1/SPI1/GBP5/HSPB1/NEAT1/TRIM15/PGF/VAV1/P2RX4/LGALS1/IL6ST/IRGM/CCR7/MAPK3/ETS1/CMKLR1/NLRP12/AIF1/DDX60/FGFR1/IKBKE/RAET1E/STING1/TNFSF18/ADAM8/TRIM6/CREB3L3/IRF7/MAPK13/ACE/CXCL8/TLR2/TNFSF14/MIR126/C3AR1/USP17L2/CEBPA/SLAMF6/IL1B/HAVCR2/WNT5A/TNFRSF11A/CXCR4/LILRA2/FFAR3/KLK3/SLIT2/TSLP/TNF/LPL/HPX/TNFSF4	55
BP	GO:0031349	positive regulation of defense response	40/1358	307/18903	0.000185060650737944	0.0130305973376652	0.0109731346001391	MIAT/ARG1/SPI1/GBP5/NEAT1/VAV1/LGALS1/IL6ST/IRGM/CCR7/MAPK3/ETS1/NLRP12/IKBKE/RAET1E/STING1/TNFSF18/ADAM8/TRIM6/CREB3L3/IRF7/MAPK13/ACE/TLR2/MIR126/CEBPA/SLAMF6/IL1B/NPAS2/HAVCR2/WNT5A/TNFRSF11A/LILRA2/FFAR3/KLK3/TSLP/TNF/LPL/HPX/TNFSF4	40
BP	GO:0030308	negative regulation of cell growth	28/1358	188/18903	0.000185641386728381	0.0130305973376652	0.0109731346001391	MT3/CDH1/HSPA1B/SEMA4C/BCL2/HSPA1A/TSPYL2/HNF4A/SERPINE2/BTG1/BST2/IFRD1/EAF2/SEMA6C/RGS2/WT1/RGS4/SEMA4F/DACT3/SEMA6B/WNT5A/MAP2/SOX17/GJA1/SLIT2/NTN1/TGFB2/SPP1	28
BP	GO:0002274	myeloid leukocyte activation	33/1358	237/18903	0.000193056665490173	0.0131316826479401	0.0110582590719496	LGALS9/JUN/CSF1/SPI1/RHOH/LCP2/NDRG1/DYSF/PREX1/PTPN6/SLC11A1/ITGB2/FCGR2B/PTPRC/AIF1/CD84/CHGA/TLR6/ITGAM/FCGR3A/CST7/CXCL8/CD300A/TLR2/CEBPA/CSF2/HAVCR2/WNT5A/CNR2/LILRA2/IRF4/TSLP/TNF	33
BP	GO:0002819	regulation of adaptive immune response	29/1358	198/18903	0.000193090307322217	0.0131316826479401	0.0110582590719496	ARG1/IL1R1/C17orf99/CR1/HLA-A/DUSP10/TNFRSF1B/TNFRSF14/PTPN6/IL6ST/P2RX7/SLC11A1/IL20RB/FCGR2B/PTPRC/TNFAIP3/TNFSF18/AZGP1/IRF7/ADA/PRKCZ/IL1B/HAVCR2/CD4/FCER2/HLA-H/TNF/HPX/TNFSF4	29
BP	GO:0051384	response to glucocorticoid	23/1358	142/18903	0.000195441947632366	0.0131316826479401	0.0110582590719496	AQP1/NEFL/ARG1/CYP1B1/PAM/A2M/BCL2/ZFP36L2/IL1RN/UCP3/TRIM63/FOSB/AIF1/PCK1/ERRFI1/AREG/ACE/SSTR3/SSTR5/ADM/SLIT2/TPH2/TNF	23
BP	GO:0019722	calcium-mediated signaling	30/1358	208/18903	0.000199073910461923	0.0131316826479401	0.0110582590719496	ATP2B4/ERBB3/HOMER3/PRKACA/P2RX4/P2RX7/IRGM/EFHB/CCR7/CMKLR1/PTPRC/FCGR3A/NR5A2/ATP1B1/TBC1D10C/SELP/GRIN2C/ADA/CXCL8/ACKR2/PLA2G4B/TRPM8/CD4/CXCR3/P2RX5/CXCR4/PDK2/TNF/CXCR6/PTGDR2	30
BP	GO:0045216	cell-cell junction organization	30/1358	208/18903	0.000199073910461923	0.0131316826479401	0.0110582590719496	CD9/APLNR/CDH1/ACTG1/EFNB2/PARD6B/HDAC7/NLGN4X/PRKCH/PRKACA/SNAI1/PLEKHA7/CLDN5/TJP1/CLDN11/NPHP1/NECTIN1/HEG1/MARVELD2/ACE/WHRN/DSG2/HOPX/CLDN7/ESAM/IL1B/GJA5/GJA1/TNF/TGFB2	30
BP	GO:0060326	cell chemotaxis	41/1358	319/18903	0.000207829759807156	0.0135194680017267	0.0113848151593488	LGALS9/RIN3/CSF1/SPI1/SLC12A2/HSPB1/PGF/HBEGF/PREX1/VAV1/P2RX4/ITGB2/CCR7/MAPK3/CMKLR1/SFTPD/AIF1/C5AR2/CHGA/FGFR1/TNFSF18/ADAM8/JAML/ALOX5/ITGA9/CXCL8/TNFSF14/HSD3B7/C3AR1/ACKR2/IL1B/NBL1/WNT5A/TNFRSF11A/CXCR3/CXCR4/HOXB9/CNR2/SLIT2/TGFB2/CXCR6	41
BP	GO:0032732	positive regulation of interleukin-1 production	15/1358	74/18903	0.000210069679798315	0.0135194680017267	0.0113848151593488	LGALS9/GBP5/HSPB1/EGR1/P2RX7/IGHD/NLRP12/TLR6/HAVCR2/WNT5A/MEFV/LILRA2/TNF/PANX2/LPL	15
BP	GO:0001822	kidney development	40/1358	309/18903	0.000212360593269132	0.0135194680017267	0.0113848151593488	EPCAM/CALB1/PLXND1/AQP1/PCSK9/PKD1L3/EFNB2/BCL2/PODXL/AQP2/SIX2/TIPARP/EGR1/HPGD/ITGB3/PRDM1/NKX3-1/HES5/WFS1/WT1/HOXB7/ACE/TMEM59L/PYGO1/SOX11/WNT5A/MMP9/SOX17/IRX2/ROBO2/HS3ST3B1/NID1/SLIT2/ALDH1A2/CYP4A22/TGFB2/DLL1/SOX8/ZBTB16/FOXD1	40
BP	GO:0002923	regulation of humoral immune response mediated by circulating immunoglobulin	7/1358	19/18903	0.000226990318133965	0.0142847355377409	0.0120292509791502	CR1/PTPN6/FCGR2B/PTPRC/FCER2/TNF/HPX	7
BP	GO:0008217	regulation of blood pressure	28/1358	191/18903	0.00024316737164999	0.0146926657350961	0.0123727711453441	CYP4F12/ERAP2/EMP2/P2RX4/ARHGAP42/SCNN1A/TAC3/NOS3/CHGA/ABCC9/DRD2/ADRB3/ACE/RNLS/ADRB2/CORIN/ADM/NPY1R/GLP1R/GJA5/FFAR3/KLK3/TNF/SLC2A5/DLL1/TBXA2R/CORO2B/NOS2	28
BP	GO:0006690	icosanoid metabolic process	21/1358	126/18903	0.000243441342572939	0.0146926657350961	0.0123727711453441	CYP1B1/CYP4F12/HPGDS/DPEP2/AKR1C1/ALOX12B/HPGD/CYP2C19/CYP2S1/ALOX5/TLR2/ALOXE3/IL1B/PLA2G4B/CYP4F3/PTGES/TBXAS1/CYP4A22/GGT1/GGT5/FAAH2	21
BP	GO:0030595	leukocyte chemotaxis	33/1358	240/18903	0.000244561621077969	0.0146926657350961	0.0123727711453441	LGALS9/RIN3/CSF1/SPI1/SLC12A2/PGF/PREX1/VAV1/ITGB2/CCR7/MAPK3/CMKLR1/SFTPD/AIF1/C5AR2/CHGA/TNFSF18/ADAM8/JAML/ALOX5/ITGA9/CXCL8/TNFSF14/HSD3B7/C3AR1/IL1B/NBL1/WNT5A/TNFRSF11A/CXCR4/CNR2/SLIT2/TGFB2	33
BP	GO:0003222	ventricular trabecula myocardium morphogenesis	6/1358	14/18903	0.000246890456187916	0.0146926657350961	0.0123727711453441	ENG/HEY2/HEG1/FOXH1/DLL4/TGFB2	6
BP	GO:0061043	regulation of vascular wound healing	6/1358	14/18903	0.000246890456187916	0.0146926657350961	0.0123727711453441	SLC12A2/TAFA5/TNFAIP3/ALOX5/CXCR4/TNF	6
BP	GO:0002718	regulation of cytokine production involved in immune response	20/1358	118/18903	0.000269345649762989	0.0158566390586276	0.0133529592072653	ARG1/SPON2/IL1R1/APOA1/HLA-A/TNFRSF1B/TNFRSF14/BST2/P2RX7/LITAF/EPX/TRIM6/ACP5/PRKCZ/IL1B/WNT5A/FFAR3/TNF/TGFB2/TNFSF4	20
BP	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	37/1358	282/18903	0.000275991233425218	0.0160750213085433	0.0135368600492996	CDH1/TRO/MYADM/APOA1/PTPRF/ITGAL/IL1RN/LRFN4/PCDH9/CLDN5/ITGB2/LRRC4B/PCDH10/CLDN11/CD84/NECTIN1/ITGAM/JAML/SELP/CDHR4/MPZL2/ADGRL3/DSG2/CRB2/PCDH12/IGSF9/CLDN7/ESAM/MMP24/EMB/GPC6/CRB1/ROBO2/MPZ/TGFB2/VSTM2L/SDK1	37
BP	GO:0002704	negative regulation of leukocyte mediated immunity	14/1358	68/18903	0.000285315920939691	0.0164432070225769	0.0138469111769069	LGALS9/ARG1/CR1/SPI1/HLA-A/BST2/PTPN6/IL20RB/FCGR2B/PTPRC/CD84/SERPINB9/CD300A/HAVCR2	14
BP	GO:0009409	response to cold	12/1358	53/18903	0.00030349939952821	0.0169833735051668	0.0143017882148773	HSPA2/PRKACA/UCP3/VGF/FOXO1/ADRB3/SLC25A27/SAXO1/ADRB2/ADM/TRPM8/LPL	12
BP	GO:0050868	negative regulation of T cell activation	21/1358	128/18903	0.000304101141902722	0.0169833735051668	0.0143017882148773	LGALS9/ARG1/CR1/GPNMB/TNFRSF14/PTPN6/SOCS1/PTPN22/IL20RB/FCGR2B/SFTPD/BTN2A2/TNFSF18/LAX1/VSIR/CD300A/HAVCR2/NRARP/LRRC32/LGALS9B/TNFSF4	21
BP	GO:0035456	response to interferon-beta	9/1358	32/18903	0.000306468035932074	0.0169833735051668	0.0143017882148773	XAF1/IFITM1/BST2/IRGM/IFITM2/IKBKE/STING1/IFITM3/TRIM6	9
BP	GO:0031960	response to corticosteroid	25/1358	165/18903	0.000307096616805756	0.0169833735051668	0.0143017882148773	AQP1/NEFL/ENG/ARG1/CYP1B1/PAM/A2M/BCL2/ZFP36L2/IL1RN/UCP3/TRIM63/SCNN1A/FOSB/AIF1/PCK1/ERRFI1/AREG/ACE/SSTR3/SSTR5/ADM/SLIT2/TPH2/TNF	25
BP	GO:0046651	lymphocyte proliferation	39/1358	305/18903	0.000325529407115394	0.0178227350395678	0.0150086189806887	LGALS9/ARG1/CR1/CCDC88B/IKZF3/GPNMB/SPTA1/BCL2/HLA-A/EMP2/TNFRSF1B/TNFRSF14/PTPN6/PTPN22/IL6ST/P2RX7/SLC11A1/GAPT/IL20RB/FCGR2B/PTPRC/SFTPD/AIF1/BTN2A2/IL7/FCGR3A/TNFSF18/CD70/CD276/VSIR/ADA/CD300A/TNFSF14/SOX11/IL1B/HAVCR2/LRRC32/LGALS9B/TNFSF4	39
BP	GO:0051250	negative regulation of lymphocyte activation	25/1358	166/18903	0.000337391336997942	0.0181810974424119	0.0153103978462416	LGALS9/ARG1/CR1/GPNMB/TNFRSF14/PTPN6/SOCS1/PTPN22/IL20RB/MERTK/FCGR2B/SFTPD/TNFAIP3/BTN2A2/TNFSF18/TBC1D10C/LAX1/VSIR/CD300A/SOX11/HAVCR2/NRARP/LRRC32/LGALS9B/TNFSF4	25
BP	GO:0002367	cytokine production involved in immune response	20/1358	120/18903	0.000338716335913427	0.0181810974424119	0.0153103978462416	ARG1/SPON2/IL1R1/APOA1/HLA-A/TNFRSF1B/TNFRSF14/BST2/P2RX7/LITAF/EPX/TRIM6/ACP5/PRKCZ/IL1B/WNT5A/FFAR3/TNF/TGFB2/TNFSF4	20
BP	GO:0051960	regulation of nervous system development	53/1358	456/18903	0.000358447989828903	0.0190534247020703	0.0160449892227961	PLXND1/NEFL/MT3/CUX2/CDH1/SEMA4C/TGM2/HEY2/PLXNC1/PRKCH/DUSP10/SERPINE2/TNFRSF1B/ASCL2/IFRD1/IL6ST/LRRC4B/FAIM/SEMA6C/LRRTM1/ID1/HES5/DIXDC1/ID4/SHOX2/NTRK1/RGS14/CST7/DRD2/ACE/SEMA4F/TLR2/TIAM1/SOX11/IL1B/SEMA6B/WNT5A/MAP2/CXCR4/ROBO2/OTP/SLIT2/NTN1/TNF/DLL4/DLX2/SORL1/DLL1/SPP1/SOX8/LRRN1/SLITRK5/HAP1	53
BP	GO:0002687	positive regulation of leukocyte migration	23/1358	148/18903	0.000362848650168855	0.0190652006550013	0.016054905814738	LGALS9/IL1R1/CSF1/PLVAP/SPI1/PIK3R1/PGF/TNFRSF14/P2RX4/ITGB3/CCR7/MAPK3/CMKLR1/AIF1/TNFSF18/ADAM8/SELP/CXCL8/TNFSF14/C3AR1/WNT5A/TNFRSF18/TNF	23
BP	GO:0001959	regulation of cytokine-mediated signaling pathway	25/1358	167/18903	0.00037028677755403	0.0190652006550013	0.016054905814738	ARG1/HSPA1B/IL1R1/CSF1/APOA1/HSPA1A/IL1RN/H2BC11/PTPN6/USP18/SOCS1/IRGM/PTPRC/TNFAIP3/IL7/IKBKE/STING1/CARD16/TRIM6/IRF7/WNT5A/CXCR4/SLIT2/TSLP/HPX	25
BP	GO:0032612	interleukin-1 production	21/1358	130/18903	0.000377600235172497	0.0190652006550013	0.016054905814738	LGALS9/GBP5/APOA1/HSPB1/EGR1/P2RX7/IGHD/CCR7/NLRP12/TNFAIP3/TLR6/CARD16/ERRFI1/ACP5/HAVCR2/WNT5A/MEFV/LILRA2/TNF/PANX2/LPL	21
BP	GO:0032652	regulation of interleukin-1 production	21/1358	130/18903	0.000377600235172497	0.0190652006550013	0.016054905814738	LGALS9/GBP5/APOA1/HSPB1/EGR1/P2RX7/IGHD/CCR7/NLRP12/TNFAIP3/TLR6/CARD16/ERRFI1/ACP5/HAVCR2/WNT5A/MEFV/LILRA2/TNF/PANX2/LPL	21
BP	GO:0090257	regulation of muscle system process	34/1358	256/18903	0.000382213461115157	0.0190652006550013	0.016054905814738	ATP2B4/KBTBD13/PRKAG3/PRKACA/MYH7/SLC8A3/TNFRSF1B/TRIM63/P2RX4/KCNA1/IL6ST/ARHGAP42/AIF1/RGS2/NOS3/CHGA/FOXO1/ATP1B1/MIR17HG/ERRFI1/C12orf57/HCN4/ADA/DSG2/RGS4/RANGRF/ADRB2/CNN1/GJA5/PDE9A/CTNNA3/SGCA/TBXA2R/IGFBP5	34
BP	GO:1901568	fatty acid derivative metabolic process	15/1358	78/18903	0.000383781803622493	0.0190652006550013	0.016054905814738	ACSL6/CYP4F12/PAM/DGAT1/ACSL5/DPEP2/HPGD/ELOVL7/ALOX5/THEM5/HTD2/CYP4F3/DGAT2/GGT1/GGT5	15
