ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0010508	positive regulation of autophagy	3/40	146/18614	0.003776678	0.016058904	0.008694185	SIRT1/PLK3/PLK2	3
BP	GO:0035107	appendage morphogenesis	3/40	146/18614	0.003776678	0.016058904	0.008694185	HDAC2/HDAC1/CREBBP	3
BP	GO:0035108	limb morphogenesis	3/40	146/18614	0.003776678	0.016058904	0.008694185	HDAC2/HDAC1/CREBBP	3
BP	GO:0045598	regulation of fat cell differentiation	3/40	146/18614	0.003776678	0.016058904	0.008694185	SIRT2/SIRT1/HDAC6	3
BP	GO:0062013	positive regulation of small molecule metabolic process	3/40	146/18614	0.003776678	0.016058904	0.008694185	SIRT1/KAT2B/KAT2A	3
BP	GO:0030217	T cell differentiation	4/40	300/18614	0.003828506	0.016095651	0.00871408	MEN1/KMT2A/KAT2A/BRD7	4
BP	GO:0008608	attachment of spindle microtubules to kinetochore	2/40	43/18614	0.003845626	0.016095651	0.00871408	SIRT2/KAT2B	2
BP	GO:0045687	positive regulation of glial cell differentiation	2/40	43/18614	0.003845626	0.016095651	0.00871408	HDAC2/HDAC1	2
BP	GO:0048713	regulation of oligodendrocyte differentiation	2/40	43/18614	0.003845626	0.016095651	0.00871408	HDAC2/HDAC1	2
BP	GO:0071763	nuclear membrane organization	2/40	43/18614	0.003845626	0.016095651	0.00871408	SIRT2/PLK1	2
BP	GO:0120161	regulation of cold-induced thermogenesis	3/40	147/18614	0.003849659	0.016095651	0.00871408	KDM1A/HDAC3/EHMT1	3
BP	GO:0097193	intrinsic apoptotic signaling pathway	4/40	301/18614	0.003874108	0.016152878	0.008745063	SIRT1/KDM1A/HDAC1/EP300	4
BP	GO:0031333	negative regulation of protein-containing complex assembly	3/40	148/18614	0.003923499	0.016268433	0.008807623	SIRT2/HDAC6/EP300	3
BP	GO:0106106	cold-induced thermogenesis	3/40	148/18614	0.003923499	0.016268433	0.008807623	KDM1A/HDAC3/EHMT1	3
BP	GO:0071456	cellular response to hypoxia	3/40	149/18614	0.003998201	0.016532507	0.008950591	SIRT2/SIRT1/PLK3	3
BP	GO:0030261	chromosome condensation	2/40	44/18614	0.004023297	0.016590572	0.008982027	TOP2A/PLK1	2
BP	GO:0050768	negative regulation of neurogenesis	3/40	150/18614	0.004073767	0.016752671	0.009069787	SIRT2/KDM4A/HDAC6	3
BP	GO:0044839	cell cycle G2/M phase transition	3/40	151/18614	0.004150201	0.017020362	0.009214712	BRD4/PLK3/PLK1	3
BP	GO:0010677	negative regulation of cellular carbohydrate metabolic process	2/40	45/18614	0.004204728	0.017103783	0.009259876	HDAC4/EP300	2
BP	GO:0010799	regulation of peptidyl-threonine phosphorylation	2/40	45/18614	0.004204728	0.017103783	0.009259876	SIRT2/PLK1	2
BP	GO:0014014	negative regulation of gliogenesis	2/40	45/18614	0.004204728	0.017103783	0.009259876	SIRT2/KDM4A	2
BP	GO:0034614	cellular response to reactive oxygen species	3/40	152/18614	0.004227506	0.017149964	0.009284878	SIRT1/HDAC6/HDAC2	3
BP	GO:0018105	peptidyl-serine phosphorylation	4/40	309/18614	0.004252309	0.017204087	0.00931418	TOP1/HDAC6/PLK2/PLK1	4
BP	GO:0051961	negative regulation of nervous system development	3/40	156/18614	0.004545492	0.018327427	0.009922349	SIRT2/KDM4A/HDAC6	3
BP	GO:0016578	histone deubiquitination	2/40	47/18614	0.004578804	0.018327427	0.009922349	KAT2B/KAT2A	2
BP	GO:0042220	response to cocaine	2/40	47/18614	0.004578804	0.018327427	0.009922349	HDAC2/EHMT2	2
BP	GO:0046677	response to antibiotic	2/40	47/18614	0.004578804	0.018327427	0.009922349	KDM1A/EHMT2	2
BP	GO:0036294	cellular response to decreased oxygen levels	3/40	157/18614	0.004627195	0.018471861	0.010000545	SIRT2/SIRT1/PLK3	3
BP	GO:0006110	regulation of glycolytic process	2/40	48/18614	0.004771418	0.018997078	0.010284894	HDAC4/EP300	2
BP	GO:0016241	regulation of macroautophagy	3/40	159/18614	0.004793269	0.019033588	0.01030466	SIRT1/HDAC6/EHMT2	3
BP	GO:0016236	macroautophagy	4/40	322/18614	0.004919054	0.019481532	0.010547174	SIRT1/HDAC6/HDAC10/EHMT2	4
BP	GO:1990845	adaptive thermogenesis	3/40	161/18614	0.004962918	0.019603526	0.010613221	KDM1A/HDAC3/EHMT1	3
BP	GO:2000378	negative regulation of reactive oxygen species metabolic process	2/40	50/18614	0.005167716	0.020358902	0.011022176	SIRT2/HDAC6	2
BP	GO:0018209	peptidyl-serine modification	4/40	327/18614	0.005193234	0.020405874	0.011047607	TOP1/HDAC6/PLK2/PLK1	4
BP	GO:0051494	negative regulation of cytoskeleton organization	3/40	164/18614	0.005224145	0.020473738	0.011084348	KAT2B/KAT2A/HDAC6	3
BP	GO:0019083	viral transcription	2/40	51/18614	0.005371368	0.020672882	0.011192163	HDAC1/EP300	2
BP	GO:0032873	negative regulation of stress-activated MAPK cascade	2/40	51/18614	0.005371368	0.020672882	0.011192163	MEN1/HDAC3	2
BP	GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB signaling	2/40	51/18614	0.005371368	0.020672882	0.011192163	SIRT1/HDAC1	2
BP	GO:0043392	negative regulation of DNA binding	2/40	51/18614	0.005371368	0.020672882	0.011192163	KDM1A/HDAC2	2
BP	GO:0045912	negative regulation of carbohydrate metabolic process	2/40	51/18614	0.005371368	0.020672882	0.011192163	HDAC4/EP300	2
BP	GO:0051646	mitochondrion localization	2/40	51/18614	0.005371368	0.020672882	0.011192163	KAT2A/HDAC6	2
BP	GO:0070303	negative regulation of stress-activated protein kinase signaling cascade	2/40	51/18614	0.005371368	0.020672882	0.011192163	MEN1/HDAC3	2
BP	GO:0006310	DNA recombination	4/40	332/18614	0.005477529	0.021027546	0.011384176	TOP2A/KDM1A/HDAC10/TOP2B	4
BP	GO:2001022	positive regulation of response to DNA damage stimulus	3/40	167/18614	0.00549354	0.021035213	0.011388327	SIRT1/HDAC10/BRD7	3
BP	GO:0048599	oocyte development	2/40	52/18614	0.005578669	0.021306824	0.011535375	SIRT2/EHMT2	2
BP	GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	3/40	169/18614	0.005677709	0.021630054	0.01171037	SIRT1/HDAC2/HDAC1	3
BP	GO:0009895	negative regulation of catabolic process	4/40	337/18614	0.005772106	0.021934005	0.011874927	SIRT2/KDM4A/HDAC4/EHMT2	4
BP	GO:0033047	regulation of mitotic sister chromatid segregation	2/40	53/18614	0.005789601	0.021944928	0.01188084	KAT2B/PLK1	2
BP	GO:0071214	cellular response to abiotic stimulus	4/40	339/18614	0.005892854	0.022224054	0.012031957	SIRT1/KDM1A/CREBBP/EP300	4
BP	GO:0104004	cellular response to environmental stimulus	4/40	339/18614	0.005892854	0.022224054	0.012031957	SIRT1/KDM1A/CREBBP/EP300	4
BP	GO:0071453	cellular response to oxygen levels	3/40	172/18614	0.005960872	0.022424233	0.012140333	SIRT2/SIRT1/PLK3	3
BP	GO:2000058	regulation of ubiquitin-dependent protein catabolic process	3/40	173/18614	0.006057112	0.022672632	0.012274815	SIRT2/PLK3/PLK1	3
BP	GO:2001242	regulation of intrinsic apoptotic signaling pathway	3/40	173/18614	0.006057112	0.022672632	0.012274815	SIRT1/KDM1A/HDAC1	3
BP	GO:0014888	striated muscle adaptation	2/40	55/18614	0.006222299	0.023175361	0.012546989	KDM4A/HDAC4	2
BP	GO:2000772	regulation of cellular senescence	2/40	55/18614	0.006222299	0.023175361	0.012546989	SIRT1/PLK2	2
BP	GO:0051099	positive regulation of binding	3/40	176/18614	0.006351424	0.02359774	0.012775662	SIRT2/KDM1A/EP300	3
BP	GO:0009994	oocyte differentiation	2/40	56/18614	0.006444033	0.023851109	0.012912834	SIRT2/EHMT2	2
BP	GO:0010469	regulation of signaling receptor activity	3/40	177/18614	0.006451399	0.023851109	0.012912834	HDAC6/HDAC2/HDAC1	3
BP	GO:0062197	cellular response to chemical stress	4/40	349/18614	0.006522027	0.02405298	0.013022126	SIRT2/SIRT1/HDAC6/HDAC2	4
BP	GO:0007517	muscle organ development	4/40	351/18614	0.006653021	0.02418037	0.013091094	SIRT2/SIRT1/HDAC9/EP300	4
BP	GO:0001659	temperature homeostasis	3/40	179/18614	0.006654171	0.02418037	0.013091094	KDM1A/HDAC3/EHMT1	3
BP	GO:0007131	reciprocal meiotic recombination	2/40	57/18614	0.006669336	0.02418037	0.013091094	TOP2A/TOP2B	2
BP	GO:0010332	response to gamma radiation	2/40	57/18614	0.006669336	0.02418037	0.013091094	MEN1/KDM1A	2
BP	GO:0043388	positive regulation of DNA binding	2/40	57/18614	0.006669336	0.02418037	0.013091094	SIRT2/EP300	2
BP	GO:0043470	regulation of carbohydrate catabolic process	2/40	57/18614	0.006669336	0.02418037	0.013091094	HDAC4/EP300	2
BP	GO:0140527	reciprocal homologous recombination	2/40	57/18614	0.006669336	0.02418037	0.013091094	TOP2A/TOP2B	2
BP	GO:0031346	positive regulation of cell projection organization	4/40	353/18614	0.006785758	0.024543189	0.013287522	KDM1A/KAT2A/HDAC6/EP300	4
BP	GO:0006998	nuclear envelope organization	2/40	58/18614	0.006898193	0.024889874	0.013475215	SIRT2/PLK1	2
BP	GO:0043484	regulation of RNA splicing	3/40	182/18614	0.006965416	0.025072157	0.013573902	KAT2B/KAT2A/BRDT	3
BP	GO:0007062	sister chromatid cohesion	2/40	59/18614	0.007130588	0.025605293	0.013862538	HDAC8/PLK1	2
BP	GO:0000910	cytokinesis	3/40	185/18614	0.007285218	0.02609812	0.014129351	PLK3/PLK2/PLK1	3
BP	GO:0042176	regulation of protein catabolic process	4/40	361/18614	0.007334341	0.026211538	0.014190755	SIRT2/PLK3/PLK2/PLK1	4
BP	GO:0071709	membrane assembly	2/40	60/18614	0.007366506	0.026263954	0.014219133	SIRT2/HDAC3	2
BP	GO:2000045	regulation of G1/S transition of mitotic cell cycle	3/40	186/18614	0.00739373	0.026298552	0.014237864	BRD7/PLK3/PLK2	3
BP	GO:0045599	negative regulation of fat cell differentiation	2/40	61/18614	0.00760593	0.026889565	0.014557834	SIRT2/SIRT1	2
BP	GO:0045668	negative regulation of osteoblast differentiation	2/40	61/18614	0.00760593	0.026889565	0.014557834	MEN1/HDAC7	2
BP	GO:0000075	cell cycle checkpoint signaling	3/40	188/18614	0.007613634	0.026889565	0.014557834	PLK3/PLK2/PLK1	3
BP	GO:2000756	regulation of peptidyl-lysine acetylation	2/40	62/18614	0.007848847	0.027655211	0.01497235	SIRT1/HDAC2	2
BP	GO:0071900	regulation of protein serine/threonine kinase activity	4/40	369/18614	0.007911607	0.027811058	0.015056725	SIRT1/MEN1/KAT2B/PLK1	4
BP	GO:0061136	regulation of proteasomal protein catabolic process	3/40	194/18614	0.008296529	0.029062616	0.01573431	SIRT2/PLK3/PLK1	3
BP	GO:0044091	membrane biogenesis	2/40	64/18614	0.008345095	0.029062616	0.01573431	SIRT2/HDAC3	2
BP	GO:0045143	homologous chromosome segregation	2/40	64/18614	0.008345095	0.029062616	0.01573431	EHMT2/PLK1	2
BP	GO:0048524	positive regulation of viral process	2/40	64/18614	0.008345095	0.029062616	0.01573431	TOP2A/TOP2B	2
BP	GO:0007051	spindle organization	3/40	198/18614	0.008771265	0.030476084	0.016499553	HDAC3/PLK2/PLK1	3
BP	GO:0001756	somitogenesis	2/40	66/18614	0.008855127	0.03069641	0.016618835	KAT2A/EP300	2
BP	GO:0000070	mitotic sister chromatid segregation	3/40	199/18614	0.0088924	0.030754589	0.016650334	KAT2B/HDAC8/PLK1	3
BP	GO:0016925	protein sumoylation	2/40	68/18614	0.009378821	0.032362324	0.01752075	HDAC7/HDAC4	2
BP	GO:0014015	positive regulation of gliogenesis	2/40	69/18614	0.009645754	0.033131069	0.017936944	HDAC2/HDAC1	2
BP	GO:0042093	T-helper cell differentiation	2/40	69/18614	0.009645754	0.033131069	0.017936944	MEN1/KMT2A	2
BP	GO:0009952	anterior/posterior pattern specification	3/40	209/18614	0.010158143	0.034682007	0.018776611	KMT2A/KAT2A/EP300	3
BP	GO:0048167	regulation of synaptic plasticity	3/40	209/18614	0.010158143	0.034682007	0.018776611	KMT2A/KAT2A/PLK2	3
BP	GO:0030900	forebrain development	4/40	397/18614	0.010166619	0.034682007	0.018776611	KDM1A/KAT2A/HDAC1/TOP2B	4
BP	GO:0002294	"CD4-positive, alpha-beta T cell differentiation involved in immune response"	2/40	71/18614	0.010189717	0.034682007	0.018776611	MEN1/KMT2A	2
BP	GO:0002287	alpha-beta T cell activation involved in immune response	2/40	72/18614	0.010466716	0.035463976	0.019199964	MEN1/KMT2A	2
BP	GO:0002293	alpha-beta T cell differentiation involved in immune response	2/40	72/18614	0.010466716	0.035463976	0.019199964	MEN1/KMT2A	2
BP	GO:0070988	demethylation	2/40	73/18614	0.010747042	0.036331778	0.019669787	KDM4A/KDM1A	2
BP	GO:0043491	protein kinase B signaling	3/40	215/18614	0.010965494	0.036986982	0.02002451	SIRT2/SIRT1/PLK3	3
BP	GO:1903578	regulation of ATP metabolic process	2/40	74/18614	0.011030678	0.037123425	0.020098379	HDAC4/EP300	2
BP	GO:0042698	ovulation cycle	2/40	75/18614	0.01131761	0.037919046	0.020529124	SIRT1/NCOR2	2
BP	GO:0071479	cellular response to ionizing radiation	2/40	75/18614	0.01131761	0.037919046	0.020529124	SIRT1/KDM1A	2
BP	GO:0002220	innate immune response activating cell surface receptor signaling pathway	2/40	78/18614	0.012198037	0.040777846	0.022076859	CREBBP/EP300	2
BP	GO:1903201	regulation of oxidative stress-induced cell death	2/40	79/18614	0.012498007	0.041595361	0.022519456	SIRT1/HDAC6	2
BP	GO:2000736	regulation of stem cell differentiation	2/40	79/18614	0.012498007	0.041595361	0.022519456	HDAC2/HDAC1	2
BP	GO:0002292	T cell differentiation involved in immune response	2/40	80/18614	0.012801199	0.042510177	0.023014732	MEN1/KMT2A	2
BP	GO:0016032	viral process	4/40	426/18614	0.012906524	0.042765324	0.023152867	TOP2A/HDAC1/TOP2B/EP300	4
BP	GO:0040013	negative regulation of locomotion	4/40	427/18614	0.013008639	0.043008738	0.023284649	HDAC6/HDAC5/HDAC2/HDAC1	4
BP	GO:1903050	regulation of proteolysis involved in protein catabolic process	3/40	230/18614	0.013143363	0.043358656	0.023474092	SIRT2/PLK3/PLK1	3
BP	GO:0051149	positive regulation of muscle cell differentiation	2/40	82/18614	0.013417196	0.044068294	0.023858286	SIRT1/KAT2A	2
BP	GO:2001021	negative regulation of response to DNA damage stimulus	2/40	82/18614	0.013417196	0.044068294	0.023858286	SIRT1/KDM1A	2
BP	GO:2001234	negative regulation of apoptotic signaling pathway	3/40	233/18614	0.013606544	0.044592625	0.024142155	SIRT1/KDM1A/HDAC1	3
BP	GO:0051851	modulation by host of symbiont process	2/40	83/18614	0.01372997	0.044899096	0.024308077	HDAC1/EP300	2
BP	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	4/40	439/18614	0.014274761	0.046579165	0.025217655	SIRT2/SIRT1/PLK3/PLK1	4
BP	GO:0006096	glycolytic process	2/40	85/18614	0.014365	0.046670704	0.025267214	HDAC4/EP300	2
BP	GO:0006289	nucleotide-excision repair	2/40	85/18614	0.014365	0.046670704	0.025267214	SIRT1/BRD7	2
BP	GO:0006757	ATP generation from ADP	2/40	86/18614	0.014687227	0.047308	0.025612242	HDAC4/EP300	2
BP	GO:0045069	regulation of viral genome replication	2/40	86/18614	0.014687227	0.047308	0.025612242	TOP2A/TOP2B	2
BP	GO:0061053	somite development	2/40	86/18614	0.014687227	0.047308	0.025612242	KAT2A/EP300	2
BP	GO:1900182	positive regulation of protein localization to nucleus	2/40	86/18614	0.014687227	0.047308	0.025612242	HDAC3/PLK1	2
BP	GO:0097194	execution phase of apoptosis	2/40	87/18614	0.015012576	0.04814931	0.026067722	TOP2A/SIRT2	2
BP	GO:2000243	positive regulation of reproductive process	2/40	87/18614	0.015012576	0.04814931	0.026067722	SIRT2/HDAC2	2
BP	GO:0031058	positive regulation of histone modification	2/40	88/18614	0.015341034	0.04909785	0.026581255	SIRT1/KAT2A	2
BP	GO:0043367	"CD4-positive, alpha-beta T cell differentiation"	2/40	89/18614	0.015672585	0.049945966	0.027040419	MEN1/KMT2A	2
BP	GO:2000177	regulation of neural precursor cell proliferation	2/40	89/18614	0.015672585	0.049945966	0.027040419	SIRT2/KDM1A	2
BP	GO:0010975	regulation of neuron projection development	4/40	452/18614	0.015732505	0.050030699	0.027086293	KDM1A/HDAC6/HDAC2/EP300	4
BP	GO:0001843	neural tube closure	2/40	91/18614	0.016344913	0.051325761	0.027787431	KAT2A/BRD2	2
BP	GO:0001942	hair follicle development	2/40	91/18614	0.016344913	0.051325761	0.027787431	HDAC2/HDAC1	2
BP	GO:0030071	regulation of mitotic metaphase/anaphase transition	2/40	91/18614	0.016344913	0.051325761	0.027787431	BRD7/PLK1	2
BP	GO:0030901	midbrain development	2/40	91/18614	0.016344913	0.051325761	0.027787431	SIRT2/KAT2A	2
BP	GO:0042475	odontogenesis of dentin-containing tooth	2/40	91/18614	0.016344913	0.051325761	0.027787431	HDAC2/HDAC1	2
BP	GO:0060996	dendritic spine development	2/40	91/18614	0.016344913	0.051325761	0.027787431	HDAC6/HDAC2	2
BP	GO:0031330	negative regulation of cellular catabolic process	3/40	251/18614	0.016581163	0.051958925	0.028130222	SIRT2/KDM4A/EHMT2	3
BP	GO:0060606	tube closure	2/40	92/18614	0.016685661	0.052177453	0.028248531	KAT2A/BRD2	2
BP	GO:0097305	response to alcohol	3/40	252/18614	0.016756305	0.052289427	0.028309153	HDAC6/HDAC2/EHMT2	3
BP	GO:1900542	regulation of purine nucleotide metabolic process	2/40	93/18614	0.017029447	0.05292174	0.028651484	HDAC4/EP300	2
BP	GO:2001251	negative regulation of chromosome organization	2/40	93/18614	0.017029447	0.05292174	0.028651484	TOP2A/PLK1	2
BP	GO:0006140	regulation of nucleotide metabolic process	2/40	94/18614	0.017376257	0.053314868	0.028864321	HDAC4/EP300	2
BP	GO:0022404	molting cycle process	2/40	94/18614	0.017376257	0.053314868	0.028864321	HDAC2/HDAC1	2
BP	GO:0022405	hair cycle process	2/40	94/18614	0.017376257	0.053314868	0.028864321	HDAC2/HDAC1	2
BP	GO:0046031	ADP metabolic process	2/40	94/18614	0.017376257	0.053314868	0.028864321	HDAC4/EP300	2
BP	GO:1900407	regulation of cellular response to oxidative stress	2/40	94/18614	0.017376257	0.053314868	0.028864321	SIRT1/HDAC6	2
BP	GO:1902099	regulation of metaphase/anaphase transition of cell cycle	2/40	94/18614	0.017376257	0.053314868	0.028864321	BRD7/PLK1	2
BP	GO:0008380	RNA splicing	4/40	466/18614	0.017404587	0.053314868	0.028864321	KDM1A/KAT2B/KAT2A/BRDT	4
BP	GO:0007091	metaphase/anaphase transition of mitotic cell cycle	2/40	95/18614	0.017726077	0.054189087	0.029337617	BRD7/PLK1	2
BP	GO:0014706	striated muscle tissue development	3/40	259/18614	0.018011608	0.054950049	0.029749597	SIRT2/KAT2A/HDAC3	3
BP	GO:0048477	oogenesis	2/40	96/18614	0.018078893	0.055043445	0.029800161	SIRT2/EHMT2	2
BP	GO:0014020	primary neural tube formation	2/40	97/18614	0.018434691	0.056013099	0.030325126	KAT2A/BRD2	2
BP	GO:0090068	positive regulation of cell cycle process	3/40	262/18614	0.018565324	0.056296064	0.030478321	SIRT2/KAT2B/BRD4	3
BP	GO:0043279	response to alkaloid	2/40	98/18614	0.018793457	0.05675851	0.030728686	HDAC2/EHMT2	2
BP	GO:0044784	metaphase/anaphase transition of cell cycle	2/40	98/18614	0.018793457	0.05675851	0.030728686	BRD7/PLK1	2
BP	GO:0036473	cell death in response to oxidative stress	2/40	99/18614	0.019155179	0.057619085	0.031194596	SIRT1/HDAC6	2
BP	GO:0042632	cholesterol homeostasis	2/40	99/18614	0.019155179	0.057619085	0.031194596	SIRT1/HDAC9	2
BP	GO:0019080	viral gene expression	2/40	100/18614	0.019519841	0.058365103	0.031598485	HDAC1/EP300	2
BP	GO:0035282	segmentation	2/40	100/18614	0.019519841	0.058365103	0.031598485	KAT2A/EP300	2
BP	GO:0055092	sterol homeostasis	2/40	100/18614	0.019519841	0.058365103	0.031598485	SIRT1/HDAC9	2
BP	GO:0010389	regulation of G2/M transition of mitotic cell cycle	2/40	101/18614	0.019887431	0.059345992	0.032129532	BRD4/PLK1	2
BP	GO:0021537	telencephalon development	3/40	270/18614	0.020088163	0.059790103	0.03236997	KDM1A/KAT2A/HDAC1	3
BP	GO:0050804	modulation of chemical synaptic transmission	4/40	487/18614	0.020115924	0.059790103	0.03236997	KMT2A/KAT2A/HDAC6/PLK2	4
BP	GO:0022411	cellular component disassembly	4/40	488/18614	0.020251211	0.059856614	0.032405979	TOP2A/HDAC6/PLK3/PLK1	4
BP	GO:0099177	regulation of trans-synaptic signaling	4/40	488/18614	0.020251211	0.059856614	0.032405979	KMT2A/KAT2A/HDAC6/PLK2	4
BP	GO:0006165	nucleoside diphosphate phosphorylation	2/40	102/18614	0.020257935	0.059856614	0.032405979	HDAC4/EP300	2
BP	GO:0048144	fibroblast proliferation	2/40	103/18614	0.020631339	0.060402288	0.032701403	KMT2A/KAT2A	2
BP	GO:1902882	regulation of response to oxidative stress	2/40	103/18614	0.020631339	0.060402288	0.032701403	SIRT1/HDAC6	2
BP	GO:0046939	nucleotide phosphorylation	2/40	104/18614	0.021007629	0.060402288	0.032701403	HDAC4/EP300	2
BP	GO:0071868	cellular response to monoamine stimulus	2/40	104/18614	0.021007629	0.060402288	0.032701403	SIRT2/HDAC2	2
BP	GO:0071870	cellular response to catecholamine stimulus	2/40	104/18614	0.021007629	0.060402288	0.032701403	SIRT2/HDAC2	2
BP	GO:0010835	regulation of protein ADP-ribosylation	1/40	10/18614	0.021287682	0.060402288	0.032701403	KAT2B	1
BP	GO:0016479	negative regulation of transcription by RNA polymerase I	1/40	10/18614	0.021287682	0.060402288	0.032701403	CREBBP	1
BP	GO:0032070	regulation of deoxyribonuclease activity	1/40	10/18614	0.021287682	0.060402288	0.032701403	SIRT1	1
BP	GO:0033034	positive regulation of myeloid cell apoptotic process	1/40	10/18614	0.021287682	0.060402288	0.032701403	SIRT1	1
BP	GO:0033210	leptin-mediated signaling pathway	1/40	10/18614	0.021287682	0.060402288	0.032701403	SIRT1	1
BP	GO:0036124	histone H3-K9 trimethylation	1/40	10/18614	0.021287682	0.060402288	0.032701403	SIRT1	1
BP	GO:0045793	positive regulation of cell size	1/40	10/18614	0.021287682	0.060402288	0.032701403	KDM1A	1
BP	GO:0051081	nuclear membrane disassembly	1/40	10/18614	0.021287682	0.060402288	0.032701403	PLK1	1
BP	GO:0051974	negative regulation of telomerase activity	1/40	10/18614	0.021287682	0.060402288	0.032701403	MEN1	1
BP	GO:0071374	cellular response to parathyroid hormone stimulus	1/40	10/18614	0.021287682	0.060402288	0.032701403	HDAC6	1
BP	GO:0097201	negative regulation of transcription from RNA polymerase II promoter in response to stress	1/40	10/18614	0.021287682	0.060402288	0.032701403	SIRT2	1
BP	GO:0098779	positive regulation of mitophagy in response to mitochondrial depolarization	1/40	10/18614	0.021287682	0.060402288	0.032701403	HDAC6	1
BP	GO:1900226	negative regulation of NLRP3 inflammasome complex assembly	1/40	10/18614	0.021287682	0.060402288	0.032701403	SIRT2	1
BP	GO:1902237	positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	1/40	10/18614	0.021287682	0.060402288	0.032701403	SIRT1	1
BP	GO:1902884	positive regulation of response to oxidative stress	1/40	10/18614	0.021287682	0.060402288	0.032701403	HDAC6	1
BP	GO:2000109	regulation of macrophage apoptotic process	1/40	10/18614	0.021287682	0.060402288	0.032701403	SIRT1	1
BP	GO:0001841	neural tube formation	2/40	105/18614	0.021386793	0.060569012	0.032791667	KAT2A/BRD2	2
BP	GO:0009135	purine nucleoside diphosphate metabolic process	2/40	106/18614	0.021768817	0.061419162	0.033251933	HDAC4/EP300	2
BP	GO:0009179	purine ribonucleoside diphosphate metabolic process	2/40	106/18614	0.021768817	0.061419162	0.033251933	HDAC4/EP300	2
BP	GO:0071867	response to monoamine	2/40	107/18614	0.022153687	0.062270945	0.033713082	SIRT2/HDAC2	2
BP	GO:0071869	response to catecholamine	2/40	107/18614	0.022153687	0.062270945	0.033713082	SIRT2/HDAC2	2
BP	GO:0045165	cell fate commitment	3/40	281/18614	0.022292202	0.062543169	0.033860463	HDAC2/HDAC1/EHMT2	3
BP	GO:0090398	cellular senescence	2/40	108/18614	0.022541391	0.063124306	0.034175086	SIRT1/PLK2	2
BP	GO:0018107	peptidyl-threonine phosphorylation	2/40	109/18614	0.022931914	0.06409833	0.034702417	SIRT2/PLK1	2
BP	GO:1901222	regulation of NIK/NF-kappaB signaling	2/40	110/18614	0.023325244	0.064306542	0.034815141	HDAC7/EP300	2
BP	GO:0010721	negative regulation of cell development	3/40	286/18614	0.023336269	0.064306542	0.034815141	SIRT2/KDM4A/HDAC6	3
BP	GO:0030397	membrane disassembly	1/40	11/18614	0.023391987	0.064306542	0.034815141	PLK1	1
BP	GO:0048742	regulation of skeletal muscle fiber development	1/40	11/18614	0.023391987	0.064306542	0.034815141	HDAC9	1
BP	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	1/40	11/18614	0.023391987	0.064306542	0.034815141	SIRT2	1
BP	GO:0071872	cellular response to epinephrine stimulus	1/40	11/18614	0.023391987	0.064306542	0.034815141	SIRT2	1
BP	GO:0072697	protein localization to cell cortex	1/40	11/18614	0.023391987	0.064306542	0.034815141	PLK1	1
BP	GO:2000726	negative regulation of cardiac muscle cell differentiation	1/40	11/18614	0.023391987	0.064306542	0.034815141	HDAC3	1
BP	GO:2000727	positive regulation of cardiac muscle cell differentiation	1/40	11/18614	0.023391987	0.064306542	0.034815141	KAT2A	1
BP	GO:0051341	regulation of oxidoreductase activity	2/40	111/18614	0.023721368	0.06509282	0.035240827	HDAC6/SIRT3	2
BP	GO:0006090	pyruvate metabolic process	2/40	112/18614	0.024120271	0.065946315	0.035702903	HDAC4/EP300	2
BP	GO:1902749	regulation of cell cycle G2/M phase transition	2/40	112/18614	0.024120271	0.065946315	0.035702903	BRD4/PLK1	2
BP	GO:0022037	metencephalon development	2/40	115/18614	0.025333532	0.067842752	0.036729622	NCOR2/KAT2A	2
BP	GO:0035710	"CD4-positive, alpha-beta T cell activation"	2/40	115/18614	0.025333532	0.067842752	0.036729622	MEN1/KMT2A	2
BP	GO:0042303	molting cycle	2/40	115/18614	0.025333532	0.067842752	0.036729622	HDAC2/HDAC1	2
BP	GO:0042633	hair cycle	2/40	115/18614	0.025333532	0.067842752	0.036729622	HDAC2/HDAC1	2
BP	GO:0000012	single strand break repair	1/40	12/18614	0.02549188	0.067842752	0.036729622	SIRT1	1
BP	GO:0014854	response to inactivity	1/40	12/18614	0.02549188	0.067842752	0.036729622	HDAC4	1
BP	GO:0033235	positive regulation of protein sumoylation	1/40	12/18614	0.02549188	0.067842752	0.036729622	HDAC4	1
BP	GO:0051095	regulation of helicase activity	1/40	12/18614	0.02549188	0.067842752	0.036729622	SIRT1	1
BP	GO:0070857	regulation of bile acid biosynthetic process	1/40	12/18614	0.02549188	0.067842752	0.036729622	SIRT1	1
BP	GO:0071394	cellular response to testosterone stimulus	1/40	12/18614	0.02549188	0.067842752	0.036729622	SIRT1	1
BP	GO:0090239	regulation of histone H4 acetylation	1/40	12/18614	0.02549188	0.067842752	0.036729622	SIRT1	1
BP	GO:0090435	protein localization to nuclear envelope	1/40	12/18614	0.02549188	0.067842752	0.036729622	PLK1	1
BP	GO:0140719	constitutive heterochromatin formation	1/40	12/18614	0.02549188	0.067842752	0.036729622	SIRT2	1
