#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CHD1L	SSRP1	9606.ENSP00000358262	9606.ENSP00000278412	0	0	0	0	0.072	0.441	0	0.291	0.601
CHD4	SUPT16H	9606.ENSP00000440542	9606.ENSP00000216297	0	0	0	0	0.360	0.585	0	0.361	0.815
CHD4	SMARCC1	9606.ENSP00000440542	9606.ENSP00000254480	0	0	0	0	0.354	0.801	0	0.457	0.924
CHD4	CCNT1	9606.ENSP00000440542	9606.ENSP00000261900	0	0	0	0	0.186	0.046	0	0.362	0.461
CHD4	SETD1A	9606.ENSP00000440542	9606.ENSP00000262519	0	0	0	0	0.139	0.183	0	0.322	0.482
CHD4	BRD4	9606.ENSP00000440542	9606.ENSP00000263377	0	0	0	0	0.231	0.849	0	0.915	0.989
CHD4	SSRP1	9606.ENSP00000440542	9606.ENSP00000278412	0	0	0	0	0.346	0.661	0	0.348	0.843
CHD4	MTA2	9606.ENSP00000440542	9606.ENSP00000278823	0	0	0	0	0.339	0.909	0.900	0.997	0.999
CHD4	IWS1	9606.ENSP00000440542	9606.ENSP00000295321	0	0	0	0	0.150	0.315	0	0.064	0.408
CHD4	LEO1	9606.ENSP00000440542	9606.ENSP00000299601	0	0	0	0	0.109	0.389	0	0.142	0.493
CHD4	SF3B3	9606.ENSP00000440542	9606.ENSP00000305790	0	0	0	0	0.146	0.324	0	0.128	0.453
CHD4	BRD3	9606.ENSP00000440542	9606.ENSP00000305918	0	0	0	0	0.170	0.553	0	0.576	0.829
CHD4	RBM14	9606.ENSP00000440542	9606.ENSP00000311747	0	0	0	0	0.260	0.292	0	0.141	0.511
CHD4	SUPT6H	9606.ENSP00000440542	9606.ENSP00000319104	0	0	0	0	0.362	0.331	0	0.146	0.604
CHD4	SMARCA4	9606.ENSP00000440542	9606.ENSP00000343896	0	0	0.181	0.630	0.505	0.826	0	0.575	0.966
CHD4	DDX21	9606.ENSP00000440542	9606.ENSP00000346120	0	0	0	0	0.191	0.331	0	0.453	0.679
CHD4	DNMT1	9606.ENSP00000440542	9606.ENSP00000352516	0	0	0	0	0.107	0.525	0	0.634	0.831
CHD4	CTR9	9606.ENSP00000440542	9606.ENSP00000355013	0	0	0	0	0.265	0.313	0	0.193	0.557
CHD4	CDC73	9606.ENSP00000440542	9606.ENSP00000356405	0	0	0	0	0.267	0.338	0	0.137	0.545
CHD4	RNF2	9606.ENSP00000440542	9606.ENSP00000356480	0	0	0	0	0.090	0.071	0.500	0.388	0.707
CHD4	GATAD2B	9606.ENSP00000440542	9606.ENSP00000357644	0	0	0	0	0.109	0.886	0.540	0.969	0.998
CHD4	HDAC1	9606.ENSP00000440542	9606.ENSP00000362649	0	0	0	0	0.365	0.934	0.900	0.996	0.999
CHD4	HELLS	9606.ENSP00000440542	9606.ENSP00000377601	0	0	0.167	0.729	0.056	0.292	0	0.084	0.422
CHD4	SIN3A	9606.ENSP00000440542	9606.ENSP00000378402	0	0	0	0	0.207	0.472	0	0.746	0.884
CHD4	SMARCD1	9606.ENSP00000440542	9606.ENSP00000378414	0	0	0	0	0.095	0.105	0	0.568	0.619
CHD4	BRD2	9606.ENSP00000440542	9606.ENSP00000378702	0	0	0	0	0.177	0.553	0	0.501	0.800
CHD4	EHMT2	9606.ENSP00000440542	9606.ENSP00000379078	0	0	0	0	0.102	0.612	0.500	0.359	0.873
CHD4	BRMS1	9606.ENSP00000440542	9606.ENSP00000396052	0	0	0	0	0.062	0.073	0.500	0.085	0.549
CHD4	CHD9	9606.ENSP00000440542	9606.ENSP00000396345	0	0	0.164	0.658	0.102	0.071	0	0.267	0.421
CHD4	TAF1	9606.ENSP00000440542	9606.ENSP00000406549	0	0	0	0	0.136	0.098	0	0.586	0.649
CHD4	MBD3	9606.ENSP00000440542	9606.ENSP00000412302	0	0	0	0	0.138	0.885	0.720	0.838	0.994
CHD4	EHMT1	9606.ENSP00000440542	9606.ENSP00000417980	0	0	0	0	0.150	0.344	0	0.423	0.650
CHD4	CHD8	9606.ENSP00000440542	9606.ENSP00000495240	0	0	0.198	0.655	0.355	0.071	0	0.267	0.601
CHD8	SUPT16H	9606.ENSP00000495240	9606.ENSP00000216297	0	0	0	0	0.135	0.420	0	0.660	0.814
CHD8	SMARCC1	9606.ENSP00000495240	9606.ENSP00000254480	0	0	0	0	0.172	0.354	0	0.335	0.613
CHD8	SETD1A	9606.ENSP00000495240	9606.ENSP00000262519	0	0	0	0	0.108	0.191	0	0.583	0.673
CHD8	BRD4	9606.ENSP00000495240	9606.ENSP00000263377	0	0	0	0	0.160	0.658	0	0.862	0.957
CHD8	RBBP5	9606.ENSP00000495240	9606.ENSP00000264515	0	0	0	0	0.126	0.547	0.900	0.593	0.981
CHD8	SSRP1	9606.ENSP00000495240	9606.ENSP00000278412	0	0	0	0	0.132	0.377	0	0.233	0.549
CHD8	IWS1	9606.ENSP00000495240	9606.ENSP00000295321	0	0	0	0	0.316	0.095	0	0.264	0.504
CHD8	LEO1	9606.ENSP00000495240	9606.ENSP00000299601	0	0	0	0	0.170	0.173	0	0.288	0.469
CHD8	BRD3	9606.ENSP00000495240	9606.ENSP00000305918	0	0	0	0	0.144	0.437	0	0.165	0.563
CHD8	HCFC1	9606.ENSP00000495240	9606.ENSP00000309555	0	0	0	0	0.162	0	0.900	0.082	0.916
CHD8	SUPT6H	9606.ENSP00000495240	9606.ENSP00000319104	0	0	0	0	0.356	0.120	0	0.255	0.541
CHD8	MED14	9606.ENSP00000495240	9606.ENSP00000323720	0	0	0	0	0.408	0.067	0	0.051	0.430
CHD8	SMARCA4	9606.ENSP00000495240	9606.ENSP00000343896	0	0	0.181	0.625	0.141	0.348	0	0.230	0.600
CHD8	DPY30	9606.ENSP00000495240	9606.ENSP00000345837	0	0	0	0	0.049	0.291	0.540	0.189	0.715
CHD8	CTR9	9606.ENSP00000495240	9606.ENSP00000355013	0	0	0	0	0.340	0.091	0	0.238	0.503
CHD8	CDC73	9606.ENSP00000495240	9606.ENSP00000356405	0	0	0	0	0.335	0.110	0	0.235	0.507
CHD8	RNF2	9606.ENSP00000495240	9606.ENSP00000356480	0	0	0	0	0.049	0.071	0.900	0.170	0.916
CHD8	GATAD2B	9606.ENSP00000495240	9606.ENSP00000357644	0	0	0	0	0.194	0.108	0	0.479	0.593
CHD8	RTF1	9606.ENSP00000495240	9606.ENSP00000374280	0	0	0	0	0.255	0.180	0	0.250	0.502
CHD8	GTF2F1	9606.ENSP00000495240	9606.ENSP00000377969	0	0	0	0	0.186	0	0	0.427	0.514
CHD8	SIN3A	9606.ENSP00000495240	9606.ENSP00000378402	0	0	0	0	0.233	0.114	0	0.338	0.511
CHD8	BRD2	9606.ENSP00000495240	9606.ENSP00000378702	0	0	0	0	0.134	0.354	0	0.196	0.512
CHD8	CHD9	9606.ENSP00000495240	9606.ENSP00000396345	0	0	0.074	0.930	0.082	0	0	0.404	0.449
CHD8	TAF6	9606.ENSP00000495240	9606.ENSP00000399982	0	0	0	0	0.113	0.091	0.900	0.135	0.921
CHD8	TAF1	9606.ENSP00000495240	9606.ENSP00000406549	0	0	0	0	0.489	0.098	0.900	0.316	0.964
CHD8	EHMT1	9606.ENSP00000495240	9606.ENSP00000417980	0	0	0	0	0.161	0.112	0	0.445	0.551
CHD8	CHD4	9606.ENSP00000495240	9606.ENSP00000440542	0	0	0.198	0.655	0.355	0.071	0	0.267	0.601
CHD9	SUPT16H	9606.ENSP00000396345	9606.ENSP00000216297	0	0	0	0	0.092	0.420	0	0.200	0.542
CHD9	SMARCC1	9606.ENSP00000396345	9606.ENSP00000254480	0	0	0	0	0.069	0.125	0	0.339	0.415
CHD9	BRD4	9606.ENSP00000396345	9606.ENSP00000263377	0	0	0	0	0.054	0.553	0	0.089	0.581
CHD9	SSRP1	9606.ENSP00000396345	9606.ENSP00000278412	0	0	0	0	0.046	0.377	0	0.164	0.459
CHD9	MED1	9606.ENSP00000396345	9606.ENSP00000300651	0	0	0	0	0.104	0	0.400	0.491	0.702
CHD9	RTF1	9606.ENSP00000396345	9606.ENSP00000374280	0	0	0	0	0.049	0.180	0	0.292	0.400
CHD9	SIN3A	9606.ENSP00000396345	9606.ENSP00000378402	0	0	0	0	0.067	0.114	0.500	0.082	0.569
CHD9	CHD4	9606.ENSP00000396345	9606.ENSP00000440542	0	0	0.164	0.658	0.102	0.071	0	0.267	0.421
CHD9	CHD8	9606.ENSP00000396345	9606.ENSP00000495240	0	0	0.074	0.930	0.082	0	0	0.404	0.449
CTR9	SUPT16H	9606.ENSP00000355013	9606.ENSP00000216297	0	0	0	0	0.192	0.982	0.540	0.665	0.997
CTR9	PAF1	9606.ENSP00000355013	9606.ENSP00000221265	0	0	0	0	0.191	0.997	0.900	0.797	0.999
CTR9	MLLT1	9606.ENSP00000355013	9606.ENSP00000252674	0	0	0	0	0.049	0	0.900	0.266	0.924
CTR9	CCNT1	9606.ENSP00000355013	9606.ENSP00000261900	0	0	0	0	0.253	0.427	0.900	0.269	0.964
CTR9	SETD1A	9606.ENSP00000355013	9606.ENSP00000262519	0	0	0	0	0.097	0.094	0	0.536	0.587
CTR9	ELL	9606.ENSP00000355013	9606.ENSP00000262809	0	0	0	0	0.060	0.164	0.900	0.217	0.930
CTR9	BRD4	9606.ENSP00000355013	9606.ENSP00000263377	0	0	0	0	0.083	0.510	0	0.207	0.612
CTR9	SSRP1	9606.ENSP00000355013	9606.ENSP00000278412	0	0	0	0	0.245	0.944	0.540	0.523	0.989
CTR9	IWS1	9606.ENSP00000355013	9606.ENSP00000295321	0	0	0	0	0.375	0.803	0	0.367	0.915
CTR9	LEO1	9606.ENSP00000355013	9606.ENSP00000299601	0	0	0	0	0.242	0.995	0.900	0.999	0.999
CTR9	SUPT6H	9606.ENSP00000355013	9606.ENSP00000319104	0	0	0	0	0.290	0.922	0.540	0.804	0.994
CTR9	SMARCA4	9606.ENSP00000355013	9606.ENSP00000343896	0	0.005	0	0	0.233	0.068	0	0.232	0.403
CTR9	EHMT2	9606.ENSP00000355013	9606.ENSP00000379078	0	0	0	0	0.099	0.320	0	0.155	0.437
CTR9	CHD8	9606.ENSP00000355013	9606.ENSP00000495240	0	0	0	0	0.340	0.091	0	0.238	0.503
CTR9	CHD4	9606.ENSP00000355013	9606.ENSP00000440542	0	0	0	0	0.265	0.313	0	0.193	0.557
CTR9	NCBP1	9606.ENSP00000355013	9606.ENSP00000364289	0	0	0	0	0.151	0	0.500	0.044	0.558
CTR9	EAF1	9606.ENSP00000355013	9606.ENSP00000380054	0	0	0	0	0.084	0	0.900	0	0.904
CTR9	CDK9	9606.ENSP00000355013	9606.ENSP00000362361	0	0	0	0	0.082	0.294	0.900	0.529	0.965
CTR9	CDC73	9606.ENSP00000355013	9606.ENSP00000356405	0	0	0	0	0.423	0.997	0.900	0.999	0.999
CTR9	RTF1	9606.ENSP00000355013	9606.ENSP00000374280	0	0	0	0	0.309	0.997	0.900	0.998	0.999
CXXC1	SMARCC1	9606.ENSP00000390475	9606.ENSP00000254480	0	0	0	0	0.055	0.422	0	0.196	0.523
CXXC1	SETD1A	9606.ENSP00000390475	9606.ENSP00000262519	0	0	0	0	0.097	0.987	0.900	0.995	0.999
CXXC1	RBBP5	9606.ENSP00000390475	9606.ENSP00000264515	0	0	0	0	0.049	0.994	0.900	0.997	0.999
CXXC1	YEATS2	9606.ENSP00000390475	9606.ENSP00000306983	0	0	0	0	0.060	0.321	0	0.138	0.402
CXXC1	HCFC1	9606.ENSP00000390475	9606.ENSP00000309555	0	0	0	0	0.089	0.614	0.900	0.831	0.993
CXXC1	RBM14	9606.ENSP00000390475	9606.ENSP00000311747	0	0	0	0	0.312	0	0	0.321	0.513
CXXC1	DPY30	9606.ENSP00000390475	9606.ENSP00000345837	0	0	0	0	0	0.923	0.900	0.973	0.999
CXXC1	DNMT1	9606.ENSP00000390475	9606.ENSP00000352516	0	0	0	0	0.107	0.308	0	0.483	0.653
CXXC1	RNF2	9606.ENSP00000390475	9606.ENSP00000356480	0	0	0	0	0.084	0.383	0	0.534	0.714
CXXC1	HDAC1	9606.ENSP00000390475	9606.ENSP00000362649	0	0	0	0	0.144	0	0	0.328	0.401
CXXC1	OGT	9606.ENSP00000390475	9606.ENSP00000362824	0	0	0	0	0.048	0.458	0	0.164	0.531
CXXC1	SIN3A	9606.ENSP00000390475	9606.ENSP00000378402	0	0	0	0	0.060	0	0	0.421	0.433
CXXC1	SMARCD1	9606.ENSP00000390475	9606.ENSP00000378414	0	0	0	0	0.099	0.405	0	0.159	0.509
CXXC1	EHMT2	9606.ENSP00000390475	9606.ENSP00000379078	0	0	0	0	0.147	0.292	0	0.556	0.708
CXXC1	EHMT1	9606.ENSP00000390475	9606.ENSP00000417980	0	0	0	0	0.134	0.292	0	0.364	0.576
DDX21	SUPT16H	9606.ENSP00000346120	9606.ENSP00000216297	0	0	0	0	0.252	0.394	0	0.190	0.601
DDX21	CCNT1	9606.ENSP00000346120	9606.ENSP00000261900	0	0	0	0	0.168	0.190	0	0.339	0.516
DDX21	SSRP1	9606.ENSP00000346120	9606.ENSP00000278412	0	0	0	0	0.221	0.424	0	0.871	0.937
DDX21	MTA2	9606.ENSP00000346120	9606.ENSP00000278823	0	0	0	0	0.175	0	0	0.338	0.431
DDX21	HDAC1	9606.ENSP00000346120	9606.ENSP00000362649	0	0	0	0	0.149	0.045	0	0.464	0.526
DDX21	NCBP1	9606.ENSP00000346120	9606.ENSP00000364289	0	0	0	0	0.169	0.447	0	0.148	0.575
DDX21	CHD4	9606.ENSP00000346120	9606.ENSP00000440542	0	0	0	0	0.191	0.331	0	0.453	0.679
DDX21	CDK9	9606.ENSP00000346120	9606.ENSP00000362361	0	0	0	0	0.075	0.608	0	0.569	0.830
DNMT1	SETD1A	9606.ENSP00000352516	9606.ENSP00000262519	0	0	0	0	0.060	0.053	0	0.481	0.497
DNMT1	BRD4	9606.ENSP00000352516	9606.ENSP00000263377	0	0	0	0	0.055	0.625	0	0.459	0.791
DNMT1	MTA2	9606.ENSP00000352516	9606.ENSP00000278823	0	0	0	0	0.107	0.625	0	0.295	0.743
DNMT1	BRD3	9606.ENSP00000352516	9606.ENSP00000305918	0	0	0	0	0.054	0.292	0	0.279	0.475
DNMT1	SMARCA4	9606.ENSP00000352516	9606.ENSP00000343896	0	0	0	0	0.171	0.066	0	0.714	0.759
DNMT1	GTF2F1	9606.ENSP00000352516	9606.ENSP00000377969	0	0	0	0	0.067	0	0	0.418	0.434
DNMT1	SAP30BP	9606.ENSP00000352516	9606.ENSP00000462116	0	0	0	0	0.075	0	0.500	0	0.517
DNMT1	BRD2	9606.ENSP00000352516	9606.ENSP00000378702	0	0	0	0	0.072	0.292	0	0.337	0.526
DNMT1	MBD3	9606.ENSP00000352516	9606.ENSP00000412302	0	0	0	0	0.074	0.292	0	0.412	0.580
DNMT1	RNF2	9606.ENSP00000352516	9606.ENSP00000356480	0	0	0	0	0	0	0	0.630	0.630
DNMT1	CXXC1	9606.ENSP00000352516	9606.ENSP00000390475	0	0	0	0	0.107	0.308	0	0.483	0.653
DNMT1	HELLS	9606.ENSP00000352516	9606.ENSP00000377601	0	0	0	0	0.202	0.314	0	0.501	0.703
DNMT1	CHD4	9606.ENSP00000352516	9606.ENSP00000440542	0	0	0	0	0.107	0.525	0	0.634	0.831
DNMT1	EHMT1	9606.ENSP00000352516	9606.ENSP00000417980	0	0	0	0	0.104	0.300	0	0.826	0.881
DNMT1	SIN3A	9606.ENSP00000352516	9606.ENSP00000378402	0	0	0	0	0.146	0.053	0.500	0.821	0.918
DNMT1	EHMT2	9606.ENSP00000352516	9606.ENSP00000379078	0	0	0	0	0.101	0.630	0	0.995	0.998
DNMT1	UHRF1	9606.ENSP00000352516	9606.ENSP00000479617	0	0	0.325	0	0.252	0.927	0.900	0.998	0.999
DNMT1	HDAC1	9606.ENSP00000352516	9606.ENSP00000362649	0	0	0	0	0.146	0.885	0.800	0.998	0.999
DPY30	SETD1A	9606.ENSP00000345837	9606.ENSP00000262519	0	0	0	0	0.054	0.941	0.900	0.982	0.999
DPY30	BRD4	9606.ENSP00000345837	9606.ENSP00000263377	0	0	0	0	0.064	0.292	0	0.177	0.407
DPY30	RBBP5	9606.ENSP00000345837	9606.ENSP00000264515	0	0	0	0	0.067	0.997	0.900	0.999	0.999
DPY30	AKAP8	9606.ENSP00000345837	9606.ENSP00000269701	0	0	0	0	0.055	0.292	0	0.765	0.829
DPY30	MTA2	9606.ENSP00000345837	9606.ENSP00000278823	0	0	0	0	0.044	0.429	0	0.092	0.461
DPY30	YEATS2	9606.ENSP00000345837	9606.ENSP00000306983	0	0	0	0	0.116	0.220	0	0.216	0.412
DPY30	HCFC1	9606.ENSP00000345837	9606.ENSP00000309555	0	0	0	0	0.049	0.598	0.900	0.943	0.997
DPY30	EHMT1	9606.ENSP00000345837	9606.ENSP00000417980	0	0	0	0	0.086	0.302	0	0.185	0.435
DPY30	EHMT2	9606.ENSP00000345837	9606.ENSP00000379078	0	0	0	0	0.090	0.302	0	0.271	0.497
DPY30	TAF6	9606.ENSP00000345837	9606.ENSP00000399982	0	0	0	0	0.049	0	0.540	0.056	0.550
DPY30	TAF1	9606.ENSP00000345837	9606.ENSP00000406549	0	0	0	0	0	0	0.540	0.102	0.569
DPY30	HDAC1	9606.ENSP00000345837	9606.ENSP00000362649	0	0	0	0	0.069	0	0.500	0.221	0.606
DPY30	SIN3A	9606.ENSP00000345837	9606.ENSP00000378402	0	0	0	0	0.049	0.114	0.500	0.200	0.618
DPY30	RNF2	9606.ENSP00000345837	9606.ENSP00000356480	0	0	0	0	0.044	0	0.540	0.228	0.630
DPY30	CHD8	9606.ENSP00000345837	9606.ENSP00000495240	0	0	0	0	0.049	0.291	0.540	0.189	0.715
DPY30	CXXC1	9606.ENSP00000345837	9606.ENSP00000390475	0	0	0	0	0	0.923	0.900	0.973	0.999
EAF1	SUPT16H	9606.ENSP00000380054	9606.ENSP00000216297	0	0	0	0	0	0	0.540	0	0.540
EAF1	PAF1	9606.ENSP00000380054	9606.ENSP00000221265	0	0	0	0	0.119	0	0.900	0	0.908
EAF1	MLLT1	9606.ENSP00000380054	9606.ENSP00000252674	0	0	0	0	0.125	0.721	0.900	0.656	0.990
EAF1	CCNT1	9606.ENSP00000380054	9606.ENSP00000261900	0	0	0	0	0.049	0	0.900	0.388	0.936
EAF1	ELL	9606.ENSP00000380054	9606.ENSP00000262809	0	0	0	0	0.074	0.850	0.900	0.950	0.999
EAF1	MED26	9606.ENSP00000380054	9606.ENSP00000263390	0	0	0	0	0.055	0.365	0	0.738	0.829
EAF1	SSRP1	9606.ENSP00000380054	9606.ENSP00000278412	0	0	0	0	0	0	0.540	0	0.540
EAF1	IWS1	9606.ENSP00000380054	9606.ENSP00000295321	0	0	0	0	0.103	0	0.800	0	0.812
EAF1	LEO1	9606.ENSP00000380054	9606.ENSP00000299601	0	0	0	0	0.147	0	0.900	0	0.911
EAF1	SUPT6H	9606.ENSP00000380054	9606.ENSP00000319104	0	0	0	0	0.060	0	0.800	0	0.803
EAF1	CTR9	9606.ENSP00000380054	9606.ENSP00000355013	0	0	0	0	0.084	0	0.900	0	0.904
EAF1	CDC73	9606.ENSP00000380054	9606.ENSP00000356405	0	0	0	0	0.053	0	0.900	0	0.901
EAF1	CDK9	9606.ENSP00000380054	9606.ENSP00000362361	0	0	0	0	0.086	0.292	0.900	0.351	0.952
EAF1	NCBP1	9606.ENSP00000380054	9606.ENSP00000364289	0	0	0	0	0	0	0.500	0.041	0.499
EAF1	RTF1	9606.ENSP00000380054	9606.ENSP00000374280	0	0	0	0	0.087	0	0.900	0	0.904
EAF1	GTF2F1	9606.ENSP00000380054	9606.ENSP00000377969	0	0	0	0	0.049	0.189	0.500	0	0.580
EHMT1	BRD4	9606.ENSP00000417980	9606.ENSP00000263377	0	0	0	0	0.085	0.314	0	0.240	0.482
EHMT1	RBBP5	9606.ENSP00000417980	9606.ENSP00000264515	0	0	0	0	0.128	0.312	0	0.277	0.528
EHMT1	BRD3	9606.ENSP00000417980	9606.ENSP00000305918	0	0	0	0	0.162	0.439	0	0.145	0.563
EHMT1	SMARCA4	9606.ENSP00000417980	9606.ENSP00000343896	0	0	0	0	0.119	0.068	0	0.379	0.446
EHMT1	DPY30	9606.ENSP00000417980	9606.ENSP00000345837	0	0	0	0	0.086	0.302	0	0.185	0.435
EHMT1	DNMT1	9606.ENSP00000417980	9606.ENSP00000352516	0	0	0	0	0.104	0.300	0	0.826	0.881
EHMT1	MPHOSPH8	9606.ENSP00000417980	9606.ENSP00000355388	0	0	0	0.552	0.101	0.701	0	0.206	0.768
EHMT1	RNF2	9606.ENSP00000417980	9606.ENSP00000356480	0	0	0	0	0	0.095	0.500	0.518	0.763
EHMT1	HDAC1	9606.ENSP00000417980	9606.ENSP00000362649	0.042	0	0	0	0.085	0.473	0	0.889	0.942
EHMT1	SIN3A	9606.ENSP00000417980	9606.ENSP00000378402	0	0	0	0	0.163	0.069	0	0.296	0.404
EHMT1	BRD2	9606.ENSP00000417980	9606.ENSP00000378702	0	0	0	0	0.074	0.439	0	0.216	0.557
EHMT1	EHMT2	9606.ENSP00000417980	9606.ENSP00000379078	0	0	0.075	0.925	0.131	0.836	0.900	0.979	0.999
EHMT1	CXXC1	9606.ENSP00000417980	9606.ENSP00000390475	0	0	0	0	0.134	0.292	0	0.364	0.576
EHMT1	CHD8	9606.ENSP00000417980	9606.ENSP00000495240	0	0	0	0	0.161	0.112	0	0.445	0.551
EHMT1	CHD4	9606.ENSP00000417980	9606.ENSP00000440542	0	0	0	0	0.150	0.344	0	0.423	0.650
EHMT2	SETD1A	9606.ENSP00000379078	9606.ENSP00000262519	0	0	0	0.550	0.102	0	0	0.587	0.614
EHMT2	BRD4	9606.ENSP00000379078	9606.ENSP00000263377	0	0	0	0	0.085	0.314	0	0.673	0.777
EHMT2	MED26	9606.ENSP00000379078	9606.ENSP00000263390	0	0	0	0	0.081	0.091	0	0.516	0.560
EHMT2	RBBP5	9606.ENSP00000379078	9606.ENSP00000264515	0	0	0	0	0.082	0.312	0	0.417	0.600
EHMT2	MTA2	9606.ENSP00000379078	9606.ENSP00000278823	0	0	0	0	0.079	0.512	0.500	0.200	0.796
EHMT2	LEO1	9606.ENSP00000379078	9606.ENSP00000299601	0	0	0	0	0.120	0.364	0	0.176	0.499
EHMT2	BRD3	9606.ENSP00000379078	9606.ENSP00000305918	0	0	0	0	0.125	0.534	0	0.311	0.694
EHMT2	SMARCA4	9606.ENSP00000379078	9606.ENSP00000343896	0	0	0	0	0.092	0.068	0	0.784	0.801
EHMT2	DPY30	9606.ENSP00000379078	9606.ENSP00000345837	0	0	0	0	0.090	0.302	0	0.271	0.497
EHMT2	DNMT1	9606.ENSP00000379078	9606.ENSP00000352516	0	0	0	0	0.101	0.630	0	0.995	0.998
EHMT2	CTR9	9606.ENSP00000379078	9606.ENSP00000355013	0	0	0	0	0.099	0.320	0	0.155	0.437
EHMT2	MPHOSPH8	9606.ENSP00000379078	9606.ENSP00000355388	0	0	0	0.554	0.063	0.296	0	0.576	0.696
EHMT2	CDC73	9606.ENSP00000379078	9606.ENSP00000356405	0	0	0	0	0.067	0.341	0	0.122	0.413
EHMT2	RNF2	9606.ENSP00000379078	9606.ENSP00000356480	0	0	0	0	0	0.087	0.500	0.609	0.805
EHMT2	GATAD2B	9606.ENSP00000379078	9606.ENSP00000357644	0	0	0	0	0.058	0	0.500	0.090	0.534
EHMT2	HDAC1	9606.ENSP00000379078	9606.ENSP00000362649	0.042	0	0	0	0.083	0.662	0.500	0.996	0.999
EHMT2	HELLS	9606.ENSP00000379078	9606.ENSP00000377601	0	0	0	0	0.057	0.112	0	0.566	0.605
EHMT2	SIN3A	9606.ENSP00000379078	9606.ENSP00000378402	0	0	0	0	0.087	0.069	0	0.787	0.803
EHMT2	BRD2	9606.ENSP00000379078	9606.ENSP00000378702	0	0	0	0	0.067	0.439	0	0.337	0.623
EHMT2	CXXC1	9606.ENSP00000379078	9606.ENSP00000390475	0	0	0	0	0.147	0.292	0	0.556	0.708
EHMT2	MBD3	9606.ENSP00000379078	9606.ENSP00000412302	0	0	0	0	0.092	0.300	0.500	0.278	0.740
EHMT2	CHD4	9606.ENSP00000379078	9606.ENSP00000440542	0	0	0	0	0.102	0.612	0.500	0.359	0.873
EHMT2	UHRF1	9606.ENSP00000379078	9606.ENSP00000479617	0	0	0	0	0.049	0.722	0	0.990	0.997
EHMT2	EHMT1	9606.ENSP00000379078	9606.ENSP00000417980	0	0	0.075	0.925	0.131	0.836	0.900	0.979	0.999
ELL	SUPT16H	9606.ENSP00000262809	9606.ENSP00000216297	0	0	0	0	0	0	0.540	0.155	0.595
ELL	PAF1	9606.ENSP00000262809	9606.ENSP00000221265	0	0	0	0	0.067	0	0.900	0.079	0.906
ELL	MLLT1	9606.ENSP00000262809	9606.ENSP00000252674	0	0	0	0	0.095	0.685	0.900	0.999	0.999
ELL	CCNT1	9606.ENSP00000262809	9606.ENSP00000261900	0	0	0	0	0.049	0.328	0.900	0.977	0.998
ELL	HDAC1	9606.ENSP00000262809	9606.ENSP00000362649	0	0	0	0	0.049	0.292	0	0.181	0.400
ELL	BRD4	9606.ENSP00000262809	9606.ENSP00000263377	0	0	0	0	0.059	0	0	0.449	0.459
ELL	NCBP1	9606.ENSP00000262809	9606.ENSP00000364289	0	0	0	0	0	0	0.500	0.099	0.530
ELL	GTF2F1	9606.ENSP00000262809	9606.ENSP00000377969	0	0	0	0	0.103	0	0.500	0.092	0.557
ELL	SSRP1	9606.ENSP00000262809	9606.ENSP00000278412	0	0	0	0	0	0	0.540	0.159	0.596
ELL	IWS1	9606.ENSP00000262809	9606.ENSP00000295321	0	0	0	0	0.049	0	0.800	0.095	0.813
ELL	SUPT6H	9606.ENSP00000262809	9606.ENSP00000319104	0	0	0	0	0.092	0	0.800	0.238	0.849
ELL	CDC73	9606.ENSP00000262809	9606.ENSP00000356405	0	0	0	0	0.049	0	0.900	0.224	0.919
ELL	LEO1	9606.ENSP00000262809	9606.ENSP00000299601	0	0	0	0	0	0	0.900	0.249	0.921
ELL	RTF1	9606.ENSP00000262809	9606.ENSP00000374280	0	0	0	0	0.049	0	0.900	0.271	0.924
ELL	CTR9	9606.ENSP00000262809	9606.ENSP00000355013	0	0	0	0	0.060	0.164	0.900	0.217	0.930
ELL	MED26	9606.ENSP00000262809	9606.ENSP00000263390	0	0	0	0	0.505	0.332	0	0.914	0.969
ELL	CDK9	9606.ENSP00000262809	9606.ENSP00000362361	0	0	0	0	0.074	0.537	0.900	0.949	0.997
ELL	EAF1	9606.ENSP00000262809	9606.ENSP00000380054	0	0	0	0	0.074	0.850	0.900	0.950	0.999
ENY2	SF3B3	9606.ENSP00000429986	9606.ENSP00000305790	0	0	0	0	0.097	0.189	0.540	0.266	0.719
ENY2	YEATS2	9606.ENSP00000429986	9606.ENSP00000306983	0	0	0	0	0.070	0	0.720	0.156	0.761
ENY2	TAF5	9606.ENSP00000429986	9606.ENSP00000358854	0	0	0	0	0.049	0.518	0.900	0.685	0.983
ENY2	TAF6	9606.ENSP00000429986	9606.ENSP00000399982	0	0	0	0	0.097	0.837	0.900	0.688	0.994
GATAD2B	BRD4	9606.ENSP00000357644	9606.ENSP00000263377	0	0	0	0	0.166	0.625	0	0.173	0.719
GATAD2B	MTA2	9606.ENSP00000357644	9606.ENSP00000278823	0	0	0	0	0.124	0.881	0.540	0.964	0.998
GATAD2B	BRD3	9606.ENSP00000357644	9606.ENSP00000305918	0	0	0	0	0.135	0.292	0	0.172	0.449
