ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0016446	somatic hypermutation of immunoglobulin genes	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	MSH2/POLQ/MSH6	3
BP	GO:0019511	peptidyl-proline hydroxylation	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	P4HA1/EGLN1/ERO1A	3
BP	GO:0032897	negative regulation of viral transcription	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	UBP1/TRIM32/LARP7	3
BP	GO:0032905	transforming growth factor beta1 production	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	THBS1/LAPTM4B/CD2AP	3
BP	GO:0032933	SREBP signaling pathway	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	FBXW7/ERLIN1/TMED2	3
BP	GO:0042308	negative regulation of protein import into nucleus	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	UFM1/RAB23/ANGPT1	3
BP	GO:0043328	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	STAM/STAM2/VPS36	3
BP	GO:0043455	regulation of secondary metabolic process	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	APPL1/RAPGEF2/RAB38	3
BP	GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	MARCHF7/SIRT1/PSMD10	3
BP	GO:0046459	short-chain fatty acid metabolic process	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	PCCA/THNSL2/OXSM	3
BP	GO:0046500	S-adenosylmethionine metabolic process	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	MAT2A/ENOPH1/MTRR	3
BP	GO:0048021	regulation of melanin biosynthetic process	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	APPL1/RAPGEF2/RAB38	3
BP	GO:0048291	isotype switching to IgG isotypes	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	PTPRC/ATAD5/MSH2	3
BP	GO:0048308	organelle inheritance	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	CDK1/YWHAZ/MAP2K1	3
BP	GO:0048313	Golgi inheritance	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	CDK1/YWHAZ/MAP2K1	3
BP	GO:0060576	intestinal epithelial cell development	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	HIF1A/C1GALT1/IL6ST	3
BP	GO:0070571	negative regulation of neuron projection regeneration	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	CERS2/INPP5F/SPP1	3
BP	GO:0072520	seminiferous tubule development	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	WDR48/SCAPER/KIF18A	3
BP	GO:0097531	mast cell migration	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	KIT/SWAP70/VEGFA	3
BP	GO:1900102	negative regulation of endoplasmic reticulum unfolded protein response	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	UFL1/DNAJB9/NCK1	3
BP	GO:1900153	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	DHX36/PABPC1/TOB1	3
BP	GO:1900376	regulation of secondary metabolite biosynthetic process	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	APPL1/RAPGEF2/RAB38	3
BP	GO:1902166	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	ATAD5/MARCHF7/SIRT1	3
BP	GO:1904251	regulation of bile acid metabolic process	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	KIT/STARD4/SIRT1	3
BP	GO:1904923	regulation of autophagy of mitochondrion in response to mitochondrial depolarization	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	HK2/VPS13C/VDAC1	3
BP	GO:2000104	negative regulation of DNA-templated DNA replication	3/1663	15/18903	0.139680999872004	0.5420385558173	0.48074150485856	BRCA2/SLFN11/FBXO5	3
BP	GO:0046916	cellular transition metal ion homeostasis	14/1663	116/18903	0.140176333672135	0.543546772780724	0.482079163379099	HIF1A/TFRC/SLC39A10/AP3B1/FRRS1/ACO1/CCDC115/EGLN1/NCOA4/HEPH/SLC30A9/SLC40A1/SLC30A7/ATP6V1G1	14
BP	GO:0007548	sex differentiation	31/1663	288/18903	0.140260882263733	0.543546772780724	0.482079163379099	KIT/PTPN11/BRCA2/TGFBR1/AGO4/UBE3A/TMF1/VEGFA/LGR4/NCOA4/RHOBTB3/IDH1/SF1/SIRT1/ARID4B/MSH2/WDR48/ZFY/LHFPL2/SCAPER/FER/ARID5B/KIF18A/ASPM/CYP1B1/NRIP1/SMAD5/FNDC3A/ARID4A/WT1/TIPARP	31
BP	GO:0042987	amyloid precursor protein catabolic process	9/1663	68/18903	0.140832120845976	0.545388696872872	0.483712791375467	ADAM17/ROCK1/RANBP9/LYN/ROCK2/RTN4/NCSTN/IFNGR1/TMED10	9
BP	GO:0009266	response to temperature stimulus	21/1663	186/18903	0.141641628735042	0.547777319291643	0.485831293691982	TMEM135/THBS1/DHX36/HSP90AA1/APPL2/ACADM/PSIP1/EIF2AK4/LYN/ERO1A/SIRT1/CHORDC1/YWHAE/TPR/DNAJB4/EIF2AK3/HSP90AB3P/DNAJA2/ATR/MICB/SCN9A	21
BP	GO:0043405	regulation of MAP kinase activity	21/1663	186/18903	0.141641628735042	0.547777319291643	0.485831293691982	KIT/THBS1/PDCD4/PTPRC/MAP3K7/HMGCR/TAOK3/VEGFA/PIK3CB/SOS1/ADAM9/LYN/ROBO1/AIDA/PAQR3/ZNF675/SPRY1/EZH2/DUSP16/PTPN22/DUSP19	21
BP	GO:0009451	RNA modification	20/1663	176/18903	0.142127423917326	0.549282396308633	0.487166167350526	PUS7/TARBP1/TGS1/C9orf64/TRMT13/TRMT11/CMTR2/DIMT1/PARN/NSUN2/TRMT6/TRMT10A/TRMT1L/WTAP/METTL14/CBLL1/LARP7/OSGEPL1/CDKAL1/ZCCHC4	20
BP	GO:0050671	positive regulation of lymphocyte proliferation	17/1663	146/18903	0.142466261097384	0.550217863001787	0.487995845721161	CD46/TFRC/SLC39A10/PTPRC/VAV3/PRKCQ/ATAD5/JAK2/TGFBR2/CD274/NCK1/IL6ST/PTPN22/BMI1/ANXA1/PELI1/MYD88	17
BP	GO:0016072	rRNA metabolic process	29/1663	268/18903	0.143065641323991	0.552157617737194	0.489716241070437	DDX21/PWP1/DIS3/MAK16/GTF3C3/ESF1/WBP11/UTP25/WDR3/DIMT1/GTF3C4/XRN2/MTREX/DDX18/PRKDC/HEATR1/ERI2/FCF1/DDX52/ERI1/SRFBP1/SPIN1/SHQ1/UTP18/RIOK1/SLFN12/UTP20/ZCCHC4/SBDS	29
BP	GO:0002090	regulation of receptor internalization	8/1663	59/18903	0.144133028402569	0.5551465219977	0.492367141669024	SCYL2/VEGFA/SDCBP/ITGB3/MTMR2/ANGPT1/ANKRD13A/UBQLN2	8
BP	GO:0043666	regulation of phosphoprotein phosphatase activity	8/1663	59/18903	0.144133028402569	0.5551465219977	0.492367141669024	ROCK1/SLC39A10/PPP1R12A/PTPRC/PPP6R3/JAK2/ROCK2/CALM2	8
BP	GO:0051289	protein homotetramerization	8/1663	59/18903	0.144133028402569	0.5551465219977	0.492367141669024	AQP2/CRYZ/APPL2/ALDH9A1/USP16/GLS/CTH/HPRT1	8
BP	GO:0002285	lymphocyte activation involved in immune response	23/1663	207/18903	0.145414203871782	0.558526679694243	0.495365050360677	CD46/MYB/TFRC/SWAP70/LIG4/PTPRC/ATAD5/TP53BP1/EIF2AK4/RIF1/NFKBIZ/MSH2/VAMP7/MSH6/ITM2A/XBP1/FCGR2B/DOCK10/SOCS5/MALT1/ANXA1/DOCK11/CD1C	23
BP	GO:0009064	glutamine family amino acid metabolic process	10/1663	78/18903	0.145590101050957	0.558526679694243	0.495365050360677	PPAT/ALDH18A1/CTPS2/GLS/GLUD1/OAT/GFPT1/SLC38A1/SLC25A12/GLUD2	10
BP	GO:0034637	cellular carbohydrate biosynthetic process	10/1663	78/18903	0.145590101050957	0.558526679694243	0.495365050360677	B3GNT2/ACADM/CSGALNACT2/IMPA1/B4GALT5/B4GALT1/GBE1/CSGALNACT1/SORBS1/PPP1R3B	10
BP	GO:0003338	metanephros morphogenesis	5/1663	32/18903	0.145698340542931	0.558526679694243	0.495365050360677	CALB1/LIF/LGR4/STAT1/WT1	5
BP	GO:0040020	regulation of meiotic nuclear division	5/1663	32/18903	0.145698340542931	0.558526679694243	0.495365050360677	RAD51AP1/LIF/TRIP13/PDE3A/FBXO5	5
BP	GO:0046685	response to arsenic-containing substance	5/1663	32/18903	0.145698340542931	0.558526679694243	0.495365050360677	DHX36/DDX3X/RNF4/ATR/CYP1B1	5
BP	GO:1901889	negative regulation of cell junction assembly	5/1663	32/18903	0.145698340542931	0.558526679694243	0.495365050360677	ROCK1/THBS1/CLASP2/ARHGAP6/ROCK2	5
BP	GO:0018198	peptidyl-cysteine modification	7/1663	50/18903	0.146578774130517	0.560767382861367	0.497352361043549	OXR1/ZDHHC17/TMX3/RAB6A/GOLGA7/NCOA7/PRDX3	7
BP	GO:0051646	mitochondrion localization	7/1663	50/18903	0.146578774130517	0.560767382861367	0.497352361043549	HIF1A/DNM1L/ARMCX3/LRPPRC/MFN1/RHOT1/WASF1	7
BP	GO:1901570	fatty acid derivative biosynthetic process	7/1663	50/18903	0.146578774130517	0.560767382861367	0.497352361043549	ACSL4/PAM/FAR1/ACSL1/HSD17B12/ACSL3/ELOVL5	7
BP	GO:0071887	leukocyte apoptotic process	14/1663	117/18903	0.147128117814087	0.562457559415678	0.498851402046215	HIF1A/ADAM17/SLC39A10/DOCK8/PRKCQ/ST6GAL1/RAPGEF2/PIK3CB/LYN/SIRT1/CD274/IL7R/ANXA1/RAG1	14
BP	GO:0001914	regulation of T cell mediated cytotoxicity	6/1663	41/18903	0.147515254369178	0.562457559415678	0.498851402046215	PTPRC/PPP3CB/FCGR2B/CYRIB/IL7R/CD1C	6
BP	GO:0006418	tRNA aminoacylation for protein translation	6/1663	41/18903	0.147515254369178	0.562457559415678	0.498851402046215	NARS1/LARS1/DARS1/IARS1/MARS2/FARSB	6
BP	GO:0006458	'de novo' protein folding	6/1663	41/18903	0.147515254369178	0.562457559415678	0.498851402046215	DNAJC18/HSPA13/ERO1A/DNAJB5/DNAJB14/DNAJB4	6
BP	GO:0070232	regulation of T cell apoptotic process	6/1663	41/18903	0.147515254369178	0.562457559415678	0.498851402046215	HIF1A/DOCK8/PRKCQ/CD274/IL7R/RAG1	6
BP	GO:0001704	formation of primary germ layer	15/1663	127/18903	0.148023115390778	0.56401569101647	0.500233330550181	PRKAR1A/ITGB1/ITGA4/CDC73/ACVR1/KIF16B/TXNRD1/MAP2K1/ITGB3/SETD2/CTR9/ITGAV/EPB41L5/MMP9/SMAD1	15
BP	GO:0006112	energy reserve metabolic process	11/1663	88/18903	0.149033243218811	0.567484251640282	0.503309645022812	LEPR/ACADM/PPP1CC/RB1CC1/PGM2/GBE1/IL6ST/GFPT1/SORBS1/PPP1R3B/STBD1	11
BP	GO:0006650	glycerophospholipid metabolic process	33/1663	311/18903	0.14994880121034	0.570588309826495	0.506062677233516	SOCS2/FAR1/EFR3A/OSBPL8/BPNT2/SACM1L/GPCPD1/PIK3CB/SERINC1/CEPT1/IMPA1/PI4K2B/PIK3C2A/PLD1/MTMR2/ACSL3/INPP5F/SOCS4/INPP1/MTMR1/LPIN1/AGPAT5/PNPLA8/SOCS5/SH3YL1/NAAA/PIGA/PIGW/RAB38/SELENOI/PLEK/SOCS6/PLA2G4A	33
BP	GO:0014015	positive regulation of gliogenesis	9/1663	69/18903	0.150128525146692	0.570890077230062	0.506330318924593	DICER1/UFL1/LIF/KRAS/PPP1CC/LYN/PRKCI/PRMT5/IL6ST	9
BP	GO:0045926	negative regulation of growth	27/1663	249/18903	0.150550463636089	0.572111888884469	0.507413960608546	HIF1A/EI24/RNF6/ADIPOR1/WWC2/DDX3X/SOCS2/SPAG9/CRLF3/SMARCA2/CDKN1B/RB1/CDKN2AIP/SIRT1/RTN4/TGFBR2/RYK/SPP1/PNPT1/SPART/TOMM70/DCBLD2/WT1/BBS2/DAB2/ESR2/LGMN	27
BP	GO:0090130	tissue migration	39/1663	374/18903	0.15116657380006	0.574069453609447	0.509150151884321	HIF1A/KIT/NUS1/PTPN11/ANLN/ADAM17/ROCK1/ADIPOR1/THBS1/ITGB1/FBXW7/TGFBR1/MIA3/CLASP2/VEGFA/PIK3CB/ADAM9/ROBO1/ITGB3/PIK3C2A/ROCK2/SIRT1/RTN4/MAPRE2/TGFBR2/PKN2/PTK2/EPB41L5/PRKX/CYP1B1/CAPN7/MMP9/LGALS12/ANGPT1/DOCK1/ANXA1/NFE2L2/SPRED1/LGMN	39
BP	GO:0007040	lysosome organization	12/1663	98/18903	0.151484378554991	0.574125794723415	0.509200121598881	GNPTAB/AP3B1/CCDC115/TMEM106B/RAB14/LAPTM4B/TPP1/RAB7A/ACP3/CHMP1B/HOOK1/ZKSCAN3	12
BP	GO:0014020	primary neural tube formation	12/1663	98/18903	0.151484378554991	0.574125794723415	0.509200121598881	HIF1A/PHACTR4/KIF20B/HECTD1/TMED2/STIL/SETD2/GLMN/PRKACB/FZD6/SEC24B/NPHP3	12
BP	GO:0080171	lytic vacuole organization	12/1663	98/18903	0.151484378554991	0.574125794723415	0.509200121598881	GNPTAB/AP3B1/CCDC115/TMEM106B/RAB14/LAPTM4B/TPP1/RAB7A/ACP3/CHMP1B/HOOK1/ZKSCAN3	12
BP	GO:0050670	regulation of lymphocyte proliferation	26/1663	239/18903	0.151981541538505	0.575626291569886	0.510530933040736	PRKAR1A/CD46/TFRC/SLC39A10/SOS2/PTPRC/VAV3/PRKCQ/ATAD5/JAK2/SOS1/LYN/MARCHF7/DLG1/GLMN/TGFBR2/CD274/NCK1/IL6ST/FCGR2B/PTPN22/BMI1/ANXA1/PELI1/GPNMB/MYD88	26
BP	GO:0062014	negative regulation of small molecule metabolic process	13/1663	108/18903	0.153172031487671	0.578978057850671	0.513503660992402	BRCA1/ERLIN1/PRMT3/LEPR/REST/APPL2/SIRT1/FAM3C/NFKB1/SLC25A12/PLEK/CRY1/ETFBKMT	13
BP	GO:0090263	positive regulation of canonical Wnt signaling pathway	13/1663	108/18903	0.153172031487671	0.578978057850671	0.513503660992402	TNKS2/DDX3X/LGR4/UBR5/USP8/CSNK1G3/USP47/RNF146/USP34/TTC21B/HHEX/ASPM/NFKB1	13
BP	GO:0090398	cellular senescence	13/1663	108/18903	0.153172031487671	0.578978057850671	0.513503660992402	SMC6/BRCA2/NEK4/SMC5/MORC3/CDKN1B/ZMPSTE24/MAP2K1/SIRT1/PRMT6/PNPT1/ZKSCAN3/FBXO5	13
BP	GO:0006364	rRNA processing	25/1663	229/18903	0.153373843340821	0.579355680659515	0.513838579893362	DDX21/PWP1/DIS3/MAK16/ESF1/WBP11/UTP25/WDR3/DIMT1/XRN2/MTREX/DDX18/PRKDC/HEATR1/ERI2/FCF1/DDX52/ERI1/SRFBP1/SHQ1/UTP18/RIOK1/UTP20/ZCCHC4/SBDS	25
BP	GO:0019751	polyol metabolic process	14/1663	118/18903	0.154262383514381	0.581609624541101	0.515837633949336	BPNT2/PPIP5K2/SPTLC1/NUDT4/IMPA1/SLC5A3/MTMR2/SGPP1/GPD2/INPP1/NAAA/PLEK/PLPP1/PLA2G4A	14
BP	GO:0002886	regulation of myeloid leukocyte mediated immunity	8/1663	60/18903	0.15432186386346	0.581609624541101	0.515837633949336	DDX21/DHX36/LYN/STAP1/VAMP7/FER/FCGR2B/SNX4	8
BP	GO:0006998	nuclear envelope organization	8/1663	60/18903	0.15432186386346	0.581609624541101	0.515837633949336	ZMPSTE24/VPS4B/TOR1AIP1/NDEL1/LMNB1/LPIN1/CHMP1B/TMEM170A	8
BP	GO:2000514	regulation of CD4-positive, alpha-beta T cell activation	10/1663	79/18903	0.154399352410287	0.581609624541101	0.515837633949336	MYB/PRKCQ/NFKBIZ/CBFB/TGFBR2/CD274/CD83/SOCS5/MALT1/ANXA1	10
BP	GO:0015980	energy derivation by oxidation of organic compounds	35/1663	333/18903	0.154808278967961	0.581609624541101	0.515837633949336	HIF1A/DHTKD1/BNIP3/LYRM7/SUCLG2/ACO1/SLC25A13/CDK1/LEPR/PUM2/ACADM/IDH1/AK4/PPP1CC/DLAT/SUCLA2/RB1CC1/PDE12/MSH2/MTFR1/NIPSNAP2/PGM2/GPD2/GBE1/IL6ST/C2orf69/PNPT1/GFPT1/PDHB/SORBS1/PPP1R3B/SLC25A12/ETFRF1/CAVIN3/STBD1	35
BP	GO:0070585	protein localization to mitochondrion	15/1663	128/18903	0.154879073554875	0.581609624541101	0.515837633949336	DNM1L/HK2/BAG4/FBXW7/LMAN1/AP3B1/MOAP1/HSP90AA1/GDAP1/NPEPPS/BNIP3L/TOMM70/LEPROT/MARCHF5/TIMM23B	15
BP	GO:0006346	DNA methylation-dependent heterochromatin formation	4/1663	24/18903	0.155300511882743	0.581609624541101	0.515837633949336	L3MBTL3/ZNF304/SIRT1/RESF1	4
BP	GO:0010226	response to lithium ion	4/1663	24/18903	0.155300511882743	0.581609624541101	0.515837633949336	ARL13B/LIG4/CDKN1B/NFE2L2	4
BP	GO:0018279	protein N-linked glycosylation via asparagine	4/1663	24/18903	0.155300511882743	0.581609624541101	0.515837633949336	ST6GAL1/MAGT1/STT3B/MGAT2	4
BP	GO:0035162	embryonic hemopoiesis	4/1663	24/18903	0.155300511882743	0.581609624541101	0.515837633949336	HIF1A/KIT/VEGFA/TGFBR2	4
BP	GO:0039531	regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway	4/1663	24/18903	0.155300511882743	0.581609624541101	0.515837633949336	PUM2/BIRC2/USP15/BIRC3	4
BP	GO:0140632	inflammasome complex assembly	4/1663	24/18903	0.155300511882743	0.581609624541101	0.515837633949336	DDX3X/NEK7/EIF2AK2/MYD88	4
BP	GO:1904666	regulation of ubiquitin protein ligase activity	4/1663	24/18903	0.155300511882743	0.581609624541101	0.515837633949336	DNM1L/BTRC/USP44/FBXO5	4
BP	GO:0006643	membrane lipid metabolic process	23/1663	209/18903	0.156004286752885	0.583860678202866	0.517834124629307	KIT/GALC/CERT1/OSBP/PRKD3/CERS2/SPTLC1/SERINC1/B4GALT5/B4GALT6/SGPP1/VAPA/B3GNT5/FUCA1/ELOVL5/NSMAF/CYP1B1/B3GALNT1/NAAA/PIGA/PIGW/CERKL/PLPP1	23
BP	GO:0034655	nucleobase-containing compound catabolic process	44/1663	428/18903	0.156357354583338	0.584797079477815	0.518664631893484	ENTPD4/PNRC2/DICER1/TUT7/ROCK1/DHX36/AGO4/IGF2BP3/SUCLG2/TUT4/DIS3/NT5C2/PABPC1/PUM2/CNOT6L/ENPP3/PARN/LRPPRC/XRN2/MTREX/NUDT4/SUCLA2/MBD4/NSUN2/PDE12/ROCK2/PATL1/SAMD4A/METTL14/ZC3H14/PDE8A/DNA2/PPP1R8/ENPP4/LIN28B/GSPT1/HPRT1/GRSF1/PNPT1/DDX5/PABPC4/TOB1/SLFN12/MYD88	44
BP	GO:0001913	T cell mediated cytotoxicity	7/1663	51/18903	0.15784913346186	0.586601418872514	0.520264925500966	PTPRC/PPP3CB/HPRT1/FCGR2B/CYRIB/IL7R/CD1C	7
BP	GO:0019083	viral transcription	7/1663	51/18903	0.15784913346186	0.586601418872514	0.520264925500966	CHD1/REST/UBP1/CCNT1/TRIM32/LARP7/CCNT2	7
BP	GO:0030225	macrophage differentiation	7/1663	51/18903	0.15784913346186	0.586601418872514	0.520264925500966	L3MBTL3/LIF/VEGFA/RB1/SIRT1/EIF2AK1/MMP9	7
BP	GO:0060324	face development	7/1663	51/18903	0.15784913346186	0.586601418872514	0.520264925500966	ASPH/PTPN11/RAB3GAP1/MAP2K1/ARID5B/TIPARP/CRISPLD1	7
BP	GO:0060425	lung morphogenesis	7/1663	51/18903	0.15784913346186	0.586601418872514	0.520264925500966	AP3B1/LIF/KRAS/MAP2K1/TGFBR2/SPRY1/SEC24B	7
BP	GO:1901985	positive regulation of protein acetylation	7/1663	51/18903	0.15784913346186	0.586601418872514	0.520264925500966	DEK/DDX21/BRCA1/DDX3X/LIF/KAT7/FAM161A	7
BP	GO:0001667	ameboidal-type cell migration	50/1663	492/18903	0.157920925519706	0.586601418872514	0.520264925500966	HIF1A/KIT/NUS1/IQGAP1/CAP1/PTPN11/ANLN/ADAM17/BAG4/ROCK1/ADIPOR1/PHACTR4/THBS1/ITGB1/FBXW7/ITGA4/TGFBR1/MIA3/CLASP2/APPL2/VEGFA/APPL1/ACVR1/PIK3CB/ADAM9/ROBO1/ITGB3/PIK3C2A/ROCK2/SIRT1/RTN4/MAPRE2/TGFBR2/PKN2/PTK2/FER/ARID5B/EPB41L5/PRKX/CYP1B1/CAPN7/MMP9/LGALS12/ANGPT1/DOCK1/ANXA1/NFE2L2/RFFL/SPRED1/LGMN	50
BP	GO:0045580	regulation of T cell differentiation	20/1663	179/18903	0.159369501029196	0.586601418872514	0.520264925500966	CD46/MYB/AP3B1/SOS2/PTPRC/ARID2/SMARCA2/SOS1/ZBTB1/NFKBIZ/CBFB/TGFBR2/ACTL6A/XBP1/CD83/SOCS5/MALT1/IL7R/ANXA1/RAG1	20
BP	GO:0030511	positive regulation of transforming growth factor beta receptor signaling pathway	5/1663	33/18903	0.160079918826787	0.586601418872514	0.520264925500966	ADAM17/THBS1/SDCBP/CDKN1C/DAB2	5
BP	GO:0033032	regulation of myeloid cell apoptotic process	5/1663	33/18903	0.160079918826787	0.586601418872514	0.520264925500966	ADAM17/ST6GAL1/PIK3CB/SIRT1/ANXA1	5
BP	GO:0050901	leukocyte tethering or rolling	5/1663	33/18903	0.160079918826787	0.586601418872514	0.520264925500966	ROCK1/ITGB1/ITGA4/SELP/GOLPH3	5
BP	GO:1902253	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	5/1663	33/18903	0.160079918826787	0.586601418872514	0.520264925500966	ATAD5/MARCHF7/SIRT1/RRN3/HNRNPK	5
BP	GO:1903846	positive regulation of cellular response to transforming growth factor beta stimulus	5/1663	33/18903	0.160079918826787	0.586601418872514	0.520264925500966	ADAM17/THBS1/SDCBP/CDKN1C/DAB2	5
BP	GO:0002714	positive regulation of B cell mediated immunity	6/1663	42/18903	0.160136714120638	0.586601418872514	0.520264925500966	TFRC/PTPRC/ATAD5/TP53BP1/RIF1/MSH2	6
BP	GO:0002891	positive regulation of immunoglobulin mediated immune response	6/1663	42/18903	0.160136714120638	0.586601418872514	0.520264925500966	TFRC/PTPRC/ATAD5/TP53BP1/RIF1/MSH2	6
BP	GO:0010907	positive regulation of glucose metabolic process	6/1663	42/18903	0.160136714120638	0.586601418872514	0.520264925500966	PPP4R3B/PMAIP1/ARPP19/SIRT1/SORBS1/SLC25A12	6
BP	GO:0021587	cerebellum morphogenesis	6/1663	42/18903	0.160136714120638	0.586601418872514	0.520264925500966	PTPN11/KIF14/MAP2K1/SLC25A46/TTC21B/FAIM2	6
BP	GO:0071354	cellular response to interleukin-6	6/1663	42/18903	0.160136714120638	0.586601418872514	0.520264925500966	JAK1/JAK2/CTR9/FER/IL6ST/NFKB1	6
BP	GO:0071604	transforming growth factor beta production	6/1663	42/18903	0.160136714120638	0.586601418872514	0.520264925500966	HIF1A/CD46/THBS1/ITGAV/LAPTM4B/CD2AP	6
BP	GO:0046545	development of primary female sexual characteristics	13/1663	109/18903	0.160805145595338	0.586601418872514	0.520264925500966	KIT/BRCA2/UBE3A/VEGFA/IDH1/SIRT1/ZFY/LHFPL2/SCAPER/ARID5B/NRIP1/WT1/TIPARP	13
BP	GO:1904063	negative regulation of cation transmembrane transport	13/1663	109/18903	0.160805145595338	0.586601418872514	0.520264925500966	FBXO11/CAB39/KCNE3/NEDD4/PPP3CB/C4orf3/YWHAE/GSTM2/VDAC1/SESTD1/MMP9/GEM/CALM2	13
BP	GO:0007292	female gamete generation	18/1663	159/18903	0.161003758254428	0.586601418872514	0.520264925500966	TUT7/BRCA2/USP9X/TUT4/TTK/TOP2A/PARN/SOS1/SIRT1/AURKA/TRIP13/PDE3A/ZFY/SPIRE1/ASPM/TAF4B/NRIP1/FBXO5	18
BP	GO:0002566	somatic diversification of immune receptors via somatic mutation	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	MSH2/POLQ/MSH6	3
BP	GO:0002730	regulation of dendritic cell cytokine production	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	KIT/DDX21/DHX36	3
BP	GO:0006266	DNA ligation	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	LIG4/TOP2A/APTX	3
BP	GO:0006735	NADH regeneration	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	HK2/ENO2/PGK1	3
BP	GO:0007028	cytoplasm organization	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	KIF5B/SOS1/RRN3	3
BP	GO:0021535	cell migration in hindbrain	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	ARL13B/ITGB1/POU4F1	3
BP	GO:0030202	heparin metabolic process	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	CSGALNACT1/ANGPT1/SLC10A7	3
BP	GO:0031053	primary miRNA processing	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	DDX3X/LIN28B/SMAD1	3
BP	GO:0034112	positive regulation of homotypic cell-cell adhesion	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	JAK1/JAK2/IL6ST	3
BP	GO:0042795	snRNA transcription by RNA polymerase II	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	ZNF143/CDK7/LARP7	3
BP	GO:0046184	aldehyde biosynthetic process	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	REST/KDM3A/DAB2	3
BP	GO:0051014	actin filament severing	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	GMFB/SCIN/CFL2	3
BP	GO:0051127	positive regulation of actin nucleation	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	NCKAP1/SCIN/WASF1	3
BP	GO:0060911	cardiac cell fate commitment	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	ITGB1/ACVR1/WT1	3
BP	GO:0061621	canonical glycolysis	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	HK2/ENO2/PGK1	3
BP	GO:0061718	glucose catabolic process to pyruvate	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	HK2/ENO2/PGK1	3
BP	GO:0070365	hepatocyte differentiation	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	E2F8/ANXA1/E2F7	3
BP	GO:0070431	nucleotide-binding oligomerization domain containing 2 signaling pathway	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	ERBIN/LACC1/PTPN22	3
BP	GO:0071501	cellular response to sterol depletion	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	FBXW7/ERLIN1/TMED2	3
BP	GO:1990403	embryonic brain development	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	TBC1D23/CDC40/TRA2B	3
BP	GO:2000846	regulation of corticosteroid hormone secretion	3/1663	16/18903	0.16127669616495	0.586601418872514	0.520264925500966	PTPN11/CRY1/DAB2	3
