ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0050807	regulation of synapse organization	17/1354	209/18903	0.328651877974359	0.994866513886617	0.968666608010621	NECTIN1/ADGRL1/LRFN4/ABI3/ANAPC2/ARHGAP22/NTRK1/ABHD17A/GHRL/NTN1/AGRN/CHRNB2/NFATC4/SHANK3/DMPK/TREM2/LHFPL4	17
BP	GO:0006111	regulation of gluconeogenesis	5/1354	53/18903	0.329771918045161	0.994866513886617	0.968666608010621	SOGA1/MST1/STK11/GPT/C1QTNF3	5
BP	GO:0045332	phospholipid translocation	5/1354	53/18903	0.329771918045161	0.994866513886617	0.968666608010621	KCNN4/ABCA7/ATP10A/ANO7/ANO9	5
BP	GO:0071622	regulation of granulocyte chemotaxis	5/1354	53/18903	0.329771918045161	0.994866513886617	0.968666608010621	CMKLR1/C5AR1/CXCL17/THBS4/C3AR1	5
BP	GO:2000677	regulation of transcription regulatory region DNA binding	5/1354	53/18903	0.329771918045161	0.994866513886617	0.968666608010621	SRI/DDIT3/ZBTB7A/DOT1L/HEY2	5
BP	GO:0002696	positive regulation of leukocyte activation	35/1354	450/18903	0.329950194912042	0.994866513886617	0.968666608010621	LGALS9/BAD/CORO1A/CARD11/CD70/RASAL3/AIF1/VAV1/SART1/RPS3/TYROBP/PYCARD/NECTIN2/CCDC88B/AGER/VSIR/ZMIZ1/HLA-F/PIK3R6/CD24/IGHD/GAS6/EGR3/HAMP/JAK3/CHRNB2/CD38/TRDC/MPL/ITPKB/EFNB1/IGFBP2/IL12RB1/TNFRSF13C/TREM2	35
BP	GO:0070374	positive regulation of ERK1 and ERK2 cascade	18/1354	223/18903	0.333862067619975	0.994866513886617	0.968666608010621	LGALS9/HRAS/PYCARD/GPER1/AGER/FGFR3/PRKD2/ABCA7/GAS6/GLIPR2/NTRK1/CHI3L1/GPBAR1/DENND2B/C5AR1/NOTCH1/CXCL17/TREM2	18
BP	GO:0017156	calcium-ion regulated exocytosis	6/1354	66/18903	0.334356369412234	0.994866513886617	0.968666608010621	HYAL3/VAMP2/ADRA2A/CACNA1H/NOTCH1/BAIAP3	6
BP	GO:0048488	synaptic vesicle endocytosis	6/1354	66/18903	0.334356369412234	0.994866513886617	0.968666608010621	SLC2A4/AP3B2/VAMP2/SYNJ2/BIN1/TBC1D24	6
BP	GO:0140238	presynaptic endocytosis	6/1354	66/18903	0.334356369412234	0.994866513886617	0.968666608010621	SLC2A4/AP3B2/VAMP2/SYNJ2/BIN1/TBC1D24	6
BP	GO:0007272	ensheathment of neurons	12/1354	144/18903	0.336067115068896	0.994866513886617	0.968666608010621	CXCR4/CST7/PRX/TNFRSF1B/NSUN5/SH3TC2/ITGB4/TPPP/CNTNAP1/PLEC/SOX10/MYRF	12
BP	GO:0008366	axon ensheathment	12/1354	144/18903	0.336067115068896	0.994866513886617	0.968666608010621	CXCR4/CST7/PRX/TNFRSF1B/NSUN5/SH3TC2/ITGB4/TPPP/CNTNAP1/PLEC/SOX10/MYRF	12
BP	GO:0002292	T cell differentiation involved in immune response	7/1354	79/18903	0.336779981890415	0.994866513886617	0.968666608010621	LGALS9/BATF/FOXP1/LY9/LOXL3/JAK3/IL12RB1	7
BP	GO:0002437	inflammatory response to antigenic stimulus	7/1354	79/18903	0.336779981890415	0.994866513886617	0.968666608010621	ELANE/RAB44/FCGR1A/NOTCH1/HCK/IL20RB/TREM2	7
BP	GO:0086001	cardiac muscle cell action potential	7/1354	79/18903	0.336779981890415	0.994866513886617	0.968666608010621	CACNA1C/RANGRF/BIN1/HCN3/RNF207/FLNA/DSP	7
BP	GO:0002286	T cell activation involved in immune response	10/1354	118/18903	0.337819267519051	0.994866513886617	0.968666608010621	LGALS9/BATF/ITGAL/FOXP1/LY9/SLC11A1/LOXL3/JAK3/IL12RB1/CEACAM1	10
BP	GO:0002691	regulation of cellular extravasation	4/1354	41/18903	0.337932541006977	0.994866513886617	0.968666608010621	ELANE/AGER/XG/GP1BA	4
BP	GO:0034122	negative regulation of toll-like receptor signaling pathway	4/1354	41/18903	0.337932541006977	0.994866513886617	0.968666608010621	CD300LF/LILRA2/NFKBIL1/TREM2	4
BP	GO:0043631	RNA polyadenylation	4/1354	41/18903	0.337932541006977	0.994866513886617	0.968666608010621	PAF1/CPSF1/CPEB1/SYMPK	4
BP	GO:0045124	regulation of bone resorption	4/1354	41/18903	0.337932541006977	0.994866513886617	0.968666608010621	GPR137/LTBP3/HAMP/CD38	4
BP	GO:0045454	cell redox homeostasis	4/1354	41/18903	0.337932541006977	0.994866513886617	0.968666608010621	TXNRD2/NQO1/DDIT3/SLC11A1	4
BP	GO:0046461	neutral lipid catabolic process	4/1354	41/18903	0.337932541006977	0.994866513886617	0.968666608010621	MGLL/FAAH/SORL1/LIPE	4
BP	GO:0046464	acylglycerol catabolic process	4/1354	41/18903	0.337932541006977	0.994866513886617	0.968666608010621	MGLL/FAAH/SORL1/LIPE	4
BP	GO:0051693	actin filament capping	4/1354	41/18903	0.337932541006977	0.994866513886617	0.968666608010621	TMOD4/SPTBN4/SPTBN2/AVIL	4
BP	GO:0060338	regulation of type I interferon-mediated signaling pathway	4/1354	41/18903	0.337932541006977	0.994866513886617	0.968666608010621	NLRC5/ISG15/SAMHD1/IRF7	4
BP	GO:0120178	steroid hormone biosynthetic process	4/1354	41/18903	0.337932541006977	0.994866513886617	0.968666608010621	ADM/CACNA1H/LHB/CYP21A2	4
BP	GO:1901031	regulation of response to reactive oxygen species	4/1354	41/18903	0.337932541006977	0.994866513886617	0.968666608010621	RACK1/FOXP1/ENDOG/GPR37L1	4
BP	GO:1905314	semi-lunar valve development	4/1354	41/18903	0.337932541006977	0.994866513886617	0.968666608010621	TNFRSF1B/SMAD6/NOTCH1/HEY2	4
BP	GO:2000008	regulation of protein localization to cell surface	4/1354	41/18903	0.337932541006977	0.994866513886617	0.968666608010621	KCNAB2/TYROBP/ABCA7/RANGRF	4
BP	GO:0001818	negative regulation of cytokine production	29/1354	371/18903	0.339058823160115	0.994866513886617	0.968666608010621	ELANE/CARD16/LGALS9/POMC/CMKLR1/TYROBP/PYCARD/CHID1/DDIT3/NFKBIL1/BPI/ORM1/SIGIRR/AGER/SLC11A1/HOMER3/LTF/VSIR/HLA-F/HDAC7/CD24/GAS6/GHRL/JAK3/NLRC3/C1QTNF3/CEACAM1/IL20RB/TREM2	29
BP	GO:0035725	sodium ion transmembrane transport	15/1354	184/18903	0.339606457185743	0.994866513886617	0.968666608010621	TESC/ATP1B2/SLC20A1/SLC6A9/SLC34A3/CACNA1H/TRPM2/RANGRF/ASIC3/SLC41A1/HCN3/DRD4/ATP4B/NALCN/WNK4	15
BP	GO:0009314	response to radiation	35/1354	452/18903	0.3397287131204	0.994866513886617	0.968666608010621	ELANE/CDKN2D/CARD16/NOC2L/HYAL3/H2AX/CYBA/HRAS/COPS3/AQP1/COPS9/EEF1D/FOS/CRIP1/MFAP4/MGMT/B4GALT2/ERCC1/BABAM1/RAD9A/RPL26/ABCA7/RGS9/ROM1/STK11/BRAT1/NTRK1/HAMP/CCND1/PDE1B/CHRNB2/CRTC1/NFATC4/UVSSA/SFRP2	35
BP	GO:0016482	cytosolic transport	14/1354	171/18903	0.341424910114133	0.994866513886617	0.968666608010621	CORO1A/RILP/WASH3P/WASH6P/WASHC1/SNX8/TRIM46/WDR81/CLTCL1/SORL1/CORO7/FLNA/BAIAP3/SNX32	14
BP	GO:0046879	hormone secretion	23/1354	291/18903	0.342238994739803	0.994866513886617	0.968666608010621	RETN/BAD/RAB44/POMC/AQP1/UQCC2/SRI/BRSK2/GPER1/ADM/TACR2/ADRA2A/SCT/TRPM2/RASL10B/GHRL/PIM3/CD38/ACVR2B/BAIAP3/C1QTNF3/WNK4/SCG5	23
BP	GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	13/1354	158/18903	0.3431607896501	0.994866513886617	0.968666608010621	STUB1/LRP1/NBL1/SMAD6/ZBTB7A/SORL1/NOTCH1/HTRA3/BAMBI/SFRP2/VASN/BCL9L/MIR17HG	13
BP	GO:0010948	negative regulation of cell cycle process	25/1354	318/18903	0.343308119427742	0.994866513886617	0.968666608010621	CDKN2D/ANAPC15/H2AX/E2F1/PTTG1/TPRA1/CHMP2A/AURKAIP1/PINX1/CTDSPL/GPER1/NOP53/PIDD1/BABAM1/RAD9A/GJC2/MIIP/RPL26/MAD1L1/FZR1/RBM14/CCND1/DOT1L/SPC24/SUSD2	25
BP	GO:0002279	mast cell activation involved in immune response	5/1354	54/18903	0.344258812060088	0.994866513886617	0.968666608010621	LGALS9/RAB44/LAT2/S100A13/UNC13D	5
BP	GO:0014009	glial cell proliferation	5/1354	54/18903	0.344258812060088	0.994866513886617	0.968666608010621	E2F1/NTN1/NOTCH1/SOX10/TREM2	5
BP	GO:0031113	regulation of microtubule polymerization	5/1354	54/18903	0.344258812060088	0.994866513886617	0.968666608010621	RPS3/TBCD/CLIP3/RANGRF/ARL2	5
BP	GO:0045778	positive regulation of ossification	5/1354	54/18903	0.344258812060088	0.994866513886617	0.968666608010621	ISG15/RXRA/LTF/VDR/ACVR2B	5
BP	GO:0086002	cardiac muscle cell action potential involved in contraction	5/1354	54/18903	0.344258812060088	0.994866513886617	0.968666608010621	CACNA1C/BIN1/RNF207/FLNA/DSP	5
BP	GO:0001958	endochondral ossification	3/1354	29/18903	0.344890693044703	0.994866513886617	0.968666608010621	PHOSPHO1/SCX/FGFR3	3
BP	GO:0008053	mitochondrial fusion	3/1354	29/18903	0.344890693044703	0.994866513886617	0.968666608010621	MTCH2/HUWE1/PARL	3
BP	GO:0015865	purine nucleotide transport	3/1354	29/18903	0.344890693044703	0.994866513886617	0.968666608010621	SLC25A42/SLC19A1/ABCC6	3
BP	GO:0031571	mitotic G1 DNA damage checkpoint signaling	3/1354	29/18903	0.344890693044703	0.994866513886617	0.968666608010621	PIDD1/RPL26/CCND1	3
BP	GO:0036075	replacement ossification	3/1354	29/18903	0.344890693044703	0.994866513886617	0.968666608010621	PHOSPHO1/SCX/FGFR3	3
BP	GO:0043247	telomere maintenance in response to DNA damage	3/1354	29/18903	0.344890693044703	0.994866513886617	0.968666608010621	ERCC1/TFPT/RTEL1	3
BP	GO:0048265	response to pain	3/1354	29/18903	0.344890693044703	0.994866513886617	0.968666608010621	P2RX2/NTRK1/THBS4	3
BP	GO:0048873	homeostasis of number of cells within a tissue	3/1354	29/18903	0.344890693044703	0.994866513886617	0.968666608010621	CORO1A/NOTCH1/IL20RB	3
BP	GO:0051654	establishment of mitochondrion localization	3/1354	29/18903	0.344890693044703	0.994866513886617	0.968666608010621	UXT/NECTIN2/RHOT2	3
BP	GO:0060402	calcium ion transport into cytosol	3/1354	29/18903	0.344890693044703	0.994866513886617	0.968666608010621	CACNA1C/P2RX2/CACNB3	3
BP	GO:0090025	regulation of monocyte chemotaxis	3/1354	29/18903	0.344890693044703	0.994866513886617	0.968666608010621	AIF1/NBL1/CXCL17	3
BP	GO:0095500	acetylcholine receptor signaling pathway	3/1354	29/18903	0.344890693044703	0.994866513886617	0.968666608010621	CHRM4/AGRN/CHRNB2	3
BP	GO:1902175	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	3/1354	29/18903	0.344890693044703	0.994866513886617	0.968666608010621	HSPB1/NOX1/TREM2	3
BP	GO:1902430	negative regulation of amyloid-beta formation	3/1354	29/18903	0.344890693044703	0.994866513886617	0.968666608010621	ABCA7/BIN1/SORL1	3
BP	GO:0006639	acylglycerol metabolic process	11/1354	132/18903	0.346243897177477	0.994866513886617	0.968666608010621	TNXB/NR1H2/MGLL/DGKZ/DGAT1/FAAH/LMF1/SORL1/LIPE/SLC27A1/AVIL	11
BP	GO:0001574	ganglioside biosynthetic process	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	ST6GALNAC6/ST3GAL3	2
BP	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	NOTCH1/HEY2	2
BP	GO:0006089	lactate metabolic process	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	HAGH/GATD1	2
BP	GO:0007096	regulation of exit from mitosis	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	PPP1R9B/NPM2	2
BP	GO:0008228	opsonization	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	SPON2/MYO18A	2
BP	GO:0009151	purine deoxyribonucleotide metabolic process	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	NT5C/SAMHD1	2
BP	GO:0009251	glucan catabolic process	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	MGAM/PYGM	2
BP	GO:0010470	regulation of gastrulation	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	SCX/RACK1	2
BP	GO:0015867	ATP transport	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	SLC25A42/ABCC6	2
BP	GO:0016074	sno(s)RNA metabolic process	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	EXOSC5/EXOSC4	2
BP	GO:0019885	antigen processing and presentation of endogenous peptide antigen via MHC class I	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	HLA-F/TAP2	2
BP	GO:0020027	hemoglobin metabolic process	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	AHSP/SLC6A9	2
BP	GO:0034134	toll-like receptor 2 signaling pathway	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	CYBA/TREM2	2
BP	GO:0036124	histone H3-K9 trimethylation	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	SUV39H1/LMNA	2
BP	GO:0036342	post-anal tail morphogenesis	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	TCF15/SFRP2	2
BP	GO:0045198	establishment of epithelial cell apical/basal polarity	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	TCF15/SYNE4	2
BP	GO:0045217	cell-cell junction maintenance	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	PRTN3/CNTNAP1	2
BP	GO:0045956	positive regulation of calcium ion-dependent exocytosis	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	HYAL3/CACNA1H	2
BP	GO:0060253	negative regulation of glial cell proliferation	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	NOTCH1/SOX10	2
BP	GO:0071468	cellular response to acidic pH	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	PKD1L3/NOX1	2
BP	GO:0072378	blood coagulation, fibrin clot formation	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	GP1BA/FLNA	2
BP	GO:0090136	epithelial cell-cell adhesion	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	THBS4/DSP	2
BP	GO:0090594	inflammatory response to wounding	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	WDR83/SIGLEC10	2
BP	GO:1902358	sulfate transmembrane transport	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	SLC25A10/SLC26A1	2
BP	GO:1903236	regulation of leukocyte tethering or rolling	2/1354	17/18903	0.34661074971175	0.994866513886617	0.968666608010621	ELANE/GP1BA	2
BP	GO:0030888	regulation of B cell proliferation	6/1354	67/18903	0.347341165684731	0.994866513886617	0.968666608010621	CARD11/TYROBP/MNDA/CHRNB2/CD38/TNFRSF13C	6
BP	GO:0042440	pigment metabolic process	7/1354	80/18903	0.348640715830307	0.994866513886617	0.968666608010621	SLC25A38/UROD/PPOX/ATP5IF1/SLC6A9/IBA57/ASIP	7
BP	GO:0070227	lymphocyte apoptotic process	7/1354	80/18903	0.348640715830307	0.994866513886617	0.968666608010621	LGALS9/NOC2L/FOXP1/PRKD2/JAK3/CLC/MIR17HG	7
BP	GO:0000422	autophagy of mitochondrion	8/1354	93/18903	0.34886644180766	0.994866513886617	0.968666608010621	TOMM7/ATG4D/ATP5IF1/ATG7/HUWE1/PARL/ATG2A/TSC2	8
BP	GO:0030516	regulation of axon extension	8/1354	93/18903	0.34886644180766	0.994866513886617	0.968666608010621	TRIM46/ANAPC2/SEMA6C/NTN1/SEMA3G/SEMA6B/SEMA4G/PLXNA4	8
BP	GO:0061726	mitochondrion disassembly	8/1354	93/18903	0.34886644180766	0.994866513886617	0.968666608010621	TOMM7/ATG4D/ATP5IF1/ATG7/HUWE1/PARL/ATG2A/TSC2	8
BP	GO:1901653	cellular response to peptide	29/1354	373/18903	0.349927157236174	0.994866513886617	0.968666608010621	SLC2A4/CYBA/ID1/LRP1/FOS/APRT/GPER1/VAMP2/GFER/PXN/AGER/STAT5A/SOGA1/PPP1R9B/CPEB1/GCGR/GHRL/JAK3/GPT/SORL1/TNS2/INSRR/TSC2/PIK3R2/CRHR2/SLC27A1/CEACAM1/TREM2/DDX11	29
BP	GO:0050727	regulation of inflammatory response	32/1354	414/18903	0.352519835234139	0.994866513886617	0.968666608010621	S100A9/ELANE/S100A8/CST7/PYCARD/MGLL/TNFRSF1B/SPHK1/GPER1/RPS19/NKG7/TNFAIP8L2/FOXP1/IFI35/AGER/FCGR1A/KRT1/FEM1A/CD200R1L/HAMP/NLRP1/GHRL/IL16/CXCL17/SIGLEC10/NLRC3/ADORA2A/HCK/C1QTNF3/NDUFC2/IL20RB/TREM2	32
BP	GO:0002714	positive regulation of B cell mediated immunity	4/1354	42/18903	0.354604668842537	0.994866513886617	0.968666608010621	C17orf99/NECTIN2/FCGR1A/TREM2	4
BP	GO:0002891	positive regulation of immunoglobulin mediated immune response	4/1354	42/18903	0.354604668842537	0.994866513886617	0.968666608010621	C17orf99/NECTIN2/FCGR1A/TREM2	4
BP	GO:0010453	regulation of cell fate commitment	4/1354	42/18903	0.354604668842537	0.994866513886617	0.968666608010621	CHD4/LOXL3/SFRP2/IL12RB1	4
BP	GO:0031670	cellular response to nutrient	4/1354	42/18903	0.354604668842537	0.994866513886617	0.968666608010621	RXRA/GAS6/VDR/NDOR1	4
BP	GO:0032735	positive regulation of interleukin-12 production	4/1354	42/18903	0.354604668842537	0.994866513886617	0.968666608010621	LGALS9/IRF1/AGER/IL16	4
BP	GO:0045022	early endosome to late endosome transport	4/1354	42/18903	0.354604668842537	0.994866513886617	0.968666608010621	RILP/WASH3P/WDR81/FLNA	4
BP	GO:0055069	zinc ion homeostasis	4/1354	42/18903	0.354604668842537	0.994866513886617	0.968666608010621	S100A9/S100A8/TMC8/SLC39A4	4
BP	GO:0070296	sarcoplasmic reticulum calcium ion transport	4/1354	42/18903	0.354604668842537	0.994866513886617	0.968666608010621	GSTO1/SRI/CACNA1C/CASQ1	4
BP	GO:0086091	regulation of heart rate by cardiac conduction	4/1354	42/18903	0.354604668842537	0.994866513886617	0.968666608010621	CACNA1C/BIN1/HCN3/DSP	4
BP	GO:1900274	regulation of phospholipase C activity	4/1354	42/18903	0.354604668842537	0.994866513886617	0.968666608010621	HRAS/S1PR4/C5AR1/LPAR2	4
BP	GO:2000403	positive regulation of lymphocyte migration	4/1354	42/18903	0.354604668842537	0.994866513886617	0.968666608010621	CORO1A/AIF1/PYCARD/MADCAM1	4
BP	GO:0043405	regulation of MAP kinase activity	15/1354	186/18903	0.35508258915071	0.994866513886617	0.968666608010621	ELANE/TNXB/HRAS/RPS3/PIK3R5/AGER/ADRA2A/PIK3R6/CD24/SORL1/LIME1/MAPK8IP1/DRD4/MAP3K11/SFRP2	15
BP	GO:0006638	neutral lipid metabolic process	11/1354	133/18903	0.355440311463449	0.994866513886617	0.968666608010621	TNXB/NR1H2/MGLL/DGKZ/DGAT1/FAAH/LMF1/SORL1/LIPE/SLC27A1/AVIL	11
BP	GO:0002821	positive regulation of adaptive immune response	10/1354	120/18903	0.357188625635496	0.994866513886617	0.968666608010621	PVR/PYCARD/C17orf99/NECTIN2/SLC11A1/FCGR1A/HLA-F/TAP2/IL12RB1/TREM2	10
BP	GO:0018210	peptidyl-threonine modification	10/1354	120/18903	0.357188625635496	0.994866513886617	0.968666608010621	AZU1/SPHK1/PRKD2/CADM4/CSNK2B/DYRK1B/STK11/CHI3L1/PRKAG2/MYLK2	10
BP	GO:0051648	vesicle localization	17/1354	213/18903	0.35748947832635	0.994866513886617	0.968666608010621	SLC2A4/TRAPPC2L/CHMP2A/MYO1F/BLOC1S1/BRSK2/TPGS1/MYO1G/AP3B2/TRIM46/CNIH2/STK11/VPS33B/SYN3/ASIP/F8A1/TRAPPC5	17
BP	GO:0002027	regulation of heart rate	9/1354	107/18903	0.358709126839403	0.994866513886617	0.968666608010621	SRI/ADM/CACNA1C/RANGRF/SPTBN4/BIN1/HCN3/DSP/HEY2	9
BP	GO:0010906	regulation of glucose metabolic process	9/1354	107/18903	0.358709126839403	0.994866513886617	0.968666608010621	BAD/IGFBP4/SOGA1/MST1/STK11/FOXK1/GPT/ACACB/C1QTNF3	9
BP	GO:0006414	translational elongation	5/1354	55/18903	0.358784903464519	0.994866513886617	0.968666608010621	RPLP1/EEF1D/RPLP2/RACK1/GTPBP1	5
BP	GO:0010518	positive regulation of phospholipase activity	5/1354	55/18903	0.358784903464519	0.994866513886617	0.968666608010621	HRAS/S1PR4/FGFR3/C5AR1/LPAR2	5
BP	GO:1903202	negative regulation of oxidative stress-induced cell death	5/1354	55/18903	0.358784903464519	0.994866513886617	0.968666608010621	HSPB1/RACK1/GFER/TBC1D24/GPR37L1	5
BP	GO:0051960	regulation of nervous system development	35/1354	456/18903	0.359516522052904	0.994866513886617	0.968666608010621	E2F1/CXCR4/CST7/ID1/TNFRSF1B/GPER1/NSUN5/TRIM46/GJC2/TPPP/ANAPC2/STK11/METRN/SEMA6C/PLXNA2/NTRK1/BIN1/TBC1D24/GHRL/NTN1/SORL1/AGRN/SEMA3G/NOTCH1/SEMA6B/GPR37L1/WDR62/NFATC4/SEMA4G/SOX10/HEY2/SHANK3/PLXNA4/MYRF/TREM2	35
BP	GO:0002704	negative regulation of leukocyte mediated immunity	6/1354	68/18903	0.360368924688851	0.994866513886617	0.968666608010621	LGALS9/GFER/HLA-F/JAK3/CEACAM1/IL20RB	6
BP	GO:0042093	T-helper cell differentiation	6/1354	68/18903	0.360368924688851	0.994866513886617	0.968666608010621	BATF/FOXP1/LY9/LOXL3/JAK3/IL12RB1	6
BP	GO:0045670	regulation of osteoclast differentiation	6/1354	68/18903	0.360368924688851	0.994866513886617	0.968666608010621	TYROBP/FOS/LTF/GPR137/LILRB3/TREM2	6
BP	GO:0050909	sensory perception of taste	6/1354	68/18903	0.360368924688851	0.994866513886617	0.968666608010621	LPO/PKD1L3/P2RX2/TAS1R3/ASIC3/ITPR3	6
BP	GO:0060193	positive regulation of lipase activity	6/1354	68/18903	0.360368924688851	0.994866513886617	0.968666608010621	HRAS/NR1H2/S1PR4/FGFR3/C5AR1/LPAR2	6
BP	GO:0032371	regulation of sterol transport	7/1354	81/18903	0.360545541084837	0.994866513886617	0.968666608010621	LAMTOR1/LRP1/NR1H2/RXRA/ABCA7/EEPD1/TREM2	7
BP	GO:0032374	regulation of cholesterol transport	7/1354	81/18903	0.360545541084837	0.994866513886617	0.968666608010621	LAMTOR1/LRP1/NR1H2/RXRA/ABCA7/EEPD1/TREM2	7
BP	GO:0044773	mitotic DNA damage checkpoint signaling	7/1354	81/18903	0.360545541084837	0.994866513886617	0.968666608010621	NOP53/PIDD1/BABAM1/RAD9A/RPL26/FZR1/CCND1	7
BP	GO:0120193	tight junction organization	7/1354	81/18903	0.360545541084837	0.994866513886617	0.968666608010621	TBCD/MICALL2/ARL2/GPBAR1/PLEC/CLDN15/LSR	7
BP	GO:0051592	response to calcium ion	12/1354	147/18903	0.362329235054561	0.994866513886617	0.968666608010621	BAD/FOSB/FOS/RASGRP2/CAPN3/TRPM2/ENDOG/CCND1/ITPKB/RASA4B/CPNE2/ITPR3	12
BP	GO:0106106	cold-induced thermogenesis	12/1354	147/18903	0.362329235054561	0.994866513886617	0.968666608010621	PLAC8/G0S2/CXCR4/ID1/CMKLR1/GADD45G/NR1H2/DDIT3/STK11/GHRL/NOTCH1/ACVR2B	12
BP	GO:0120161	regulation of cold-induced thermogenesis	12/1354	147/18903	0.362329235054561	0.994866513886617	0.968666608010621	PLAC8/G0S2/CXCR4/ID1/CMKLR1/GADD45G/NR1H2/DDIT3/STK11/GHRL/NOTCH1/ACVR2B	12
BP	GO:0045017	glycerolipid biosynthetic process	20/1354	254/18903	0.363020002415414	0.994866513886617	0.968666608010621	AGPAT4/NR1H2/PIP5KL1/DPM3/PIGQ/LCAT/VAC14/DGKZ/DGAT1/PITPNM2/TTC7A/PIK3R6/SYNJ2/SLA2/ITPKB/PIK3R2/PIGZ/SLC27A1/AGPAT2/AVIL	20
BP	GO:0046474	glycerophospholipid biosynthetic process	17/1354	214/18903	0.36477586870835	0.994866513886617	0.968666608010621	AGPAT4/PIP5KL1/DPM3/PIGQ/LCAT/VAC14/DGKZ/PITPNM2/TTC7A/PIK3R6/SYNJ2/SLA2/ITPKB/PIK3R2/PIGZ/SLC27A1/AGPAT2	17
BP	GO:0001778	plasma membrane repair	3/1354	30/18903	0.364964039317086	0.994866513886617	0.968666608010621	CHMP2A/CHMP4BP1/DYSF	3
BP	GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	3/1354	30/18903	0.364964039317086	0.994866513886617	0.968666608010621	FCGR1A/HLA-F/TAP2	3
BP	GO:0002825	regulation of T-helper 1 type immune response	3/1354	30/18903	0.364964039317086	0.994866513886617	0.968666608010621	SLC11A1/JAK3/IL12RB1	3
BP	GO:0007202	activation of phospholipase C activity	3/1354	30/18903	0.364964039317086	0.994866513886617	0.968666608010621	S1PR4/C5AR1/LPAR2	3
BP	GO:0010447	response to acidic pH	3/1354	30/18903	0.364964039317086	0.994866513886617	0.968666608010621	PKD1L3/ASIC3/NOX1	3
BP	GO:0016226	iron-sulfur cluster assembly	3/1354	30/18903	0.364964039317086	0.994866513886617	0.968666608010621	NDUFAB1/IBA57/NDOR1	3
BP	GO:0031163	metallo-sulfur cluster assembly	3/1354	30/18903	0.364964039317086	0.994866513886617	0.968666608010621	NDUFAB1/IBA57/NDOR1	3
BP	GO:0043094	cellular metabolic compound salvage	3/1354	30/18903	0.364964039317086	0.994866513886617	0.968666608010621	ADI1/NAPRT/APRT	3
BP	GO:0044819	mitotic G1/S transition checkpoint signaling	3/1354	30/18903	0.364964039317086	0.994866513886617	0.968666608010621	PIDD1/RPL26/CCND1	3
BP	GO:0060045	positive regulation of cardiac muscle cell proliferation	3/1354	30/18903	0.364964039317086	0.994866513886617	0.968666608010621	NOTCH1/HEY2/MIR17HG	3
BP	GO:0060292	long-term synaptic depression	3/1354	30/18903	0.364964039317086	0.994866513886617	0.968666608010621	AGER/CD38/SHANK3	3
BP	GO:0070979	protein K11-linked ubiquitination	3/1354	30/18903	0.364964039317086	0.994866513886617	0.968666608010621	UBE2S/ANAPC2/FZR1	3
BP	GO:0090330	regulation of platelet aggregation	3/1354	30/18903	0.364964039317086	0.994866513886617	0.968666608010621	CTSG/VPS33B/CEACAM1	3
BP	GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	3/1354	30/18903	0.364964039317086	0.994866513886617	0.968666608010621	CDKN2D/TPT1/SFRP2	3
BP	GO:2000108	positive regulation of leukocyte apoptotic process	3/1354	30/18903	0.364964039317086	0.994866513886617	0.968666608010621	LGALS9/CDKN2A/MIAT	3
BP	GO:0000077	DNA damage checkpoint signaling	10/1354	121/18903	0.366930788940942	0.994866513886617	0.968666608010621	H2AX/E2F1/NOP53/PIDD1/BABAM1/RAD9A/RPL26/FZR1/CCND1/DOT1L	10
